answer,predicted_answer,rouge1,rouge2,rougeL
yellow,yellowish white,0.0,0.0,0.0
on the left,left,0.5,0.0,0.5
yes,cannot tell,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
in the center,upon platter,0.0,0.0,0.0
golden,tan,0.0,0.0,0.0
overlapping,close together,0.0,0.0,0.0
reddish-brown,golden brown,0.5,0.0,0.5
reddish-brown,reddish brown,1.0,1.0,1.0
on the right side,on plate,0.3333333333333333,0.0,0.3333333333333333
bowl,white bowl,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow orange,0.6666666666666666,0.0,0.6666666666666666
covering,covering them,0.6666666666666666,0.0,0.6666666666666666
vibrant,appetizing skillet meal,0.0,0.0,0.0
skillet,iron skillet,0.6666666666666666,0.0,0.6666666666666666
browned,brown,1.0,0.0,1.0
yellow,orange yellow,0.6666666666666666,0.0,0.6666666666666666
on top of,over the eggs,0.0,0.0,0.0
green,verdant hued,0.0,0.0,0.0
in the center,in container,0.4,0.0,0.4
macaroni,elbows,0.0,0.0,0.0
yellow,golden yellowish,0.0,0.0,0.0
on the top,on top,0.8,0.0,0.8
yellow,yellowish,0.0,0.0,0.0
macaroni,shell shaped,0.0,0.0,0.0
clustered,in a mound,0.0,0.0,0.0
on the left side,left,0.4,0.0,0.4
ginger,orange glaze,0.0,0.0,0.0
Mahi Mahi,glazed fish,0.0,0.0,0.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
in the bottom center,center bottom,0.6666666666666666,0.0,0.3333333333333333
golden-brown,brown,0.6666666666666666,0.0,0.6666666666666666
Mahi Mahi,salmon,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
beans,green beans,0.6666666666666666,0.0,0.6666666666666666
white,ivory and brown,0.0,0.0,0.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
green,verdant,0.0,0.0,0.0
orange,yellowish brown,0.0,0.0,0.0
spinach,spinach,1.0,0.0,1.0
melted,melted and gooey,0.5,0.0,0.5
sticky,"moist, plump",0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
arranged,in rows,0.0,0.0,0.0
on top of,on grain,0.4,0.0,0.4
pink,light brown,0.0,0.0,0.0
Cadillac,margarita,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
on the surface,glass rim,0.0,0.0,0.0
green,green,1.0,0.0,1.0
yellowish-green,yellow,0.0,0.0,0.0
margaritas,margarita,1.0,0.0,1.0
silver,metallic,0.0,0.0,0.0
yellow-green,pale yellow,0.5,0.0,0.5
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
white,white,1.0,0.0,1.0
from the top,in beverage,0.0,0.0,0.0
margaritas,margarita,1.0,0.0,1.0
blue,azure,0.0,0.0,0.0
on the plate,on dish,0.4,0.0,0.4
green,green,1.0,0.0,1.0
red,reddish,0.0,0.0,0.0
blackberries,blackberry,1.0,0.0,1.0
on the wooden surface,on drink edge,0.28571428571428575,0.0,0.28571428571428575
green,verdant,0.0,0.0,0.0
marinade,brown sauce,0.0,0.0,0.0
surrounding,around food,0.0,0.0,0.0
chicken,poultry,0.0,0.0,0.0
glossy,dark fluid,0.0,0.0,0.0
in the background,surrounding it,0.0,0.0,0.0
viscous,thin liquid,0.0,0.0,0.0
marinade,salad dressing,0.0,0.0,0.0
in the bowl,white bowl,0.4,0.0,0.4
in the center,on surface,0.0,0.0,0.0
lemon,lemon,1.0,0.0,1.0
reddish-brown,brownish red,0.0,0.0,0.0
coats,makes it shiny,0.0,0.0,0.0
skewers,a dish,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
reddish-brown,dark brown,0.5,0.0,0.5
chicken,poultry pieces,0.0,0.0,0.0
on the upper chicken,on food,0.3333333333333333,0.0,0.3333333333333333
amber,amber,1.0,0.0,1.0
marmalade,fruit spread,0.0,0.0,0.0
amber,light brown,0.0,0.0,0.0
glass,clear material,0.0,0.0,0.0
orange,orangish brownish,0.0,0.0,0.0
amber,amber,1.0,0.0,1.0
marmalade,jam,0.0,0.0,0.0
striped,horizontal stripes,0.6666666666666666,0.0,0.6666666666666666
to its left,left of it,0.3333333333333333,0.0,0.3333333333333333
brown,brown,1.0,0.0,1.0
coated,shredded coco,0.0,0.0,0.0
three,three items,0.6666666666666666,0.0,0.6666666666666666
on the left,left,0.5,0.0,0.5
coconut,shredded coco,0.0,0.0,0.0
marshmallows,marshmallow cubes,0.6666666666666666,0.0,0.6666666666666666
light pink,light purplish red,0.4,0.0,0.4
on a small plate,on plate,0.6666666666666666,0.0,0.6666666666666666
bottom,the plate,0.0,0.0,0.0
vibrant,red drink,0.0,0.0,0.0
watermelon,lime and watermelon,0.5,0.0,0.5
pink,red,0.0,0.0,0.0
on the top,on rim,0.4,0.0,0.4
green,yellow greenish,0.0,0.0,0.0
red,crimson,0.0,0.0,0.0
stemmed,coupe glasses,0.0,0.0,0.0
brown,white golden,0.0,0.0,0.0
on top of,on the rim,0.3333333333333333,0.0,0.3333333333333333
reddish-purple,burgundy,0.0,0.0,0.0
martini,martini cocktail,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
with two bright red cherries,two fruits,0.28571428571428575,0.0,0.28571428571428575
agave,agave nectar,0.6666666666666666,0.0,0.6666666666666666
pistachio,cannot be determined,0.0,0.0,0.0
green,pale immature foliage,0.0,0.0,0.0
cylindrical,round cylinder,0.0,0.0,0.0
rectangular bar,rectangle,0.0,0.0,0.0
on the left side,on a surface,0.28571428571428575,0.0,0.28571428571428575
white,ivory,0.0,0.0,0.0
orange,orangish,0.0,0.0,0.0
carrots,carrots,1.0,0.0,1.0
in a bowl,in bowl,0.8,0.0,0.8
crispy,brown and crispy,0.5,0.0,0.5
chicken,poultry,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
on a plate,on plate,0.8,0.0,0.8
mayo,mayonnaise,0.0,0.0,0.0
smooth,smooth glossy,0.6666666666666666,0.0,0.6666666666666666
gray,gray,1.0,0.0,1.0
in the upper left corner,in container,0.28571428571428575,0.0,0.28571428571428575
bowl,small bowl,0.6666666666666666,0.0,0.6666666666666666
orange,coral,0.0,0.0,0.0
basil,basil,1.0,0.0,1.0
on a light-colored surface,on surface,0.5714285714285715,0.0,0.5714285714285715
light green,light greenish,0.5,0.0,0.5
fills,fills it,0.6666666666666666,0.0,0.6666666666666666
bowl,glass bowl,0.6666666666666666,0.0,0.6666666666666666
leaves,plant with flowers,0.0,0.0,0.0
to the right of,next it,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
meatballs,meatballs,1.0,0.0,1.0
on top,on noodles,0.5,0.0,0.5
green,green,1.0,0.0,1.0
orange-brown,orange reddish,0.5,0.0,0.5
tomato sauce,tomato based,0.5,0.0,0.5
covers,covers them,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
sweet,barbecue sauce,0.0,0.0,0.0
meatballs,glazed meatball,0.6666666666666666,0.0,0.6666666666666666
brownish-red,dark reddish-brown,0.0,0.0,0.0
in the center,within the dish,0.3333333333333333,0.0,0.3333333333333333
bowl,white bowl,0.6666666666666666,0.0,0.6666666666666666
creamy,thick glaze,0.0,0.0,0.0
meatballs,meatballs,1.0,0.0,1.0
orange,light brown,0.0,0.0,0.0
underneath,below the balls,0.0,0.0,0.0
green,green,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
salad,salad and roll,0.5,0.0,0.5
sliced,thin strips,0.0,0.0,0.0
is in,on plate,0.0,0.0,0.0
golden,yellowish brown,0.0,0.0,0.0
meatloaf,meatloaf with potatoes,0.5,0.0,0.5
light-brown,brown,0.6666666666666666,0.0,0.6666666666666666
reddish-brown,dark red,0.0,0.0,0.0
towards the right side,on the dish,0.28571428571428575,0.0,0.28571428571428575
dark,dark brown,0.6666666666666666,0.0,0.6666666666666666
meatloaf,meatloaf,1.0,0.0,1.0
white,white,1.0,0.0,1.0
with sprigs,thyme sprigs,0.5,0.0,0.5
bright,verdant,0.0,0.0,0.0
broccoli,broccoli,1.0,0.0,1.0
red,reddish pink,0.0,0.0,0.0
browned,baked & topped,0.0,0.0,0.0
across the image,throughout image,0.4,0.0,0.4
yellow,ivory,0.0,0.0,0.0
smoothie,smoothie,1.0,0.0,1.0
glass,transparent substance,0.0,0.0,0.0
white,orange,0.0,0.0,0.0
near to,beside smoothie glass,0.0,0.0,0.0
clear,transparent,0.0,0.0,0.0
pitcher,carafe,0.0,0.0,0.0
beige,light brown,0.0,0.0,0.0
in the center-left,table,0.0,0.0,0.0
pink,rosy,0.0,0.0,0.0
milkshakes,milk shake,0.0,0.0,0.0
topped,top of glass,0.5,0.0,0.5
red,red,1.0,0.0,1.0
on each milkshake,top of shake,0.0,0.0,0.0
chocolate,brown topping,0.0,0.0,0.0
brown,light yellow,0.0,0.0,0.0
on top,on dessert,0.5,0.0,0.5
clear,infused liquid,0.0,0.0,0.0
pitcher,glass pitcher,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
on a wooden board,on cutting board,0.5714285714285715,0.0,0.5714285714285715
yellowish,pale yellow,0.0,0.0,0.0
tofu,tofu cubes,0.6666666666666666,0.0,0.6666666666666666
scattered across,scattered on surface,0.4,0.0,0.4
blue,ivory,0.0,0.0,0.0
reddish-brown,reddish brown,1.0,1.0,1.0
jar,glass bottle,0.0,0.0,0.0
viscous,thick appearance,0.0,0.0,0.0
on the top,on liquid,0.4,0.0,0.4
tomatoes,tomatoes,1.0,0.0,1.0
bowl,glass bowl,0.6666666666666666,0.0,0.6666666666666666
mixed,piled together,0.0,0.0,0.0
brown,brown tan,0.6666666666666666,0.0,0.6666666666666666
orange,orange yellow,0.6666666666666666,0.0,0.6666666666666666
in a clear glass bowl,inside container,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
bowl,wooden bowl,0.6666666666666666,0.0,0.6666666666666666
candies,candies popcorn,0.6666666666666666,0.0,0.6666666666666666
golden-brown,golden brown,1.0,1.0,1.0
blue,azure,0.0,0.0,0.0
wooden,wood and paper,0.0,0.0,0.0
pretzels,party mix,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
on the left,left,0.5,0.0,0.5
beige,light yellowish brown,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
towards the bottom,lower left,0.0,0.0,0.0
brown,light brownish,0.0,0.0,0.0
jar,glass jar,0.6666666666666666,0.0,0.6666666666666666
filled,granular solid,0.0,0.0,0.0
white,brown and white,0.5,0.0,0.5
to the left of,left,0.4,0.0,0.4
brown,brown,1.0,0.0,1.0
foamy,soft peaks,0.0,0.0,0.0
with whipped cream,cream and bits,0.3333333333333333,0.0,0.3333333333333333
scattered,top of drink,0.0,0.0,0.0
yellow-green,greenish yellow,0.5,0.0,0.5
mojito,mojito cocktail,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
by the Pitcher,in pitcher,0.4,0.0,0.4
fresh,fresh vibrant,0.6666666666666666,0.0,0.6666666666666666
green,pale aqua,0.0,0.0,0.0
mojito,cocktail beverages,0.0,0.0,0.0
yellow,yellow green,0.6666666666666666,0.0,0.6666666666666666
strawberry,strawberry,1.0,0.0,1.0
transparent,clear,0.0,0.0,0.0
mousse,rice pudding,0.0,0.0,0.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
creamy,light frothy airy,0.0,0.0,0.0
on a silver tray,silver plate,0.3333333333333333,0.0,0.3333333333333333
golden-yellow,yellowish,0.0,0.0,0.0
muffins,muffin,1.0,0.0,1.0
obscuring,blocking it,0.0,0.0,0.0
blue,blue,1.0,0.0,1.0
beverage,cocktail drink,0.0,0.0,0.0
fill,iced beverage,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on top of,on beverage,0.4,0.0,0.4
copper,copper,1.0,0.0,1.0
mug,copper mug,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on the wooden surface,next cup,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
mushrooms,sautéed fungi,0.0,0.0,0.0
glossy,glossy brown liquid,0.5,0.0,0.5
green,emerald hue,0.0,0.0,0.0
in a pile,in pile,0.8,0.0,0.8
yellow,light gold,0.0,0.0,0.0
eggs,scrambled eggs,0.6666666666666666,0.0,0.6666666666666666
mushroom,mushrooms and scallions,0.5,0.0,0.5
brown,brown and white,0.5,0.0,0.5
chicken,poultry meat,0.0,0.0,0.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
on the right,inside the vessel,0.3333333333333333,0.0,0.3333333333333333
herbs,parsley flakes,0.0,0.0,0.0
creamy,soft looking,0.0,0.0,0.0
mushrooms,sautéed mushrooms,0.5,0.0,0.5
black,dark,0.0,0.0,0.0
from the pan,the skillet,0.4,0.0,0.4
brown,brown,1.0,0.0,1.0
yellow,light yellow,0.6666666666666666,0.0,0.6666666666666666
enoki mushrooms,enoki mushrooms,1.0,1.0,1.0
tangled,thin tubes,0.0,0.0,0.0
strands,spaghetti-like,0.0,0.0,0.0
immersed,cooked shellfish,0.0,0.0,0.0
mussels,mussels,1.0,0.0,1.0
orange-red,orangish red,0.5,0.0,0.5
brownish-red,reddish brown,0.0,0.0,0.0
on the left,left side,0.4,0.0,0.4
yellow-orange,yellow,0.6666666666666666,0.0,0.6666666666666666
pouring,it's flowing,0.0,0.0,0.0
jar,glass container,0.0,0.0,0.0
wooden,wood,0.0,0.0,0.0
above the jar,metal spoon,0.0,0.0,0.0
glass,clear substance,0.0,0.0,0.0
wooden,wooden top,0.6666666666666666,0.0,0.6666666666666666
mustard,mustard,1.0,0.0,1.0
to the right,next to it,0.3333333333333333,0.0,0.3333333333333333
Dijon,light brown,0.0,0.0,0.0
tan,tan,1.0,0.0,1.0
lined up,in row,0.0,0.0,0.0
jars,glass jars,0.6666666666666666,0.0,0.6666666666666666
creamy,thick & smooth,0.0,0.0,0.0
nachos,corn chips,0.0,0.0,0.0
light-orange,beige,0.0,0.0,0.0
on top of,chips,0.0,0.0,0.0
bowl,clear container,0.0,0.0,0.0
potato,fried potatoes,0.6666666666666666,0.0,0.6666666666666666
white,ivory,0.0,0.0,0.0
golden-brown,yellowish brown,0.5,0.0,0.5
cheese,cheese,1.0,0.0,1.0
on a plate,on plate,0.8,0.0,0.8
chocolate,fudge topping,0.0,0.0,0.0
nachos,tortilla crisps,0.0,0.0,0.0
brown,tan,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
on top of,atop chips,0.0,0.0,0.0
smooth,smooth drink,0.6666666666666666,0.0,0.6666666666666666
glass,a vessel,0.0,0.0,0.0
pink,salmon,0.0,0.0,0.0
refresher,fruit smoothie,0.0,0.0,0.0
soup,soup,1.0,0.0,1.0
green,verdant hue,0.0,0.0,0.0
chicken,poultry pieces,0.0,0.0,0.0
on the lower-right,side of bowl,0.0,0.0,0.0
light blue,blue,0.6666666666666666,0.0,0.6666666666666666
bowl,a dish,0.0,0.0,0.0
fill,mostly filled,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
in the center,in dish,0.4,0.0,0.4
crunchy,bumpy,0.0,0.0,0.0
nuggets,fried items,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
on the right side,center,0.0,0.0,0.0
red,reddish brown,0.0,0.0,0.0
corn nuts,pecans,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on the napkin,on napkin,0.8,0.0,0.8
golden-brown,tan,0.0,0.0,0.0
oatmeal,coconut dessert,0.0,0.0,0.0
filling,coconut filling,0.6666666666666666,0.0,0.6666666666666666
white,beige,0.0,0.0,0.0
on a white surface,on surface,0.6666666666666666,0.0,0.6666666666666666
beige,light brown,0.0,0.0,0.0
fill,fills container,0.6666666666666666,0.0,0.6666666666666666
blueberries,blueberry,1.0,0.0,1.0
red,crimson,0.0,0.0,0.0
on top,in dish,0.0,0.0,0.0
black,black,1.0,0.0,1.0
rice,cooked grains,0.0,0.0,0.0
green,verdant,0.0,0.0,0.0
okra,okra,1.0,0.0,1.0
in a black cooking pot,large pan,0.0,0.0,0.0
beige,tan,0.0,0.0,0.0
chicken,poultry fillet,0.0,0.0,0.0
green,green,1.0,0.0,1.0
on top,on plate,0.5,0.0,0.5
tomatoes,red tomatoes,0.6666666666666666,0.0,0.6666666666666666
golden,light brownish,0.0,0.0,0.0
olives,fried stuffed item,0.0,0.0,0.0
cut,they're sliced,0.0,0.0,0.0
on the bottom,white surface,0.0,0.0,0.0
green,light brownish,0.0,0.0,0.0
wooden,wood,0.0,0.0,0.0
bread,olive loaf,0.0,0.0,0.0
black,dark,0.0,0.0,0.0
golden-brown,beige,0.0,0.0,0.0
on a wooden cutting board,wooden surface,0.28571428571428575,0.0,0.28571428571428575
visible,yes they are,0.0,0.0,0.0
olives,preserved lemons,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
spilling out of,is inside,0.0,0.0,0.0
bacon,bacon,1.0,0.0,1.0
mixed,diced bacon,0.0,0.0,0.0
located on the left side,underneath omelet,0.0,0.0,0.0
omelette,fried egg,0.0,0.0,0.0
scattered,inside the food,0.0,0.0,0.0
red,red,1.0,0.0,1.0
caramelized,brownish,0.0,0.0,0.0
melted,it's melted,0.5,0.0,0.5
onions,baked cheese,0.0,0.0,0.0
brown,pale,0.0,0.0,0.0
cheese,melted cheese,0.6666666666666666,0.0,0.6666666666666666
towards the bottom,center bottom,0.4,0.0,0.4
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
nestled,in the bun,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
to the left of,beside the wiener,0.28571428571428575,0.0,0.28571428571428575
orange,color,0.0,0.0,0.0
plate,a dish,0.0,0.0,0.0
vibrant,deep apricot,0.0,0.0,0.0
thick,creamy smooth,0.0,0.0,0.0
drink,smoothie,0.0,0.0,0.0
garnished,for garnish,0.6666666666666666,0.0,0.6666666666666666
green,verdant,0.0,0.0,0.0
at the bottom,lower left,0.0,0.0,0.0
pink,reddish hue,0.0,0.0,0.0
Oreo,yes it does,0.0,0.0,0.0
sprinkled,yes it is,0.0,0.0,0.0
on top surface,on dessert,0.4,0.0,0.4
circular,circle,0.0,0.0,0.0
crust,top crust,0.6666666666666666,0.0,0.6666666666666666
star-shaped,star shaped,1.0,1.0,1.0
oysters,oysters,1.0,0.0,1.0
green,verdant,0.0,0.0,0.0
on a star-shaped plate,on platter,0.28571428571428575,0.0,0.28571428571428575
white,white,1.0,0.0,1.0
oysters,oysters,1.0,0.0,1.0
yellow,yellowish,0.0,0.0,0.0
reddish-brown,reddish brown,1.0,1.0,1.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
scattered,scattered around,0.6666666666666666,0.0,0.6666666666666666
shrimp,and mollusk,0.0,0.0,0.0
in a bowl,within the rice,0.0,0.0,0.0
chicken,poultry and sausage,0.0,0.0,0.0
scattered,scattered randomly,0.6666666666666666,0.0,0.6666666666666666
orange-brown,light brownish,0.0,0.0,0.0
shrimp,shrimp,1.0,0.0,1.0
green,verdant,0.0,0.0,0.0
pancake,scallion pancakes,0.6666666666666666,0.0,0.6666666666666666
white,ivory,0.0,0.0,0.0
golden brown,golden brown,1.0,1.0,1.0
on the left side,on dish,0.3333333333333333,0.0,0.3333333333333333
salty,unknown,0.0,0.0,0.0
pancakes,crepes,0.0,0.0,0.0
cooking,fried on pan,0.0,0.0,0.0
yellow,yellowish white,0.0,0.0,0.0
golden yellow,yellowish brown,0.0,0.0,0.0
paneer,paneer,1.0,0.0,1.0
reddish-brown,orangish brown,0.5,0.0,0.5
on top,on paneer,0.5,0.0,0.5
vibrant,green garnish,0.0,0.0,0.0
green,green,1.0,0.0,1.0
bowl,circular,0.0,0.0,0.0
blue,light blue,0.6666666666666666,0.0,0.6666666666666666
scattered,irregularly arranged pieces,0.0,0.0,0.0
on top,green stuff,0.0,0.0,0.0
cranberry,cherries,0.0,0.0,0.0
glass,clear glass,0.6666666666666666,0.0,0.6666666666666666
red,reddish brown,0.0,0.0,0.0
on a table,on surface,0.4,0.0,0.4
white,white,1.0,0.0,1.0
parfaits,parfait,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on top,on topping,1.0,1.0,1.0
orange,orange slice,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
fills,contains cream,0.0,0.0,0.0
vegetable,pureed vegetable,0.6666666666666666,0.0,0.6666666666666666
white,ivory,0.0,0.0,0.0
in the center,in it,0.4,0.0,0.4
round,circular,0.0,0.0,0.0
parsnips,cauliflower purée,0.0,0.0,0.0
beige,ivory,0.0,0.0,0.0
smooth,smooth creamy,0.6666666666666666,0.0,0.6666666666666666
chicken,poultry,0.0,0.0,0.0
reddish-orange,reddish brown,0.5,0.0,0.5
pasta,rotini,0.0,0.0,0.0
scattered amidst,in pasta,0.0,0.0,0.0
diced,small size,0.0,0.0,0.0
orange,orange and white,0.5,0.0,0.5
pasta,pasta,1.0,0.0,1.0
melted,melted,1.0,0.0,1.0
brownish-tan,yellowish brown,0.0,0.0,0.0
beige,tan,0.0,0.0,0.0
pasta,penne,0.0,0.0,0.0
shrimp,prawns,0.0,0.0,0.0
green,green,1.0,0.0,1.0
over the shrimp,over the seafood,0.6666666666666666,0.5,0.6666666666666666
scattered,scattered throughout,0.6666666666666666,0.0,0.6666666666666666
pasta,blue ceramic,0.0,0.0,0.0
yellow,light yellow,0.6666666666666666,0.0,0.6666666666666666
on top,on pasta,0.5,0.0,0.5
dish,bowties,0.0,0.0,0.0
red,crimson,0.0,0.0,0.0
scattered,scattered around,0.6666666666666666,0.0,0.6666666666666666
eggplant,eggplant,1.0,0.0,1.0
golden-yellow,golden yellow,1.0,1.0,1.0
bowls,foreground bowl,0.6666666666666666,0.0,0.6666666666666666
with a brown wooden handle,brown,0.33333333333333337,0.0,0.33333333333333337
white,ivory,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
blueberries,blueberries,1.0,0.0,1.0
nestled among,on dessert,0.0,0.0,0.0
pavlova,pavlova cake,0.6666666666666666,0.0,0.6666666666666666
greenish-yellow,yellowish green,0.0,0.0,0.0
soup,split pea,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
submerged,inside the chowder,0.0,0.0,0.0
peas,garden peas,0.6666666666666666,0.0,0.6666666666666666
bowl,in bowl,0.6666666666666666,0.0,0.6666666666666666
Italian,european,0.0,0.0,0.0
on the right side,inside bowl,0.0,0.0,0.0
vibrant,yellowish orange,0.0,0.0,0.0
holding,scooping slices,0.0,0.0,0.0
white,"ivory, black, pale_green",0.0,0.0,0.0
in the center,center view,0.4,0.0,0.4
yellow-orange,yellowish,0.0,0.0,0.0
glasses,tall glass,0.6666666666666666,0.0,0.6666666666666666
wooden,wood,0.0,0.0,0.0
on the rim,on rims,0.8,0.0,0.8
reddish-yellow,yellow reddish,1.0,0.0,0.5
margaritas,margarita,1.0,0.0,1.0
served,in glass,0.0,0.0,0.0
bright,goldish yellow,0.0,0.0,0.0
glasses,margarita glasses,0.6666666666666666,0.0,0.6666666666666666
in the center,in frame,0.4,0.0,0.4
tea,peach juice,0.0,0.0,0.0
drinking,consuming beverage,0.0,0.0,0.0
peach,fruit drink,0.0,0.0,0.0
yellow,goldish white,0.0,0.0,0.0
to the right,next to fruit,0.3333333333333333,0.0,0.3333333333333333
peachy-orange,reddish orange,0.5,0.0,0.5
pitcher,glass pitcher,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
on the left,on surface,0.4,0.0,0.4
dark,dark brown,0.6666666666666666,0.0,0.6666666666666666
peanut butter,peanut,0.6666666666666666,0.0,0.6666666666666666
golden brown,golden brown,1.0,1.0,1.0
on the lower right,foreground right,0.3333333333333333,0.0,0.3333333333333333
cookie,peanut butter cups,0.0,0.0,0.0
light brown,tan,0.0,0.0,0.0
ice cream,gravy,0.0,0.0,0.0
smooth,smooth and shiny,0.5,0.0,0.5
near the top,top area,0.4,0.0,0.4
yellow,beige,0.0,0.0,0.0
muffins,cupcakes,0.0,0.0,0.0
perfect,golden brown,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
on the plate,on plate,0.8,0.0,0.8
red,dark red,0.6666666666666666,0.0,0.6666666666666666
in the left side,inside dish,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
pecan,pecan,1.0,0.0,1.0
white,ivory,0.0,0.0,0.0
on top,inside jars,0.0,0.0,0.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
tan,yellowish brown,0.0,0.0,0.0
overlapping,slightly overlapping,0.6666666666666666,0.0,0.6666666666666666
brown,brownish,0.0,0.0,0.0
on the cracker,on cracker,0.8,0.0,0.8
appetizer,cracker topping,0.0,0.0,0.0
penne,penne noodles,0.6666666666666666,0.0,0.6666666666666666
distributed,randomly scattered,0.0,0.0,0.0
red,red,1.0,0.0,1.0
cilantro,cilantro leaves,0.6666666666666666,0.0,0.6666666666666666
on top of,on pasta,0.4,0.0,0.4
penne,penne,1.0,0.0,1.0
red-orange,reddish,0.0,0.0,0.0
sauteed,diced and sautéed,0.0,0.0,0.0
peppers,red vegetables meatball,0.0,0.0,0.0
green,emerald,0.0,0.0,0.0
peppers,pimientos de padrón,0.0,0.0,0.0
scattered across,on plate,0.0,0.0,0.0
glistening,in pile,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
pesto,green sauce,0.0,0.0,0.0
container,ice cube tray,0.0,0.0,0.0
vibrant,vibrant hue,0.6666666666666666,0.0,0.6666666666666666
textured,slightly coarse,0.0,0.0,0.0
pesto,pesto,1.0,0.0,1.0
fills,white pot,0.0,0.0,0.0
white,light,0.0,0.0,0.0
on top of,into bowl,0.0,0.0,0.0
chicken,fish fillet,0.0,0.0,0.0
falling onto,onto chicken,0.5,0.0,0.5
green,verdant,0.0,0.0,0.0
scattered,next to each other,0.0,0.0,0.0
pickles,yellow squash,0.0,0.0,0.0
glass,transparent solid,0.0,0.0,0.0
full,not blank,0.0,0.0,0.0
yellow,yellow green,0.6666666666666666,0.0,0.6666666666666666
sliced,sliced and strips,0.5,0.0,0.5
yellowish-green,yellowish green,1.0,1.0,1.0
pickles,dill slices,0.0,0.0,0.0
on the left side,on the plate,0.5714285714285715,0.4,0.5714285714285715
white,white,1.0,0.0,1.0
clear,yellowish,0.0,0.0,0.0
pickles,pickled cucumbers,0.6666666666666666,0.0,0.6666666666666666
green,yellowish green,0.6666666666666666,0.0,0.6666666666666666
in a jar,inside jar,0.4,0.0,0.4
melted,melted and stretched,0.5,0.0,0.5
pie,cheesy tart,0.0,0.0,0.0
tan,beige,0.0,0.0,0.0
silver,silver,1.0,0.0,1.0
apricot,not discernible,0.0,0.0,0.0
golden-brown,golden brown,1.0,1.0,1.0
pies,fried pie,0.6666666666666666,0.0,0.6666666666666666
uneven,crisp golden,0.0,0.0,0.0
pie,chocolate pie,0.6666666666666666,0.0,0.6666666666666666
white,verdant,0.0,0.0,0.0
green plate,green,0.6666666666666666,0.0,0.6666666666666666
yellow,yellowish brown,0.0,0.0,0.0
pierogi,pierogi dish,0.6666666666666666,0.0,0.6666666666666666
on the plate,on dish,0.4,0.0,0.4
center,on dish,0.0,0.0,0.0
white,ivory,0.0,0.0,0.0
pinkish-red,reddish brown,0.0,0.0,0.0
on a plate,white dish,0.0,0.0,0.0
rice,rice,1.0,0.0,1.0
inside the bowl,within dish,0.0,0.0,0.0
yellow,black,0.0,0.0,0.0
scattered,scattered randomly slices,0.5,0.0,0.5
rice,rice,1.0,0.0,1.0
red,red and verdant,0.5,0.0,0.5
on the left,in image,0.0,0.0,0.0
large,cannot tell,0.0,0.0,0.0
to the lower left,below large receptacle,0.0,0.0,0.0
