answer,predicted_answer,bleu_score
peach,chocolate,0.0
yellow,red,0.0
to the right,on the left,0.07249749990681824
peachy-orange,orange,0.0
pitcher,bowl,0.0
red,red,1.0
on the left,on a wooden surface,0.061033220311973134
dark,brown,0.0
peanut butter,garlic,0.0
golden brown,brown,0.36787944117144233
on the lower right,on the left,0.15174681566793558
cookie,cake,0.0
light brown,brown,0.36787944117144233
ice cream,fruit,0.0
smooth,thick,0.0
near the top,at the bottom,0.07249749990681824
yellow,white,0.0
muffins,chips,0.0
perfect,amazing,0.0
white,white,1.0
on the plate,on top of,0.07249749990681824
red,yellow,0.0
in the left side,in the center,0.15174681566793558
brown,brown,1.0
pecan,pecans,0.0
white,white,1.0
on top,on top of,0.21177974141341938
reddish-brown,brown,0.0
tan,brown,0.0
overlapping,angled,0.0
brown,green,0.0
on the cracker,located in,0.0
appetizer,salad,0.0
penne,ravioli,0.0
distributed,distributed,1.0
red,yellow,0.0
cilantro,parsley,0.0
on top of,on top,0.13427896671164932
penne,ravioli,0.0
red-orange,red,0.0
sauteed,diced,0.0
peppers,mushrooms,0.0
green,red,0.0
peppers,tomatoes,0.0
scattered across,scattered across,0.2213885886251307
glistening,glistening,1.0
white,white,1.0
pesto,barbeque,0.0
container,jar,0.0
vibrant,vibrant,1.0
textured,creamy,0.0
pesto,pesto,1.0
fills,fills,1.0
white,white,1.0
on top of,on top,0.13427896671164932
chicken,chicken,1.0
falling onto,spilled,0.0
green,green,1.0
scattered,scattered,1.0
pickles,oats,0.0
glass,glass,1.0
full,filled,0.0
yellow,green,0.0
sliced,cut,0.0
yellowish-green,green,0.0
pickles,pickles,1.0
on the left side,on the left,0.41252121275142684
white,white,1.0
clear,clear,1.0
pickles,pickles,1.0
green,green,1.0
in a jar,jars,0.0
melted,melted,1.0
pie,potatoes,0.0
tan,golden-brown,0.0
silver,silver,1.0
apricot,blueberry,0.0
golden-brown,golden-brown,1.0
pies,cake,0.0
uneven,creamy,0.0
pie,cake,0.0
white,white,1.0
green plate,white,0.0
yellow,golden-brown,0.0
pierogi,chips,0.0
on the plate,on a plate,0.08621454270909737
center,in the center,0.07249749990681824
white,white,1.0
pinkish-red,red,0.0
on a plate,on a plate,0.5757197301274735
rice,rhubarb,0.0
inside the bowl,on a plate,0.0
yellow,white,0.0
scattered,scattered,1.0
rice,oatmeal,0.0
red,red,1.0
on the left,in the center,0.07249749990681824
large,large,1.0
to the lower left,located,0.0
chocolate,chocolate,1.0
brown,brown,1.0
on the left,located,0.0
hot,warm,0.0
brown,white,0.0
on top,on top,0.2213885886251307
bread,pita bread,0.06754436142034707
brown,beige,0.0
on the plate,on the left side,0.16821895003341453
crumbs,scattered,0.0
white,white,1.0
bread,pita bread,0.06754436142034707
red,white,0.0
tan,yellow,0.0
on a white plate,on top of,0.05194672862155564
arranged,scattered,0.0
pear,rhubarb,0.0
on top of,on top,0.13427896671164932
silver,silver,1.0
pizza,chips,0.0
red,red,1.0
beige,brown,0.0
on a round,pan,0.0
golden-brown,golden-brown,1.0
on the left,located,0.0
plum bread,pita bread,0.06754436142034707
white,white,1.0
tan,golden-brown,0.0
cracked,toasted,0.0
on a plate,on a white plate,0.18616487055295167
pink,red,0.0
plate,plate,1.0
red,red,1.0
parsley,cilantro,0.0
polenta,salad,0.0
yellow,yellow,1.0
green,green,1.0
polenta,meatloaf,0.0
in the lower center,in the center,0.16793545727180179
roasted,shredded,0.0
beige,golden-brown,0.0
chicken,chicken,1.0
yellow,white,0.0
cream,red,0.0
yellow,brown,0.0
rice,rice,1.0
brown,brown,1.0
in light yellow,red,0.0
interspersed,scattered,0.0
rice,potato,0.0
red,red,1.0
green,green,1.0
above the rice,next to,0.0
pink,white,0.0
cake,cake,1.0
colorful,sprinkled,0.0
on a light brown surface,on a plate,0.10873134470594509
brown,brown,1.0
ice pops,chips,0.0
white,white,1.0
on a white plate,on a plate,0.16793545727180179
blurred,melted,0.0
brown,brown,1.0
cookies,muffins,0.0
on a metal baking sheet,on a plate,0.10873134470594509
shiny,textured,0.0
rice,white,0.0
brown,golden-brown,0.0
stacked on,stacked,0.36787944117144233
pink,white,0.0
bowl,plate,0.0
brown,brown,1.0
almonds,pecans,0.0
jar,bowl,0.0
on the same surface,on top,0.02484818193359921
orange,brown,0.0
on the bottom center,wooden surface,0.0
green,white,0.0
vibrant,orange,0.0
sweet potatoes,tomato,0.0
orange,orange,1.0
within the bowl,on top of,0.0
brown,brown,1.0
apples,bananas,0.0
white,white,1.0
yellow,red,0.0
in a bowl,on a plate,0.07249749990681824
applesauce,pot,0.0
blue,white,0.0
red,red,1.0
on a surface,on a wooden surface,0.18616487055295167
applesauce,golden-brown,0.0
golden-brown,yellow,0.0
scooped,adding,0.0
white,white,1.0
in the bowl,located,0.0
golden-amber,yellow,0.0
jar,bowl,0.0
yellow,red,0.0
on the table,on a wooden surface,0.061033220311973134
white,white,1.0
meat,chicken,0.0
carrots,onions,0.0
fried,seasoned,0.0
on the plate,in the center,0.07249749990681824
adjacent,on top of,0.0
green,green,1.0
artichoke,tomatoes,0.0
white,white,1.0
to the right,on top of,0.0
green,green,1.0
asparagus,carrots,0.0
arranged,arranged,1.0
green,green,1.0
asparagus,zucchini,0.0
upwards,pointing,0.0
on top of,stacked,0.0
green,green,1.0
avocado,peaches,0.0
white,yellow,0.0
on its outer skin,crispy,0.0
scattered,on top of,0.0
green,yellow,0.0
pie,cake,0.0
white,white,1.0
on top,on top,0.2213885886251307
golden-brown,golden-brown,1.0
avocado,polenta,0.0
green,green,1.0
on a white square plate,on a plate,0.12033101329077273
vary,vary,1.0
raspberries,raspberries,1.0
scattered,scattered,1.0
red,red,1.0
on the white cloth,on a plate,0.05194672862155564
glistening,glossy,0.0
bacon,chicken,0.0
dark brown,brown,0.36787944117144233
separated by,on top of,0.0
bacon,chicken,0.0
oven,baking,0.0
on a wire rack,slow,0.0
golden-brown,golden-brown,1.0
bagel bites,chips,0.0
blue,in the image,0.0
in the bottom half,fresh,0.0
broken,white,0.0
golden-brown,golden-brown,1.0
bagels,chips,0.0
spice,glaze,0.0
on a wire rack,on a plate,0.15174681566793558
pumpernickel,pita bread,0.0
brown,golden-brown,0.0
bagels,pancakes,0.0
on a black wire rack,on a plate,0.10873134470594509
white,white,1.0
golden-brown,brown,0.0
melted,melted,1.0
plate,plate,1.0
sesame,sesame,1.0
on the left,on top,0.04096772609215166
white,white,1.0
cheese,cheese,1.0
sausage,raisins,0.0
brown,brown,1.0
within the cheese,scattered across,0.0
beige,green,0.0
bananas,watermelon,0.0
yellow,red,0.0
to the left of,to the left,0.41252121275142684
brown,brown,1.0
chocolate,pita chips,0.0
loaves,square,0.0
golden-brown,golden-brown,1.0
towards the center,on the left side,0.061033220311973134
fries,fries,1.0
brown,golden-brown,0.0
white,white,1.0
on a plate,plate,0.1353352832366127
bananas,peaches,0.0
golden-yellow,yellow,0.0
in coconut milk,broth,0.0
bowl,dish,0.0
golden-brown,golden-brown,1.0
banana,watermelon,0.0
together,stacked,0.0
tempura,salad,0.0
irregular,loaf,0.0
yellow,yellow,1.0
banana,cranberries,0.0
white,white,1.0
on top of,on top,0.13427896671164932
dark blue,blue,0.36787944117144233
golden,brown,0.0
bars,pinwheels,0.0
white,white,1.0
reddish-brown,golden-brown,0.0
chicken,chicken,1.0
white,white,1.0
on top of,above the rim,0.0
green,green,1.0
mix,mixture,0.0
white,white,1.0
dispersed,scattered,0.0
orange,orange,1.0
of beef,sausage,0.0
white,white,1.0
chicken,bacon,0.0
brown,white,0.0
green,green,1.0
at the bottom,located in,0.0
overlapping,scattered,0.0
sea bass,halibut,0.0
white,white,1.0
on the left side,in the center,0.05194672862155564
green,green,1.0
yellowish,orange,0.0
scattered,scattered,1.0
sea bass,walleye,0.0
on the rack,on a plate,0.07249749990681824
green,green,1.0
smooth,creamy,0.0
batter,mixed,0.0
brown,dark,0.0
on top,topped,0.0
yes,scattered,0.0
tangy,spicy,0.0
beef,bacon,0.0
tan,golden-brown,0.0
orange,white,0.0
shredded,shredded,1.0
meat,meat,1.0
coating,glossy,0.0
yellowish,brown,0.0
chicken,chicken,1.0
reddish-brown,reddish-brown,1.0
ribs,chicken,0.0
grill,grill,1.0
unevenly,scattered,0.0
on the top,located,0.0
tasty,glistening,0.0
pan,skillet,0.0
green,green,1.0
green beans,beans,0.36787944117144233
in the center,in the center,0.5757197301274735
reddish-brown,brown,0.0
orange,orange,1.0
with other ingredients,with,0.1353352832366127
plate,plate,1.0
green,green,1.0
beans,tomatoes,0.0
tangled,scattered,0.0
yes,fill,0.0
in the bottom center,in the center,0.16793545727180179
glossy,textured,0.0
beans,tomatoes,0.0
peppered,garlic,0.0
overlapping,scattered,0.0
throughout the entire image frame,in the center,0.03722145753922423
tan,green,0.0
bowl,dish,0.0
fill,fill,1.0
brown,red,0.0
in the broth,submerged,0.0
sliced,diced,0.0
beef,chicken,0.0
brown,brown,1.0
with peppers,mushrooms,0.0
slow,frying,0.0
reddish-brown,brown,0.0
meat,chips,0.0
in the upper-right portion,in the center,0.15174681566793558
brown,red,0.0
white,white,1.0
at the top,on top of,0.07249749990681824
glasses,glasses,1.0
amber,red,0.0
surface,on the rim,0.0
red,red,1.0
beets,oatmeal,0.0
green,green,1.0
yellow,yellow,1.0
cake,cake,1.0
on a clear glass,on a white plate,0.16821895003341453
yellow,brown,0.0
biscuits,muffins,0.0
clustered,arranged,0.0
baked,baked,1.0
golden-brown,yellow,0.0
pale,yellow,0.0
cream,golden-brown,0.0
on a wire rack,located in,0.0
beige,golden-brown,0.0
biscuits,chips,0.0
orange,green,0.0
across the image,in the center,0.07249749990681824
flaky,crispy,0.0
light-colored,white,0.0
blondies,cake,0.0
brown,golden-brown,0.0
on top,on top,0.2213885886251307
drizzle,chocolate,0.0
purple,blue,0.0
blueberries,grapes,0.0
pink,yellow,0.0
bowl,bowl,1.0
under the bowl,on a plate,0.0
golden-brown,brown,0.0
reddish-brown,yellow,0.0
covering,coated,0.0
plate,plate,1.0
yellow,yellow,1.0
in the center,in the center,0.5757197301274735
green,green,1.0
spinach,avocado,0.0
avocado,green,0.0
closer to,on top of,0.0
tan,white,0.0
rice,rice,1.0
on the left side,in the center,0.05194672862155564
green,green,1.0
reddish-brown,brown,0.0
brats,brats,1.0
green,green,1.0
draped over,on top,0.0
liquid,lettuce,0.0
walnuts,garlic,0.0
speckled,amazing,0.0
on top,on top,0.2213885886251307
white,yellow,0.0
loaf,sliced,0.0
tan,brown,0.0
overlapping,scattered,0.0
on the board,resting on,0.04096772609215166
white,yellow,0.0
golden-brown,brown,0.0
stacked,stacked,1.0
beige,brown,0.0
bread,chips,0.0
creamy,yellow,0.0
on a wire rack,on a plate,0.15174681566793558
bright,golden-brown,0.0
orange,yellow,0.0
around the eggs,scattered across,0.0
brown,brown,1.0
beef brisket,chicken,0.0
green,green,1.0
gravy,coating,0.0
on the plate,located,0.0
golden-brown,brown,0.0
within,in the center,0.0
brown,brown,1.0
beef,chicken,0.0
green,green,1.0
on a plate,on the plate,0.08621454270909737
rice,rice,1.0
broccoli,zucchini,0.0
green,green,1.0
red,white,0.0
cooked,baked,0.0
on a plate,on the plate,0.08621454270909737
broth,milk,0.0
green,green,1.0
within the broth,on top of,0.0
square,square,1.0
brown,brown,1.0
on top,on top,0.2213885886251307
green,green,1.0
brown,white,0.0
shiny,textured,0.0
pecans,pecans,1.0
brown,brown,1.0
brownies,flan,0.0
cracked,creamy,0.0
walnuts,bacon,0.0
on top of,on a plate,0.07249749990681824
dark-brown,brown,0.0
arranged,arranged,1.0
brownies,cake,0.0
within the chocolate,on top of,0.0
white,white,1.0
bruschetta,kugel,0.0
red,red,1.0
on the center,on the plate,0.21177974141341938
toasted,bread,0.0
melted,melted,1.0
black,on a white plate,0.0
red,red,1.0
on top,on top,0.2213885886251307
reddish-brown,brown,0.0
beef,chicken,0.0
glistening,browned,0.0
on top of,in the center,0.0
orange,orange,1.0
one-third,fill,0.0
burgers,pasta,0.0
brownish-tan,red,0.0
of the burgers,plate,0.0
green,green,1.0
white,white,1.0
melted,melted,1.0
orange,white,0.0
in the dish,on the plate,0.07249749990681824
layers,arranged,0.0
vegan,vegan,1.0
burritos,chips,0.0
tan,golden-brown,0.0
on top,on top of,0.21177974141341938
sweet,spicy,0.0
burritos,chips,0.0
black,white,0.0
on a black plate,on a plate,0.16793545727180179
orange,orange,1.0
white,white,1.0
cupcake,flan,0.0
light blue,green,0.0
on top of,on top,0.13427896671164932
rectangular,cake,0.0
cake,cake,1.0
blue,white,0.0
caramel,spicy,0.0
around the perimeter,on top,0.0
shredded,shredded,1.0
cabbage,tomatoes,0.0
on the top-right,in the center,0.07249749990681824
white,bowl,0.0
pinkish-red,cabbage,0.0
white,white,1.0
bowl,bowl,1.0
breadcrumbs,filling,0.0
golden,brown,0.0
shredded,shredded,1.0
green-cabbage,cabbage,0.0
white,green,0.0
orange,orange,1.0
within the salad,scattered throughout,0.0
reddish-orange,white,0.0
cabbage,cabbage,1.0
yellowish-green,red,0.0
beans,beans,1.0
in the center,in the center,0.5757197301274735
cabbage,cabbage,1.0
brown,white,0.0
on top of the plate,on a plate,0.044264022136417135
orange,orange,1.0
evenly-distributed ,scattered,0.0
floating in,in the center,0.07249749990681824
red,red,1.0
orange,orange,1.0
light-brown,golden-brown,0.0
chicken,chicken,1.0
red,red,1.0
on the right side,in the center,0.05194672862155564
spaghetti,noodles,0.0
reddish-brown,red,0.0
chicken,chicken,1.0
light-yellow,yellow,0.0
in the center,in the center,0.5757197301274735
light,yellow,0.0
chicken,chicken,1.0
red,red,1.0
cheese,sprinkled,0.0
golden,golden-brown,0.0
calamari,mussels,0.0
arranging,arranged,0.0
white,white,1.0
on the plate,on top,0.04096772609215166
yellow,white,0.0
bowl,soup,0.0
brown,reddish-brown,0.0
on top of,on top of,0.5757197301274735
yellow,yellow,1.0
plate,plate,1.0
beef,chicken,0.0
brown,brown,1.0
in broth,submerged,0.0
yellow,red,0.0
chocolate,meat,0.0
candy,chips,0.0
brown,brown,1.0
right of orange ribbon,to the left,0.0
brown,brown,1.0
sugar,polenta,0.0
white,white,1.0
to the left,on top,0.0
brownish-red,brown,0.0
meat,burger,0.0
dark brown,brown,0.36787944117144233
charred,charred,1.0
vegetables,in the center,0.0
hard,creamy,0.0
candy,chips,0.0
orange,brown,0.0
coated,with,0.0
throughout,in the center,0.0
green,white,0.0
candy,chips,0.0
reddish-brown,red,0.0
center,in the center,0.07249749990681824
on the plate,on a plate,0.08621454270909737
red,yellow,0.0
poured,drizzled,0.0
candy,chips,0.0
translucent,translucent,1.0
on a piece,on top,0.04096772609215166
yellow,yellow,1.0
center of the image,in the image,0.15174681566793558
fluffy and toasted,creamy,0.0
meringue,pie,0.0
silver,golden-brown,0.0
light-green,yellow,0.0
pasta,salad,0.0
black,red,0.0
in a creamy sauce,coated,0.0
silver,silver,1.0
brown,brown,1.0
meat,fish,0.0
bubbling,spilling,0.0
yellow-brown,red,0.0
orange,orange,1.0
carrots,zucchini,0.0
white,white,1.0
orange,orange,1.0
carrots,zucchini,0.0
glistening,glistening,1.0
in the center,in the center,0.5757197301274735
green,green,1.0
yellowish,white,0.0
rice,tofu,0.0
orange,green,0.0
green,green,1.0
cashews,pecans,0.0
tan,brown,0.0
piled randomly,scattered,0.0
on a purple surface,on a wooden surface,0.18616487055295167
triangular,sliced,0.0
casserole,dish,0.0
green,green,1.0
with cheese,mushrooms,0.0
egg,potatoes,0.0
beige,golden-brown,0.0
catfish,halibut,0.0
reddish-orange,red,0.0
in the upper-center,situated,0.0
fried,baked,0.0
golden-brown,golden-brown,1.0
catfish,walleye,0.0
center,in the center,0.07249749990681824
green,green,1.0
on the foreground,in the center,0.07249749990681824
fills,fills,1.0
cauliflower,zucchini,0.0
blue,white,0.0
yellow,white,0.0
creamy,creamy,1.0
mac-n-cheese,salad,0.0
white,white,1.0
orange-yellow,orange,0.0
off-white,white,0.0
cauliflower,cabbage,0.0
green,green,1.0
broccoli,cabbage,0.0
broccoli,zucchini,0.0
glass jars,jars,0.36787944117144233
white,white,1.0
orange,orange,1.0
on the countertop,on a wooden surface,0.061033220311973134
golden-brown,brown,0.0
bread,chips,0.0
on the cutting board,on top of,0.05194672862155564
yellow,red,0.0
dark green,green,0.36787944117144233
chard,kale,0.0
garlic,bacon,0.0
white,white,1.0
in a bowl,on top,0.0
rainbow,multicolored,0.0
chard,pesto,0.0
green,green,1.0
in a bowl,in the center,0.07249749990681824
vegetables,bacon,0.0
cheeseburger,cheeseburger,1.0
yellow,yellow,1.0
golden-brown,yellow,0.0
pickle,avocado,0.0
on a white plate,on a plate,0.16793545727180179
tan,tan,1.0
burger,burrito,0.0
orange,orange,1.0
located to the left,behind,0.0
beige,yellow,0.0
filling,cooling,0.0
right side of the image,in the image,0.10873134470594509
silver,silver,1.0
golden-brown,brown,0.0
cheesecake,cake,0.0
white,white,1.0
sprinkled,sprinkled,1.0
white,golden-brown,0.0
cheesecake,cake,0.0
blue,blue,1.0
on the plate,on a plate,0.08621454270909737
syrup,drizzled,0.0
red,red,1.0
jar,dish,0.0
on top of,on a plate,0.07249749990681824
dark-brown,yellow,0.0
cheesecake,cake,0.0
glaze,creamy,0.0
strawberries,blueberries,0.0
on top of,on top,0.13427896671164932
creamy,creamy,1.0
cherries,rhubarb,0.0
fills,fills,1.0
purple,red,0.0
throughout the bowl,throughout the bowl,0.5757197301274735
red,red,1.0
cherries,cranberries,0.0
brown,brown,1.0
on the left,located,0.0
orange,orange,1.0
browned,pinkish-orange,0.0
chicken,chicken,1.0
on top of the plate,in the center,0.03722145753922423
parsley,parsley,1.0
golden,golden-brown,0.0
brown,brown,1.0
reddish-brown sauce,red,0.0
on and around the chicken,on top of,0.03722145753922423
yellow,golden-brown,0.0
red,red,1.0
sprinkled on top,on top of,0.21177974141341938
fork,spoon,0.0
crispy,crispy,1.0
large,large,1.0
chili,tofu,0.0
red,reddish-brown,0.0
in a pot,on top of,0.0
sausage,sausage,1.0
green,reddish-brown,0.0
bowl,pot,0.0
in the bowl,on the plate,0.07249749990681824
green,white,0.0
dip in,submerged,0.0
scattered,scattered,1.0
chips,chips,1.0
green,yellow,0.0
golden-yellow,yellow,0.0
towards the central region,in the center,0.05194672862155564
swirled,speckled,0.0
tan,brown,0.0
many,pieces,0.0
rectangular,cut,0.0
in clear plastic,wrapped,0.0
dessert,dish,0.0
clear,clear,1.0
raspberries,cranberries,0.0
scattered,scattered,1.0
on a metallic surface,on top,0.02484818193359921
chocolate,brown,0.0
brown,brown,1.0
golden-brown,white,0.0
on top of,on top of,0.5757197301274735
creamy,creamy,1.0
cake,toast,0.0
brown,yellow,0.0
on top,on top of,0.21177974141341938
chocolate,chocolate,1.0
drizzled,drizzled,1.0
brown,brown,1.0
ice cream,ice cream,0.2213885886251307
white,white,1.0
at the bottom,spilled,0.0
yellow,yellow,1.0
bowl,bowl,1.0
dispersed,scattered,0.0
carrots,tomato,0.0
on the surface,on top,0.04096772609215166
corn,tomato,0.0
brown,reddish-brown,0.0
yellow,yellow,1.0
across the surface,across the top,0.21177974141341938
red,red,1.0
bowl,bowl,1.0
center of the bowl,is in,0.0
fills,fills,1.0
pulpy,thick,0.0
jar,bowl,0.0
brownish-yellow,reddish-brown,0.0
with the chutney,filled,0.0
label,is,0.0
red,red,1.0
apple,bananas,0.0
slices,submerged,0.0
green,yellow,0.0
in a clear liquid,on top of,0.0
white,white,1.0
bowl,bowl,1.0
brown,brown,1.0
in the center,in the center,0.5757197301274735
off-white,yellow,0.0
chowder,soup,0.0
sits on,sits,0.36787944117144233
circle,patterned,0.0
herbs,cheese,0.0
white,white,1.0
clams,shrimp,0.0
brown,green,0.0
in a bowl,on a plate,0.07249749990681824
green,green,1.0
golden-brown,orange,0.0
pumpkin,tomato,0.0
white,white,1.0
on the plate,on a plate,0.08621454270909737
crumbly,crispy,0.0
golden-brown,golden-brown,1.0
cobbler,cake,0.0
yellow,brown,0.0
with variations,crispy,0.0
baking,browning,0.0
homemade,homemade,1.0
jars,jars,1.0
yes,overlapping,0.0
vegetable,tomatoes,0.0
yes,overlapping,0.0
cocktail,smoothie,0.0
float,float,1.0
clear,clear,1.0
glass,clear,0.0
in a slight curve,distributed,0.0
clear,clear,1.0
glass,clear,0.0
white,white,1.0
yellow,yellow,1.0
on top of,on the rim,0.07249749990681824
turquoise-blue,yellow,0.0
jar,mug,0.0
red,white,0.0
on the rim,on a plate,0.07249749990681824
shark,garnish,0.0
garnished,contrast,0.0
orange,red,0.0
yellow-orange,orange,0.0
monkey gland,punch,0.0
on the surface,in the center,0.07249749990681824
yes,sitting,0.0
cocoa,filling,0.0
no,white,0.0
yes,dark,0.0
on the upper left,positioned,0.0
spiced,spicy,0.0
chocolate-brown,yellow,0.0
two,slices,0.0
on top of,on top of,0.5757197301274735
golden-brown,white,0.0
cod,halibut,0.0
resting,resting,1.0
on top of,behind,0.0
glass,glass,1.0
green,green,1.0
green,green,1.0
on the rim,on the rim,0.5757197301274735
vibrant red,vibrant,0.36787944117144233
light,brown,0.0
mug,mug,1.0
red,white,0.0
across a light brown surface,scattered across,0.015071184180845467
coffe beans,mushrooms,0.0
clear,clear,1.0
coffee,margarita,0.0
brown,brown,1.0
straw,glasses,0.0
white,cream,0.0
coffee,lemonade,0.0
glass,glass,1.0
whipped cream,sprinkled,0.0
on the rim,on top,0.04096772609215166
at the center,in the center,0.21177974141341938
sausages,on top,0.0
brown with a slight char,brown,0.01831563888873418
white,reddish-brown,0.0
filling,filling,1.0
white,white,1.0
bowl,bowl,1.0
green,green,1.0
pink,pink,1.0
multicolored,mix,0.0
creamy,creamy,1.0
coleslaw,relish,0.0
orange,orange,1.0
in the left,submerged,0.0
onion,bacon,0.0
green,green,1.0
bowl,spoon,0.0
orange,orange,1.0
creamy,creamy,1.0
in a glass bowl,on a plate,0.05194672862155564
red-purple,red,0.0
in the bowl,contained,0.0
wooden board,bowl,0.0
cutting and serving,skewers,0.0
to the right of,in the center,0.05194672862155564
yes,melted,0.0
cookie,toast,0.0
brown,brown,1.0
on the pan,on a wooden surface,0.061033220311973134
clear,white,0.0
jar,bowl,0.0
brown,brown,1.0
with red ribbon,bacon,0.0
bright,vibrant,0.0
on the colorful surface,on a wooden surface,0.07258113984652705
orange juice,fills,0.0
into the cooler,into the milkshake,0.21177974141341938
yellow,yellow,1.0
yes,yellow,0.0
across the majority of,in the center,0.05194672862155564
melted and browned cheese,with,0.0
brownish-orange,yellow,0.0
light,yellow,0.0
golden-brown,yellow,0.0
glass,jars,0.0
on the top-left,located,0.0
yellow,yellow,1.0
corn,tomato,0.0
mixed,sliced,0.0
red,red,1.0
brown,black,0.0
beans,vegetables,0.0
red,red,1.0
on the right,submerged,0.0
white,white,1.0
scattered,scattered,1.0
yellow,yellow,1.0
in a bowl,on top of,0.0
in a bowl,in the center,0.07249749990681824
golden-yellow,yellow,0.0
cornbread,pita bread,0.0
black,black,1.0
coarse,crispy,0.0
golden,yellow,0.0
cornbread,pita bread,0.0
white,white,1.0
on a plate,on top of,0.07249749990681824
cornbread,herbs,0.0
cornbread,pita bread,0.0
green,green,1.0
on the top-left,in the center,0.07249749990681824
cottage cheese,feta,0.0
white,white,1.0
yellow,yellow,1.0
around the cottage cheese,on top of,0.0
chicken,chicken,1.0
on the pan,in the center,0.07249749990681824
spinach,zucchini,0.0
white,white,1.0
in the foreground,on top of,0.0
yellow,yellow,1.0
couscous,quinoa,0.0
white,white,1.0
green,green,1.0
on top of,on a plate,0.07249749990681824
tan,beige,0.0
filling,is,0.0
couscous,quinoa,0.0
white,white,1.0
creamy,creamy,1.0
tan,yellow,0.0
couscous,rice,0.0
red,red,1.0
green,green,1.0
within the pot,in the center,0.07249749990681824
bowl,bowl,1.0
white,yellow,0.0
beige,brown,0.0
small and round,rectangular,0.0
in a white bowl,plate,0.0
yellowish-orange,white,0.0
green,green,1.0
across the top,on top,0.04096772609215166
spoon,spoon,1.0
crab cakes,chips,0.0
golden,brown,0.0
green,green,1.0
reddish-orange,golden-brown,0.0
crab,shrimp,0.0
clustered,scattered,0.0
sausages,bacon,0.0
red,red,1.0
pie,cake,0.0
tan,brown,0.0
golden,golden-brown,0.0
towards the left,running vertically,0.0
cranberry,teriyaki,0.0
chicken,chicken,1.0
light blue,white,0.0
golden brown,golden-brown,0.0
on a plate,on a plate,0.5757197301274735
fills,fills,1.0
bowl,bowl,1.0
thick,thick,1.0
light brown and red,brown,0.049787068367863944
in the center,in the center,0.5757197301274735
crawfish,shrimp,0.0
green,green,1.0
within a white bowl,plate,0.0
beige,white,0.0
piled,piled,1.0
crawfish,shrimp,0.0
red,pink,0.0
on top of,on top of,0.5757197301274735
light,creamy,0.0
walnuts,peanuts,0.0
beige,brown,0.0
on top,on top of,0.21177974141341938
bowl,bowl,1.0
soft,creamy,0.0
cream,cake,0.0
off-white,brown,0.0
fills,fills,1.0
on top,on top of,0.21177974141341938
white,white,1.0
blueberries,rhubarb,0.0
brown,yellow,0.0
blueberries,filling,0.0
on the plate,on top,0.04096772609215166
golden brown,yellow,0.0
crepe,in the center,0.0
darker,textured,0.0
in the center,in the center,0.5757197301274735
purple,red,0.0
rolls,patties,0.0
golden brown ,golden-brown,0.0
flaky dough,filling,0.0
on the lower right,behind,0.0
golden-yellow,golden-brown,0.0
overlap,arranged,0.0
cheese,burrito,0.0
lacy,crispy,0.0
on the upper-left,in the center,0.07249749990681824
white,white,1.0
brown,browned,0.0
on a white plate,on a plate,0.16793545727180179
the crisp in the front,larger,0.0
green,white,0.0
cones,square,0.0
golden-brown,golden-brown,1.0
lies,leaning,0.0
brown,brown,1.0
croquettes,chips,0.0
dark,brown,0.0
on a plate,on a plate,0.5757197301274735
arranged,arranged,1.0
yummylicious,amazing,0.0
croquettes,chips,0.0
golden,golden-brown,0.0
on a silver metal rack,on a plate,0.10873134470594509
brown,brown,1.0
beige,white,0.0
croquettes,chips,0.0
golden brown,golden-brown,0.0
resting on the plate,resting on,0.08144431026514741
yes,visible,0.0
pie,cake,0.0
green,green,1.0
off-white,white,0.0
on a white plate,on a plate,0.16793545727180179
red,red,1.0
bowl,dish,0.0
orange,yellow,0.0
mixed,mixed,1.0
on top of,on top of,0.5757197301274735
red,red,1.0
bowl,dish,0.0
yes,covered by,0.0
golden-brown,brown,0.0
at the bottom,on top,0.0
pie,cake,0.0
red,red,1.0
beneath,on top of,0.0
brown,brown,1.0
green,white,0.0
scattered,scattered,1.0
brown,brown,1.0
berries,cranberries,0.0
atop,on a plate,0.0
golden-brown,golden-brown,1.0
pie,chips,0.0
lattice,flower,0.0
across the entire top,on top,0.02484818193359921
leaves,pizzelles,0.0
yellow,golden-brown,0.0
pie,chips,0.0
crust,pie crust,0.06754436142034707
crimped,crimped,1.0
in the center,in the image,0.21177974141341938
golden,golden-brown,0.0
pie,chips,0.0
red,yellow,0.0
tan,white,0.0
dripping,dripping,1.0
tan,golden-brown,0.0
premium,amazing,0.0
cheese,cheese,1.0
in the lower portion,in the center,0.15174681566793558
green,white,0.0
cucumbers,mushrooms,0.0
white,white,1.0
creamy,creamy,1.0
throughout the image,throughout the image,0.5757197301274735
white,white,1.0
salad,salad,1.0
red,red,1.0
on a plate,on the plate,0.08621454270909737
green,green,1.0
green,green,1.0
salad,salad,1.0
visible,visible,1.0
white,white,1.0
inside a transparent bowl,on a plate,0.05194672862155564
green,green,1.0
cucumbers,zucchini,0.0
sliced,cut,0.0
on their surfaces,on top,0.04096772609215166
fresh,bright,0.0
cucumbers,tomatoes,0.0
green,green,1.0
overlapping,scattered,0.0
yellow,yellow,1.0
margaritas,margarita,0.0
white,red,0.0
cucumber,zucchini,0.0
on the rim,on a plate,0.07249749990681824
green,green,1.0
cucumber,zucchini,0.0
