answer,predicted_answer,bleu_score
glasses,glass,0.0
in the center,in the center,0.5757197301274735
tea,smoothie,0.0
drinking,drinking,1.0
peach,lemon,0.0
yellow,yellow,1.0
to the right,on the left,0.07249749990681824
peachy-orange,orange,0.0
pitcher,glass,0.0
red,red,1.0
on the left,on the left,0.5757197301274735
dark,brown,0.0
peanut butter,peanut butter,0.2213885886251307
golden brown,brown,0.36787944117144233
on the lower right,located,0.0
cookie,tarts,0.0
light brown,brown,0.36787944117144233
ice cream,coconut,0.0
smooth,thick,0.0
near the top,in the center,0.07249749990681824
yellow,beige,0.0
muffins,tarts,0.0
perfect,colorful,0.0
white,white,1.0
on the plate,on a plate,0.08621454270909737
red,red,1.0
in the left side,in the center,0.15174681566793558
brown,brown,1.0
pecan,pecans,0.0
white,white,1.0
on top,on top,0.2213885886251307
reddish-brown,brown,0.0
tan,golden-brown,0.0
overlapping,arranged,0.0
brown,brown,1.0
on the cracker,on top of,0.07249749990681824
appetizer,pie,0.0
penne,pasta,0.0
distributed,scattered,0.0
red,red,1.0
cilantro,parsley,0.0
on top of,on top of,0.5757197301274735
penne,pasta,0.0
red-orange,red,0.0
sauteed,sliced,0.0
peppers,vegetables,0.0
green,green,1.0
peppers,spinach,0.0
scattered across,scattered,0.36787944117144233
glistening,glistening,1.0
white,white,1.0
pesto,pesto,1.0
container,container,1.0
vibrant,vibrant,1.0
textured,crispy,0.0
pesto,pesto,1.0
fills,fills,1.0
white,white,1.0
on top of,on top of,0.5757197301274735
chicken,fish,0.0
falling onto,on top,0.0
green,green,1.0
scattered,scattered,1.0
pickles,vegetables,0.0
glass,glass,1.0
full,filling,0.0
yellow,green,0.0
sliced,cut,0.0
yellowish-green,yellow,0.0
pickles,pickles,1.0
on the left side,on the left,0.41252121275142684
white,white,1.0
clear,clear,1.0
pickles,vegetables,0.0
green,green,1.0
in a jar,contained,0.0
melted,melted,1.0
pie,pizza,0.0
tan,golden-brown,0.0
silver,silver,1.0
apricot,apple,0.0
golden-brown,golden-brown,1.0
pies,cookies,0.0
uneven,crispy,0.0
pie,pie,1.0
white,white,1.0
green plate,green,0.36787944117144233
yellow,yellow,1.0
pierogi,wontons,0.0
on the plate,on a plate,0.08621454270909737
center,in the center,0.07249749990681824
white,white,1.0
pinkish-red,red,0.0
on a plate,on a plate,0.5757197301274735
rice,rice,1.0
inside the bowl,in a bowl,0.07249749990681824
yellow,white,0.0
scattered,scattered,1.0
rice,rice,1.0
red,red,1.0
on the left,on top of,0.07249749990681824
large,large,1.0
to the lower left,on the right,0.05194672862155564
chocolate,chocolate,1.0
brown,brown,1.0
on the left,on the left,0.5757197301274735
hot,hot,1.0
brown,brown,1.0
on top,on top of,0.21177974141341938
bread,bread,1.0
brown,beige,0.0
on the plate,on top of,0.07249749990681824
crumbs,sprinkled,0.0
white,white,1.0
bread,bread,1.0
red,red,1.0
tan,tan,1.0
on a white plate,on top of,0.05194672862155564
arranged,scattered,0.0
pear,apple,0.0
on top of,on top of,0.5757197301274735
silver,silver,1.0
pizza,tortillas,0.0
red,red,1.0
beige,beige,1.0
on a round,round,0.1353352832366127
golden-brown,golden-brown,1.0
on the left,located,0.0
plum bread,cornbread,0.0
white,white,1.0
tan,brown,0.0
cracked,crispy,0.0
on a plate,on a wooden surface,0.16821895003341453
pink,green,0.0
plate,plate,1.0
red,light,0.0
parsley,parsley,1.0
polenta,omelet,0.0
yellow,yellow,1.0
green,green,1.0
polenta,casserole,0.0
in the lower center,located in,0.02484818193359921
roasted,mixed,0.0
beige,white,0.0
chicken,chicken,1.0
yellow,beige,0.0
cream,beige,0.0
yellow,orange,0.0
rice,rice,1.0
brown,brown,1.0
in light yellow,white,0.0
interspersed,scattered,0.0
rice,rice,1.0
red,red,1.0
green,green,1.0
above the rice,on top of,0.0
pink,pink,1.0
cake,cupcakes,0.0
colorful,colorful,1.0
on a light brown surface,on a wooden surface,0.14498534696702547
brown,brown,1.0
ice pops,crackers,0.0
white,white,1.0
on a white plate,on a plate,0.16793545727180179
blurred,on a white plate,0.0
brown,brown,1.0
cookies,cookies,1.0
on a metal baking sheet,on a baking sheet,0.18527477532266828
shiny,glossy,0.0
rice,brown,0.0
brown,golden-brown,0.0
stacked on,arranged,0.0
pink,pink,1.0
bowl,bowl,1.0
brown,brown,1.0
almonds,almonds,1.0
jar,jar,1.0
on the same surface,on top of,0.05194672862155564
orange,orange,1.0
on the bottom center,wooden,0.0
green,green,1.0
vibrant,orange,0.0
sweet potatoes,potatoes,0.36787944117144233
orange,white,0.0
within the bowl,on top of,0.0
brown,brown,1.0
apples,apples,1.0
white,white,1.0
yellow,yellow,1.0
in a bowl,in a bowl,0.5757197301274735
applesauce,bowl,0.0
blue,blue,1.0
red,red,1.0
on a surface,on a wooden surface,0.18616487055295167
applesauce,golden-brown,0.0
golden-brown,golden-brown,1.0
scooped,adding,0.0
white,white,1.0
in the bowl,located in,0.04096772609215166
golden-amber,yellow,0.0
jar,jar,1.0
yellow,yellow,1.0
on the table,on a wooden surface,0.061033220311973134
white,white,1.0
meat,meat,1.0
carrots,cabbage,0.0
fried,cut,0.0
on the plate,located in,0.0
adjacent,to the left,0.0
green,green,1.0
artichoke,zucchini,0.0
white,white,1.0
to the right,on the left,0.07249749990681824
green,green,1.0
asparagus,asparagus,1.0
arranged,scattered,0.0
green,green,1.0
asparagus,asparagus,1.0
upwards,towards,0.0
on top of,on the plate,0.07249749990681824
green,green,1.0
avocado,pineapple,0.0
white,white,1.0
on its outer skin,on top,0.02484818193359921
scattered,on top,0.0
green,green,1.0
pie,pie,1.0
white,white,1.0
on top,on top of,0.21177974141341938
golden-brown,golden-brown,1.0
avocado,tofu,0.0
green,green,1.0
on a white square plate,on a plate,0.12033101329077273
vary,vegan,0.0
raspberries,raspberries,1.0
scattered,scattered,1.0
red,red,1.0
on the white cloth,baking,0.0
glistening,glossy,0.0
bacon,ham,0.0
dark brown,brown,0.36787944117144233
separated by,to the left,0.0
bacon,ham,0.0
oven,on a grill,0.0
on a wire rack,on a grill,0.15174681566793558
golden-brown,golden-brown,1.0
bagel bites,cookies,0.0
blue,in the center,0.0
in the bottom half,visible,0.0
broken,white,0.0
golden-brown,golden-brown,1.0
bagels,donuts,0.0
spice,sprinkled,0.0
on a wire rack,on a black wire rack,0.17141814854755813
pumpernickel,bread,0.0
brown,brown,1.0
bagels,donuts,0.0
on a black wire rack,on a black wire rack,1.0
white,white,1.0
golden-brown,golden-brown,1.0
melted,melted,1.0
plate,plate,1.0
sesame,sesame,1.0
on the left,located in,0.0
white,white,1.0
cheese,cheese,1.0
sausage,mushrooms,0.0
brown,brown,1.0
within the cheese,on top of,0.0
beige,beige,1.0
bananas,banana,0.0
yellow,yellow,1.0
to the left of,to the left,0.41252121275142684
brown,brown,1.0
chocolate,chocolate,1.0
loaves,bars,0.0
golden-brown,golden-brown,1.0
towards the center,on the left,0.07249749990681824
fries,fries,1.0
brown,golden-brown,0.0
white,white,1.0
on a plate,on a plate,0.5757197301274735
bananas,mango,0.0
golden-yellow,yellow,0.0
in coconut milk,milk,0.1353352832366127
bowl,bowl,1.0
golden-brown,golden-brown,1.0
banana,apples,0.0
together,stacked,0.0
tempura,casserole,0.0
irregular,round,0.0
yellow,yellow,1.0
banana,blueberries,0.0
white,white,1.0
on top of,on the plate,0.07249749990681824
dark blue,blue,0.36787944117144233
golden,brown,0.0
bars,rectangular,0.0
white,brown,0.0
reddish-brown,brown,0.0
chicken,chicken,1.0
white,white,1.0
on top of,on top of,0.5757197301274735
green,green,1.0
mix,mix,1.0
white,white,1.0
dispersed,scattered,0.0
orange,orange,1.0
of beef,beef,0.36787944117144233
white,white,1.0
chicken,chicken,1.0
brown,white,0.0
green,green,1.0
at the bottom,located in,0.0
overlapping,arranged,0.0
Sea Bass,halibut,0.0
white,white,1.0
on the left side,in the center,0.05194672862155564
green,green,1.0
yellowish,browned,0.0
scattered,scattered,1.0
sea bass,halibut,0.0
on the rack,on a black wire rack,0.05428693985879238
green,green,1.0
smooth,smooth,1.0
batter,chocolate,0.0
brown,light,0.0
on top,scattered,0.0
yes,scattered,0.0
tangy,spicy,0.0
beef,beef,1.0
tan,tan,1.0
orange,red,0.0
shredded,shredded,1.0
meat,meat,1.0
coating,glossy,0.0
yellowish,golden-brown,0.0
chicken,chicken,1.0
reddish-brown,reddish-brown,1.0
ribs,chicken,0.0
grill,on a grill,0.07249749990681824
unevenly,scattered,0.0
on the top,on top,0.04871911135426937
tasty,glistening,0.0
pan,skillet,0.0
green,green,1.0
green beans,beans,0.36787944117144233
in the center,in the center,0.5757197301274735
reddish-brown,brown,0.0
orange,orange,1.0
with other ingredients,mixed,0.0
plate,plate,1.0
green,green,1.0
beans,beans,1.0
tangled,scattered,0.0
yes,visible,0.0
in the bottom center,in the center,0.16793545727180179
glossy,textured,0.0
beans,beans,1.0
peppered,pepper,0.0
overlapping,scattered,0.0
throughout the entire image frame,in the center,0.03722145753922423
tan,brown,0.0
bowl,bowl,1.0
fill,fills,0.0
brown,brown,1.0
in the broth,in the center,0.21177974141341938
sliced,sliced,1.0
beef,beef,1.0
brown,brown,1.0
with peppers,mixed,0.0
slow,grilled,0.0
reddish-brown,reddish-brown,1.0
meat,meat,1.0
in the upper-right portion,in the center,0.15174681566793558
brown,brown,1.0
white,white,1.0
at the top,at the top,0.5757197301274735
glasses,glasses,1.0
amber,reddish-brown,0.0
surface,on the rim,0.0
red,red,1.0
beets,potatoes,0.0
green,green,1.0
yellow,yellow,1.0
cake,cake,1.0
on a clear glass,plate,0.0
yellow,yellow,1.0
biscuits,cookies,0.0
clustered,stacked,0.0
baked,cut,0.0
golden-brown,golden-brown,1.0
pale,white,0.0
cream,white,0.0
on a wire rack,located,0.0
beige,yellow,0.0
biscuits,cookies,0.0
orange,orange,1.0
across the image,in the center,0.07249749990681824
flaky,crispy,0.0
light-colored,blue,0.0
blondies,pie,0.0
brown,golden-brown,0.0
on top,on top,0.2213885886251307
drizzle,chocolate,0.0
purple,purple,1.0
blueberries,blueberries,1.0
pink,pink,1.0
bowl,bowl,1.0
under the bowl,on the plate,0.07249749990681824
golden-brown,golden-brown,1.0
reddish-brown,reddish-brown,1.0
covering,filling,0.0
plate,pasta,0.0
yellow,yellow,1.0
in the center,in the center,0.5757197301274735
green,green,1.0
spinach,spinach,1.0
avocado,green,0.0
closer to,on top of,0.0
tan,brown,0.0
rice,rice,1.0
on the left side,in the center,0.05194672862155564
green,green,1.0
reddish-brown,brown,0.0
brats,kielbasa,0.0
green,green,1.0
draped over,on top of,0.0
liquid,with,0.0
walnuts,nuts,0.0
speckled,fresh,0.0
on top,on top,0.2213885886251307
white,brown,0.0
loaf,bread,0.0
tan,brown,0.0
overlapping,arranged,0.0
on the board,on a wooden cutting board,0.05428693985879238
white,beige,0.0
golden-brown,golden-brown,1.0
stacked,stacked,1.0
beige,golden-brown,0.0
bread,bread,1.0
creamy,beige,0.0
on a wire rack,on a black wire rack,0.17141814854755813
bright,white,0.0
orange,yellow,0.0
around the eggs,scattered,0.0
brown,brown,1.0
beef brisket,beef,0.36787944117144233
green,green,1.0
gravy,sauce,0.0
on the plate,in the center,0.07249749990681824
golden-brown,golden-brown,1.0
within,on top of,0.0
brown,brown,1.0
beef,beef,1.0
green,green,1.0
on a plate,on the plate,0.08621454270909737
rice,rice,1.0
broccoli,broccoli,1.0
green,green,1.0
red,red,1.0
cooked,sliced,0.0
on a plate,on the plate,0.08621454270909737
broth,sauce,0.0
green,green,1.0
within the broth,in the center,0.07249749990681824
square,rectangular,0.0
brown,brown,1.0
on top,on top of,0.21177974141341938
green,green,1.0
brown,brown,1.0
shiny,glistening,0.0
pecans,pecans,1.0
brown,brown,1.0
brownies,cake,0.0
cracked,smooth,0.0
walnuts,chocolate,0.0
on top of,on top of,0.5757197301274735
dark-brown,brown,0.0
arranged,arranged,1.0
brownies,cake,0.0
within the chocolate,on top,0.0
white,white,1.0
bruschetta,sandwich,0.0
red,red,1.0
on the center,on the plate,0.21177974141341938
toasted,bread,0.0
melted,melted,1.0
black,plate,0.0
red,red,1.0
on top,on top of,0.21177974141341938
reddish-brown,reddish-brown,1.0
beef,beef,1.0
glistening,glossy,0.0
on top of,in the center,0.0
orange,orange,1.0
one-third,in the image,0.0
burgers,meatballs,0.0
brownish-tan,brown,0.0
of the burgers,meatballs,0.0
green,green,1.0
white,white,1.0
melted,melted,1.0
orange,yellow,0.0
in the dish,located in,0.04096772609215166
layers,stacked,0.0
vegan,vegan,1.0
burritos,burritos,1.0
tan,brown,0.0
on top,on top of,0.21177974141341938
sweet,sweet,1.0
burritos,burritos,1.0
black,red,0.0
on a black plate,on a plate,0.16793545727180179
orange,orange,1.0
white,white,1.0
cupcake,cake,0.0
light blue,white,0.0
on top of,on top of,0.5757197301274735
rectangular,rectangular,1.0
cake,cake,1.0
blue,blue,1.0
caramel,chocolate,0.0
around the perimeter,on top,0.0
shredded,shredded,1.0
cabbage,beets,0.0
on the top-right,in the center,0.07249749990681824
white,bowl,0.0
pinkish-red,red,0.0
white,white,1.0
bowl,bowl,1.0
breadcrumbs,cheese,0.0
golden,golden-brown,0.0
shredded,shredded,1.0
green-cabbage,cabbage,0.0
white,white,1.0
orange,orange,1.0
within the salad,on top of,0.0
reddish-orange,orange,0.0
cabbage,cabbage,1.0
yellowish-green,yellow,0.0
beans,beans,1.0
in the center,in the center,0.5757197301274735
cabbage,carrots,0.0
brown,brown,1.0
on top of the plate,on top of,0.2955843652122688
orange,orange,1.0
Evenly-distributed ,scattered,0.0
floating in,in the center,0.07249749990681824
red,red,1.0
orange,orange,1.0
light-brown,brown,0.0
chicken,chicken,1.0
red,red,1.0
on the right side,in the center,0.05194672862155564
spaghetti,noodles,0.0
reddish-brown,red,0.0
chicken,meatballs,0.0
light-yellow,yellow,0.0
in the center,on top of,0.0
light,yellow,0.0
chicken,sausage,0.0
red,red,1.0
cheese,sprinkled,0.0
golden,golden-brown,0.0
calamari,clams,0.0
arranging,arranged,0.0
white,white,1.0
on the plate,on top of,0.07249749990681824
yellow,yellow,1.0
bowl,bowl,1.0
brown,brown,1.0
on top of,on top of,0.5757197301274735
yellow,yellow,1.0
plate,plate,1.0
beef,beef,1.0
brown,brown,1.0
in broth,with,0.0
yellow,yellow,1.0
chocolate,chocolate,1.0
candy,blondies,0.0
brown,yellow,0.0
right of orange ribbon,to the left,0.0
brown,brown,1.0
sugar,chocolate,0.0
white,white,1.0
to the left,on top of,0.0
brownish-red,reddish-brown,0.0
meat,meat,1.0
dark brown,brown,0.36787944117144233
charred,browned,0.0
vegetables,meat,0.0
hard,coated,0.0
candy,chips,0.0
orange,orange,1.0
coated,with,0.0
throughout,in the center,0.0
green,green,1.0
candy,jerky,0.0
reddish-brown,reddish-brown,1.0
center,in the center,0.07249749990681824
on the plate,on a plate,0.08621454270909737
red,red,1.0
poured,drizzled,0.0
candy,cake,0.0
translucent,translucent,1.0
on a piece,on top of,0.07249749990681824
yellow,yellow,1.0
center of the image,in the center,0.06177541927786947
fluffy and toasted,glistening,0.0
meringue,pie,0.0
silver,golden-brown,0.0
light-green,yellow,0.0
pasta,pasta,1.0
black,brown,0.0
in a creamy sauce,cheese,0.0
silver,gray,0.0
brown,brown,1.0
meat,soup,0.0
bubbling,filling,0.0
yellow-brown,brown,0.0
orange,orange,1.0
carrots,carrots,1.0
white,white,1.0
orange,orange,1.0
carrots,carrots,1.0
glistening,glistening,1.0
in the center,in the center,0.5757197301274735
green,green,1.0
yellowish,yellow,0.0
rice,mushrooms,0.0
orange,orange,1.0
green,green,1.0
cashews,pecans,0.0
tan,golden-brown,0.0
Piled randomly,piled,0.0
on a purple surface,on a wooden surface,0.18616487055295167
triangular,rectangular,0.0
casserole,casserole,1.0
green,green,1.0
with cheese,mixed,0.0
egg,cheese,0.0
beige,golden-brown,0.0
catfish,salmon,0.0
reddish-orange,red,0.0
in the upper-center,in the center,0.21177974141341938
fried,cut,0.0
golden-brown,golden-brown,1.0
catfish,salmon,0.0
center,located,0.0
green,green,1.0
on the foreground,in the center,0.07249749990681824
fills,fills,1.0
cauliflower,potatoes,0.0
blue,blue,1.0
yellow,yellow,1.0
creamy,creamy,1.0
mac-n-cheese,salad,0.0
white,white,1.0
orange-yellow,yellow,0.0
off-white,white,0.0
cauliflower,cauliflower,1.0
green,green,1.0
broccoli,broccoli,1.0
broccoli,broccoli,1.0
glass jars,jars,0.36787944117144233
white,white,1.0
orange,orange,1.0
on the countertop,on a wooden surface,0.061033220311973134
golden-brown,golden-brown,1.0
bread,bread,1.0
on the cutting board,on top of,0.05194672862155564
yellow,yellow,1.0
dark green,green,0.36787944117144233
chard,spinach,0.0
garlic,garlic,1.0
white,white,1.0
in a bowl,located in,0.04096772609215166
rainbow,red,0.0
chard,kale,0.0
green,green,1.0
in a bowl,in the center,0.07249749990681824
vegetables,onions,0.0
cheeseburger,burger,0.0
yellow,yellow,1.0
golden-brown,yellow,0.0
pickle,zucchini,0.0
on a white plate,on a plate,0.16793545727180179
tan,tan,1.0
burger,sandwich,0.0
orange,orange,1.0
located to the left,to the left,0.41252121275142684
beige,beige,1.0
filling,covering,0.0
right side of the image,in the center,0.03722145753922423
silver,blue,0.0
golden-brown,brown,0.0
cheesecake,cake,0.0
white,white,1.0
sprinkled,sprinkled,1.0
white,golden-brown,0.0
cheesecake,pie,0.0
blue,blue,1.0
on the plate,on top of,0.07249749990681824
syrup,drizzled,0.0
red,red,1.0
jar,jar,1.0
on top of,jar,0.0
dark-brown,brown,0.0
cheesecake,cake,0.0
glaze,creamy,0.0
strawberries,strawberries,1.0
on top of,on top,0.13427896671164932
creamy,creamy,1.0
cherries,blueberries,0.0
fills,fills,1.0
purple,purple,1.0
throughout the bowl,scattered,0.0
red,orange,0.0
cherries,cherries,1.0
brown,brown,1.0
on the left,located,0.0
orange,orange,1.0
browned,brown,0.0
chicken,chicken,1.0
on top of the plate,in the center,0.03722145753922423
parsley,parsley,1.0
golden,golden-brown,0.0
brown,golden-brown,0.0
reddish-brown sauce,reddish-brown,0.36787944117144233
on and around the chicken,on top,0.015071184180845467
yellow,yellow,1.0
red,red,1.0
sprinkled on top,on top,0.13427896671164932
fork,spoon,0.0
crispy,creamy,0.0
large,large,1.0
chili,meat,0.0
red,reddish-brown,0.0
in a pot,in the bowl,0.07249749990681824
sausage,beef,0.0
green,green,1.0
bowl,bowl,1.0
in the bowl,located in,0.04096772609215166
green,pink,0.0
dip in,submerged,0.0
scattered,scattered,1.0
chips,vegetables,0.0
green,green,1.0
golden-yellow,orange,0.0
towards the central region,in the center,0.05194672862155564
swirled,striped,0.0
tan,brown,0.0
many,filling,0.0
rectangular,bars,0.0
in clear plastic,glass,0.0
dessert,dessert,1.0
clear,clear,1.0
raspberries,raspberries,1.0
scattered,scattered,1.0
on a metallic surface,on top of,0.05194672862155564
chocolate,brown,0.0
brown,yellow,0.0
golden-brown,white,0.0
on top of,on top of,0.5757197301274735
creamy,creamy,1.0
cake,chocolate,0.0
brown,brown,1.0
on top,on top of,0.21177974141341938
chocolate,chocolate,1.0
drizzled,covering,0.0
brown,chocolate,0.0
ice cream,ice cream,0.2213885886251307
white,white,1.0
at the bottom,bowl,0.0
yellow,yellow,1.0
bowl,bowl,1.0
dispersed,scattered,0.0
carrots,carrots,1.0
on the surface,on top of,0.07249749990681824
corn,corn,1.0
brown,reddish-brown,0.0
yellow,yellow,1.0
across the surface,scattered,0.0
red,red,1.0
bowl,bowl,1.0
center of the bowl,located in,0.0
fills,fills,1.0
pulpy,thick,0.0
jar,jar,1.0
brownish-yellow,brown,0.0
with the chutney,filling,0.0
label,jar,0.0
red,yellow,0.0
apple,apples,0.0
slices,with,0.0
green,green,1.0
in a clear liquid,on the left,0.0
white,white,1.0
bowl,bowl,1.0
brown,brown,1.0
in the center,in the center,0.5757197301274735
off-white,white,0.0
chowder,chowder,1.0
sits on,sits,0.36787944117144233
circle,toasted,0.0
herbs,herbs,1.0
white,white,1.0
clams,mussels,0.0
brown,brown,1.0
in a bowl,bowl,0.1353352832366127
green,green,1.0
golden-brown,golden-brown,1.0
pumpkin,pumpkin,1.0
white,white,1.0
on the plate,on a plate,0.08621454270909737
crumbly,crispy,0.0
golden-brown,golden-brown,1.0
cobbler,cake,0.0
yellow,yellow,1.0
with variations,crust,0.0
baking,baking,1.0
homemade,homemade,1.0
jars,jars,1.0
yes,overlapping,0.0
vegetable,orange,0.0
yes,overlapping,0.0
Cocktail,cocktail,0.0
float,fills,0.0
clear,clear,1.0
glass,glass,1.0
in a slight curve,scattered,0.0
clear,clear,1.0
glass,glass,1.0
white,white,1.0
yellow,yellow,1.0
on top of,on the rim,0.07249749990681824
turquoise-blue,blue,0.0
jar,jar,1.0
red,red,1.0
on the rim,jar,0.0
shark,garnished,0.0
garnished,drizzled,0.0
orange,orange,1.0
yellow-orange,orange,0.0
Monkey Gland,martini,0.0
on the surface,at the top,0.07249749990681824
yes,plate,0.0
cocoa,chocolate,0.0
no,plate,0.0
yes,light,0.0
on the upper left,visible,0.0
spiced,spicy,0.0
chocolate-brown,brown,0.0
two,scoops,0.0
on top of,behind,0.0
golden-brown,white,0.0
cod,salmon,0.0
resting,filling,0.0
on top of,on top of,0.5757197301274735
glass,glass,1.0
green,green,1.0
green,green,1.0
on the rim,on the rim,0.5757197301274735
vibrant red,vibrant,0.36787944117144233
light,brown,0.0
mug,mug,1.0
red,red,1.0
across a light brown surface,on a wooden surface,0.056526248548690414
coffe beans,seeds,0.0
clear,clear,1.0
coffee,coffee,1.0
brown,white,0.0
straw,ice,0.0
white,cream,0.0
coffee,coffee,1.0
glass,glass,1.0
whipped cream,topped,0.0
on the rim,on top of,0.07249749990681824
at the center,in the center,0.21177974141341938
sausages,bacon,0.0
brown with a slight char,orange,0.0
white,white,1.0
filling,filling,1.0
white,white,1.0
bowl,bowl,1.0
green,green,1.0
pink,pink,1.0
multicolored,colorful,0.0
creamy,creamy,1.0
coleslaw,coleslaw,1.0
orange,orange,1.0
in the left,on the left,0.21177974141341938
onion,cabbage,0.0
green,green,1.0
bowl,bowl,1.0
orange,orange,1.0
creamy,creamy,1.0
in a glass bowl,bowl,0.049787068367863944
red-purple,red,0.0
in the bowl,contained,0.0
wooden board,on a wooden cutting board,0.05428693985879238
Cutting and serving,on a wooden cutting board,0.0
to the right of,in the center,0.05194672862155564
yes,melted,0.0
cookie,cake,0.0
brown,brown,1.0
on the pan,on a black wire rack,0.0456496931223525
clear,clear,1.0
jar,jar,1.0
brown,brown,1.0
with red ribbon,checkered,0.0
bright,vibrant,0.0
on the colorful surface,on a wooden surface,0.07258113984652705
orange juice,fills,0.0
into the cooler,inserted,0.0
yellow,yellow,1.0
yes,corn,0.0
across the majority of,located,0.0
melted and browned cheese,cheese,0.049787068367863944
brownish-orange,reddish-brown,0.0
light,golden-brown,0.0
golden-brown,brown,0.0
glass,bowl,0.0
on the top-left,on the left,0.21177974141341938
yellow,yellow,1.0
corn,corn,1.0
mixed,mixed,1.0
red,red,1.0
brown,black,0.0
beans,vegetables,0.0
red,red,1.0
on the right,on the left,0.21177974141341938
white,white,1.0
scattered,scattered,1.0
yellow,yellow,1.0
in a bowl,on top of,0.0
in a bowl,located,0.0
golden-yellow,yellow,0.0
cornbread,cornbread,1.0
black,black,1.0
coarse,crispy,0.0
golden,yellow,0.0
cornbread,cornbread,1.0
white,white,1.0
on a plate,on top of,0.07249749990681824
cornbread,herbs,0.0
cornbread,cornbread,1.0
green,green,1.0
on the top-left,on the left,0.21177974141341938
cottage cheese,cheese,0.36787944117144233
white,white,1.0
yellow,yellow,1.0
around the cottage cheese,on top of,0.0
chicken,chicken,1.0
on the pan,in the center,0.07249749990681824
spinach,spinach,1.0
white,white,1.0
in the foreground,on top of,0.0
yellow,yellow,1.0
couscous,rice,0.0
white,white,1.0
green,green,1.0
on top of,on top of,0.5757197301274735
tan,beige,0.0
filling,filling,1.0
couscous,quinoa,0.0
white,white,1.0
creamy,creamy,1.0
tan,light,0.0
couscous,quinoa,0.0
red,green,0.0
green,brown,0.0
within the pot,in the center,0.07249749990681824
bowl,bowl,1.0
white,yellow,0.0
beige,brown,0.0
small and round,bowl,0.0
in a white bowl,bowl,0.049787068367863944
yellowish-orange,yellow,0.0
green,green,1.0
across the top,scattered,0.0
spoon,spoon,1.0
crab cakes,fish,0.0
golden,golden-brown,0.0
green,green,1.0
reddish-orange,orange,0.0
crab,mussels,0.0
clustered,scattered,0.0
sausages,chicken,0.0
red,red,1.0
pie,pie,1.0
tan,brown,0.0
golden,golden-brown,0.0
towards the left,overlapping,0.0
cranberry,sauce,0.0
chicken,chicken,1.0
light blue,white,0.0
golden brown,golden-brown,0.0
on a plate,on a plate,0.5757197301274735
fills,fills,1.0
bowl,bowl,1.0
thick,thick,1.0
light brown and red,reddish-brown,0.0
in the center,in the center,0.5757197301274735
crawfish,shrimp,0.0
green,green,1.0
within a white bowl,in a bowl,0.06177541927786947
beige,beige,1.0
piled,piled,1.0
crawfish,shrimp,0.0
red,red,1.0
on top of,on top of,0.5757197301274735
light,creamy,0.0
walnuts,almonds,0.0
beige,white,0.0
on top,on top of,0.21177974141341938
bowl,bowl,1.0
soft,creamy,0.0
cream,ice cream,0.06754436142034707
off-white,white,0.0
fills,fills,1.0
on top,on top of,0.21177974141341938
white,white,1.0
blueberries,blueberries,1.0
brown,brown,1.0
blueberries,with,0.0
on the plate,scattered,0.0
golden brown,golden-brown,0.0
crepe,cheese,0.0
darker,browned,0.0
in the center,in the image,0.21177974141341938
purple,purple,1.0
rolls,pinwheels,0.0
golden brown ,brown,0.36787944117144233
flaky dough,filling,0.0
on the lower right,to the left,0.05194672862155564
golden-yellow,yellow,0.0
overlap,stacked,0.0
cheese,chips,0.0
lacy,crispy,0.0
on the upper-left,located,0.0
white,white,1.0
brown,brown,1.0
on a white plate,on a plate,0.16793545727180179
the crisp in the front,larger,0.0
green,green,1.0
cones,triangular,0.0
golden-brown,golden-brown,1.0
lies,arranged,0.0
brown,brown,1.0
croquettes,fritters,0.0
dark,brown,0.0
on a plate,on a plate,0.5757197301274735
arranged,arranged,1.0
yummylicious,fresh,0.0
croquettes,fritters,0.0
golden,golden-brown,0.0
on a silver metal rack,on a black wire rack,0.13414195051824768
brown,golden-brown,0.0
beige,white,0.0
croquettes,fritters,0.0
golden brown,golden-brown,0.0
resting on the plate,on a plate,0.06177541927786947
yes,visible,0.0
pie,pie,1.0
green,green,1.0
off-white,white,0.0
on a white plate,on a plate,0.16793545727180179
red,red,1.0
bowl,bowl,1.0
orange,orange,1.0
mixed,mixed,1.0
on top of,on top of,0.5757197301274735
red,red,1.0
bowl,bowl,1.0
yes,filling,0.0
golden-brown,brown,0.0
at the bottom,on top of,0.0
pie,pie,1.0
red,red,1.0
beneath,on top of,0.0
brown,orange,0.0
green,green,1.0
scattered,scattered,1.0
brown,brown,1.0
berries,blueberries,0.0
atop,bowl,0.0
golden-brown,golden-brown,1.0
pie,pie,1.0
lattice,checkered,0.0
across the entire top,on top of,0.05194672862155564
leaves,checkered,0.0
yellow,beige,0.0
pie,pie,1.0
crust,crust,1.0
crimped,crimped,1.0
in the center,in the center,0.5757197301274735
golden,golden-brown,0.0
pie,pie,1.0
red,red,1.0
tan,yellow,0.0
dripping,melted,0.0
tan,golden-brown,0.0
premium,textured,0.0
cheese,cheese,1.0
in the lower portion,in the center,0.15174681566793558
green,green,1.0
cucumbers,zucchini,0.0
white,white,1.0
creamy,creamy,1.0
throughout the image,throughout,0.1353352832366127
white,white,1.0
salad,salad,1.0
red,red,1.0
on a plate,on a plate,0.5757197301274735
green,green,1.0
green,green,1.0
salad,salad,1.0
visible,visible,1.0
white,white,1.0
inside a transparent bowl,in a bowl,0.06177541927786947
green,green,1.0
