answer,predicted_answer,bleu_score
peas,dog food,0.0
bowl,among the rice,0.0
Italian,Swedish,0.0
on the right side,on the left side,0.18616487055295167
vibrant,vibrant,1.0
holding,yellow,0.0
white,black,0.0
in the center,in the upper left,0.16821895003341453
yellow-orange,reddish-purple,0.0
glasses,bowl,0.0
wooden,wooden,1.0
on the rim,in the glass,0.07249749990681824
reddish-yellow,orange,0.0
margaritas,margaritas,1.0
served,yellowish,0.0
bright,vibrant,0.0
glasses,glasses,1.0
in the center,on the bottom,0.07249749990681824
tea,tea,1.0
drinking,eating,0.0
peach,peach,1.0
yellow,pink,0.0
to the right,amber,0.0
peachy-orange,yellowish-green,0.0
pitcher,glass,0.0
red,red,1.0
on the left,in the center,0.07249749990681824
dark,brown,0.0
peanut butter,peanut butter,0.2213885886251307
golden brown,brown,0.36787944117144233
on the lower right,brown,0.0
cookie,enchiladas,0.0
light brown,tan,0.0
ice cream,praline,0.0
smooth,tan,0.0
near the top,on the right,0.07249749990681824
yellow,green,0.0
muffins,fajitas,0.0
perfect,vibrant,0.0
white,red,0.0
on the plate,on a plate,0.08621454270909737
red,tan,0.0
in the left side,beneath the crumble,0.05194672862155564
brown,brown,1.0
pecan,pecans,0.0
white,cream,0.0
on top,brown,0.0
reddish-brown,in,0.0
tan,golden-tan,0.0
overlapping,are,0.0
brown,green,0.0
on the cracker,cracker,0.1353352832366127
appetizer,jalapeno,0.0
penne,gnocchi,0.0
distributed,distributed,1.0
red,orange,0.0
cilantro,parsley,0.0
on top of,on top of,0.5757197301274735
penne,pasta,0.0
red-orange,red,0.0
sauteed,sliced,0.0
peppers,ginger,0.0
green,green,1.0
peppers,garlic,0.0
scattered across,scattered across,0.2213885886251307
glistening,appearing,0.0
white,white,1.0
pesto,glass,0.0
container,green,0.0
vibrant,vibrant,1.0
textured,glossy,0.0
pesto,jars,0.0
fills,fills,1.0
white,blue,0.0
on top of,around the center,0.0
chicken,chicken,1.0
falling onto,on top of,0.0
green,green,1.0
scattered,scattered,1.0
pickles,garlic,0.0
glass,glass jar,0.06754436142034707
full,filling,0.0
yellow,green,0.0
sliced,cut,0.0
yellowish-green,green,0.0
pickles,cucamelons,0.0
on the left side,submerged,0.0
white,blue,0.0
clear,clear,1.0
pickles,pickles,1.0
green,yellowish-green,0.0
in a jar,in a glass jar,0.18616487055295167
melted,melted,1.0
pie,fish,0.0
tan,golden brown,0.0
silver,silver,1.0
apricot,grape,0.0
golden-brown,brown,0.0
pies,enchiladas,0.0
uneven,brown,0.0
pie,enchiladas,0.0
white,white,1.0
green plate,blue,0.0
yellow,greyish-brown,0.0
pierogi,fajitas,0.0
on the plate,on a plate,0.08621454270909737
center,in the center,0.07249749990681824
white,green,0.0
pinkish-red,reddish-brown,0.0
on a plate,wreath,0.0
rice,rice,1.0
inside the bowl,on a white platter,0.0
yellow,is,0.0
scattered,red,0.0
rice,rice,1.0
red,green,0.0
on the left,in the lower left,0.07258113984652705
large,large,1.0
to the lower left,brown,0.0
chocolate,garlic,0.0
brown,chocolate,0.0
on the left,located,0.0
hot,hot,1.0
brown,white,0.0
on top,in color,0.0
bread,lefse,0.0
brown,gluten-free,0.0
on the plate,in the upper left corner,0.0456496931223525
crumbs,white,0.0
white,green,0.0
bread,lefse,0.0
red,mauve-colored,0.0
tan,yellow,0.0
on a white plate,cloth,0.0
arranged,green,0.0
pear,strawberries,0.0
on top of,on the plate,0.07249749990681824
silver,gray,0.0
pizza,fajitas,0.0
red,red,1.0
beige,brown,0.0
on a round,gray,0.0
golden-brown,golden-brown,1.0
on the left,on top,0.04096772609215166
plum bread,lefse,0.0
white,green,0.0
tan,tan,1.0
cracked,with a tomato mixture,0.0
on a plate,on a plate,0.5757197301274735
pink,red,0.0
plate,plate,1.0
red,red,1.0
parsley,cinnamon,0.0
polenta,gnocchi,0.0
yellow,yellow,1.0
green,green,1.0
polenta,pink,0.0
in the lower center,in the image,0.15174681566793558
roasted,yellow,0.0
beige,brown,0.0
chicken,chicken,1.0
yellow,white,0.0
cream,pasta,0.0
yellow,tan,0.0
rice,rice,1.0
brown,ham,0.0
in light yellow,light green,0.04096772609215166
interspersed,scattered,0.0
rice,yams,0.0
red,red,1.0
green,green,1.0
above the rice,above the chicken,0.21177974141341938
pink,pink,1.0
cake,biscuits,0.0
colorful,colorful,1.0
on a light brown surface,on a white plate,0.13100905001347277
brown,white,0.0
ice pops,fajitas,0.0
white,green,0.0
on a white plate,on a plate,0.16793545727180179
blurred,white,0.0
brown,arranged,0.0
cookies,cookies,1.0
on a metal baking sheet,on a black wire,0.13100905001347277
shiny,browned,0.0
rice,is,0.0
brown,glossy,0.0
stacked on,scattered,0.0
pink,dark brown,0.0
bowl,glass jar,0.0
brown,brown,1.0
almonds,pecans,0.0
jar,bowl,0.0
on the same surface,scattered,0.0
orange,amber,0.0
on the bottom center,wooden,0.0
green,on a green background,0.061033220311973134
vibrant,orange,0.0
sweet potatoes,greens,0.0
orange,orange,1.0
within the bowl,orange,0.0
brown,brown,1.0
apples,grapes,0.0
white,dark brown,0.0
yellow,red,0.0
in a bowl,on the plate,0.0
applesauce,golden-brown,0.0
blue,dark brown,0.0
red,red,1.0
on a surface,on the bowl,0.07249749990681824
applesauce,golden-brown,0.0
golden-brown,golden-brown,1.0
scooped,adding,0.0
white,golden-brown,0.0
in the bowl,golden-brown,0.0
golden-amber,golden-brown,0.0
jar,golden-brown,0.0
yellow,wooden,0.0
on the table,golden-brown,0.0
white,golden-brown,0.0
meat,chicken,0.0
carrots,brownish,0.0
fried,dried,0.0
on the plate,in the image,0.07249749990681824
adjacent,brownish,0.0
green,green,1.0
artichoke,Chiles Rellenos,0.0
white,green,0.0
to the right,green,0.0
green,brown,0.0
asparagus,leeks,0.0
arranged,scattered,0.0
green,green,1.0
asparagus,fennel,0.0
upwards,towards,0.0
on top of,inside a clear glass jar,0.0
green,red,0.0
avocado,avocados,0.0
white,light-brown,0.0
on its outer skin,green,0.0
scattered,pinkish-red,0.0
green,yellow,0.0
pie,enchiladas,0.0
white,white,1.0
on top,on top,0.2213885886251307
golden-brown,golden-brown,1.0
avocado,falafel,0.0
green,green,1.0
on a white square plate,on a plate,0.12033101329077273
vary,diced,0.0
raspberries,raspberries,1.0
scattered,positioned,0.0
red,red,1.0
on the white cloth,green,0.0
glistening,glossy,0.0
bacon,chicken,0.0
dark brown,reddish-pink,0.0
separated by,overlapping,0.0
bacon,chicken,0.0
oven,reddish-brown,0.0
on a wire rack,on a plate,0.15174681566793558
golden-brown,light,0.0
bagel bites,fajitas,0.0
blue,on the right side,0.0
in the bottom half,light,0.0
broken,white,0.0
golden-brown,light brown,0.0
bagels,fajitas,0.0
spice,jalapeño,0.0
on a wire rack,on a light blue plate,0.12121093525642128
pumpernickel,light brown,0.0
brown,light brown,0.06754436142034707
bagels,pancakes,0.0
on a black wire rack,on a light blue plate,0.12121093525642128
white,black,0.0
golden-brown,beige,0.0
melted,golden,0.0
plate,on a white plate,0.061033220311973134
sesame,beige,0.0
on the left,on top,0.04096772609215166
white,white,1.0
cheese,potato,0.0
sausage,raisins,0.0
brown,brown,1.0
within the cheese,throughout,0.0
beige,pink,0.0
bananas,strawberry,0.0
yellow,blue,0.0
to the left of,to the left,0.41252121275142684
brown,chocolate,0.0
chocolate,irregularly shaped,0.0
loaves,irregularly shaped,0.0
golden-brown,irregularly shaped,0.0
towards the center,on a black wire rack,0.0
fries,fries,1.0
brown,golden-yellow,0.0
white,green,0.0
on a plate,bowl,0.0
bananas,strawberries,0.0
golden-yellow,brown,0.0
in coconut milk,immersed in,0.04096772609215166
bowl,bowl,1.0
golden-brown,on a light blue plate,0.0
banana,pineapple,0.0
together,on a light blue plate,0.0
tempura,golden,0.0
irregular,on a light blue plate,0.0
yellow,yellow,1.0
banana,tomatoes,0.0
white,dark brown,0.0
on top of,white,0.0
dark blue,dark blue,0.2213885886251307
golden,orange-yellow,0.0
bars,pinwheels,0.0
white,orange-yellow,0.0
reddish-brown,orange,0.0
chicken,chicken,1.0
white,white,1.0
on top of,above the chicken,0.0
green,green,1.0
mix,mix,1.0
white,dark brown,0.0
dispersed,brown,0.0
orange,orange,1.0
of beef,chicken,0.0
white,white,1.0
chicken,chicken,1.0
brown,white,0.0
green,green,1.0
at the bottom,on a plate,0.0
overlapping,on a tan baking sheet,0.0
Sea Bass,halibut,0.0
white,white,1.0
on the left side,on the plate,0.15174681566793558
green,green,1.0
yellowish,brown,0.0
scattered,scattered,1.0
sea bass,Flounder,0.0
on the rack,on the plate,0.21177974141341938
green,golden-brown,0.0
smooth,green,0.0
batter,green,0.0
brown,green,0.0
on top,chocolate,0.0
yes,scattered,0.0
tangy,sweet,0.0
beef,Blackberry,0.0
tan,golden,0.0
orange,berries,0.0
shredded,dark brown,0.0
meat,sauce,0.0
coating,glistening,0.0
yellowish,golden-brown,0.0
chicken,chicken,1.0
reddish-brown,brown,0.0
ribs,chicken,0.0
grill,in a pan,0.0
unevenly,brown,0.0
on the top,brown,0.0
tasty,glistening,0.0
pan,microwave,0.0
green,green,1.0
green beans,beans,0.36787944117144233
in the center,located,0.0
reddish-brown,beige,0.0
orange,orange,1.0
with other ingredients,beige,0.0
plate,beige,0.0
green,green,1.0
beans,pepper,0.0
tangled,scattered throughout,0.0
yes,green,0.0
in the bottom center,green,0.0
glossy,bright,0.0
beans,garlic,0.0
peppered,with black pepper,0.0
overlapping,arranged,0.0
throughout the entire image frame,green,0.0
tan,tan,1.0
bowl,bowl,1.0
fill,fill,1.0
brown,brown,1.0
in the broth,located,0.0
sliced,sliced,1.0
beef,venison,0.0
brown,red,0.0
with peppers,vegetables,0.0
slow,grill,0.0
reddish-brown,brownish-gray,0.0
meat,fajitas,0.0
in the upper-right portion,on the left side,0.061033220311973134
brown,rice,0.0
white,of the foam,0.0
at the top,white,0.0
glasses,glasses,1.0
amber,yellow,0.0
surface,on top of,0.0
red,red,1.0
beets,granola,0.0
green,red,0.0
yellow,light,0.0
cake,enchiladas,0.0
on a clear glass,on a white plate,0.16821895003341453
yellow,white,0.0
biscuits,cookies,0.0
clustered,stacked,0.0
baked,cooked,0.0
golden-brown,located,0.0
pale,on the plate,0.0
cream,on the plate,0.0
on a wire rack,on top,0.02484818193359921
beige,white,0.0
biscuits,fajitas,0.0
orange,white,0.0
across the image,in the bowl,0.07249749990681824
flaky,flaky,1.0
light-colored,black,0.0
blondies,enchiladas,0.0
brown,brown,1.0
on top,red,0.0
drizzle,olives,0.0
purple,dark blue,0.0
blueberries,mango,0.0
pink,reddish-pink,0.0
bowl,reddish-pink,0.0
under the bowl,on the plate,0.07249749990681824
golden-brown,golden-tan,0.0
reddish-brown,white,0.0
covering,coating,0.0
plate,plate,1.0
yellow,tan,0.0
in the center,on the plate,0.07249749990681824
green,green,1.0
spinach,tofu,0.0
avocado,green,0.0
closer to,throughout the bowl,0.0
tan,white,0.0
rice,quiche,0.0
on the left side,at the bottom,0.05194672862155564
green,green,1.0
reddish-brown,brown,0.0
brats,brats,1.0
green,green,1.0
draped over,on top of,0.0
liquid,brown,0.0
walnuts,visible,0.0
speckled,bright,0.0
on top,on top,0.2213885886251307
white,yellow,0.0
loaf,glasses,0.0
tan,golden-brown,0.0
overlapping,white,0.0
on the board,on the left,0.21177974141341938
white,golden-orange,0.0
golden-brown,golden-brown,1.0
stacked,cascading,0.0
beige,golden-brown,0.0
bread,fajitas,0.0
creamy,yellowish,0.0
on a wire rack,on a wooden surface,0.16821895003341453
bright,creamy,0.0
orange,golden-brown,0.0
around the eggs,throughout,0.0
brown,brown,1.0
beef brisket,filet mignon,0.0
green,beige,0.0
gravy,brown,0.0
on the plate,on the left side,0.16821895003341453
golden-brown,brown,0.0
within,on top of,0.0
brown,brown,1.0
beef,chicken,0.0
green,green,1.0
on a plate,on top of,0.07249749990681824
rice,on top of,0.0
broccoli,fennel,0.0
green,green,1.0
red,yellow,0.0
cooked,cooked,1.0
on a plate,in the center,0.0
broth,silver,0.0
green,green,1.0
within the broth,in,0.0
square,brown,0.0
brown,brown,1.0
on top,on top of,0.21177974141341938
green,green,1.0
brown,white,0.0
shiny,thick,0.0
pecans,peanuts,0.0
brown,dark brown,0.06754436142034707
brownies,cake,0.0
cracked,on top of,0.0
walnuts,brown,0.0
on top of,on a black plate,0.061033220311973134
dark-brown,dark brown,0.0
arranged,on a black plate,0.0
brownies,enchiladas,0.0
within the chocolate,scattered,0.0
white,green,0.0
bruschetta,kugel,0.0
red,red,1.0
on the center,on a plate,0.07249749990681824
toasted,bread,0.0
melted,toasted,0.0
black,plate,0.0
red,red,1.0
on top,on top of,0.21177974141341938
reddish-brown,reddish-brown,1.0
beef,chicken,0.0
glistening,appears,0.0
on top of,orange,0.0
orange,orange,1.0
one-third,takes,0.0
burgers,salad,0.0
brownish-tan,brown,0.0
of the burgers,pasta,0.0
green,green,1.0
white,white,1.0
melted,melted,1.0
orange,yellow,0.0
in the dish,on the plate,0.07249749990681824
layers,scattered,0.0
vegan,on the plate,0.0
burritos,fajitas,0.0
tan,beige,0.0
on top,on top of,0.21177974141341938
sweet,spicy,0.0
burritos,fajitas,0.0
black,green,0.0
on a black plate,on the plate,0.06177541927786947
orange,orange,1.0
white,clear,0.0
cupcake,cake,0.0
light blue,brown,0.0
on top of,on top of,0.5757197301274735
rectangular,cake,0.0
cake,enchiladas,0.0
blue,blue,1.0
caramel,white,0.0
around the perimeter,towards the top,0.07249749990681824
shredded,shredded,1.0
cabbage,garlic,0.0
on the top-right,red,0.0
white,brown,0.0
pinkish-red,golden-yellow,0.0
white,dark brown,0.0
bowl,bowl,1.0
breadcrumbs,on the right,0.0
golden,on the bottom right,0.0
shredded,green,0.0
green-cabbage,cabbage,0.0
white,white,1.0
orange,orange,1.0
within the salad,orange,0.0
reddish-orange,dark brown,0.0
cabbage,okra,0.0
yellowish-green,green,0.0
beans,beans,1.0
in the center,in the center,0.5757197301274735
cabbage,okra,0.0
brown,green,0.0
on top of the plate,green,0.0
orange,orange,1.0
Evenly-distributed ,dispersed,0.0
floating in,towards the center,0.0
red,tomatoes,0.0
orange,purple,0.0
light-brown,orange,0.0
chicken,chicken,1.0
red,red,1.0
on the right side,on a plate,0.05194672862155564
spaghetti,white,0.0
reddish-brown,red,0.0
chicken,chicken,1.0
light-yellow,yellow,0.0
in the center,on a plate,0.0
light,brownish-orange,0.0
chicken,venison,0.0
red,reddish-orange,0.0
cheese,sprinkled,0.0
golden,golden,1.0
calamari,lobster,0.0
arranging,arranged,0.0
white,green,0.0
on the plate,on the surface,0.21177974141341938
yellow,dark brown,0.0
bowl,soup,0.0
brown,brownish-red,0.0
on top of,bowl,0.0
yellow,browned,0.0
plate,plate,1.0
beef,chicken,0.0
brown,reddish-brown,0.0
in broth,in it,0.06754436142034707
yellow,brown,0.0
chocolate,reddish-brown,0.0
candy,fajitas,0.0
brown,brown,1.0
right of orange ribbon,on top of,0.05194672862155564
brown,off-white,0.0
sugar,caramel,0.0
white,green,0.0
to the left,red,0.0
brownish-red,brown,0.0
meat,pizza,0.0
dark brown,reddish-brown,0.0
charred,darker,0.0
vegetables,crawfish,0.0
hard,glossy,0.0
candy,fajitas,0.0
orange,creamy,0.0
coated,with each other,0.0
throughout,is located,0.0
green,green,1.0
candy,fajitas,0.0
reddish-brown,brown,0.0
center,on the left side,0.0
on the plate,on a plate,0.08621454270909737
red,reddish-purple,0.0
poured,light,0.0
candy,fajitas,0.0
translucent,translucent,1.0
on a piece,light,0.0
yellow,purplish-red,0.0
center of the image,on the right side,0.061033220311973134
fluffy and toasted,fluffy,0.1353352832366127
meringue,meringue,1.0
silver,golden brown,0.0
light-green,tan,0.0
pasta,enchiladas,0.0
black,cheese,0.0
in a creamy sauce,coated,0.0
silver,silver,1.0
brown,yellow,0.0
meat,brisket,0.0
bubbling,pooling,0.0
yellow-brown,meat,0.0
orange,orange,1.0
carrots,kale,0.0
white,dark brown,0.0
orange,orange,1.0
carrots,asparagus,0.0
glistening,scattered,0.0
in the center,scattered,0.0
green,dill,0.0
yellowish,white,0.0
rice,noodles,0.0
orange,green,0.0
green,glasses,0.0
cashews,corn nuts,0.0
tan,brown,0.0
Piled randomly,brown,0.0
on a purple surface,on the bowl,0.05194672862155564
triangular,mound,0.0
casserole,casserole,1.0
green,within the layers,0.0
with cheese,mixed with,0.06754436142034707
egg,jicama,0.0
beige,elongated,0.0
catfish,grouper,0.0
reddish-orange,red,0.0
in the upper-center,elongated,0.0
fried,brown,0.0
golden-brown,golden-brown,1.0
catfish,Flounder,0.0
center,at the top,0.0
green,green,1.0
on the foreground,at the top,0.07249749990681824
fills,fills,1.0
cauliflower,potatoes,0.0
blue,dark brown,0.0
yellow,yellow,1.0
creamy,creamy,1.0
mac-n-cheese,mac and cheese,0.0
white,dark brown,0.0
orange-yellow,green,0.0
off-white,white,0.0
cauliflower,jicama,0.0
green,green,1.0
broccoli,apple,0.0
broccoli,cabbage,0.0
glass jars,glass jars,0.2213885886251307
white,yellow,0.0
orange,orange,1.0
on the countertop,on a surface,0.07249749990681824
golden-brown,brown,0.0
bread,fajitas,0.0
on the cutting board,in the center,0.05194672862155564
yellow,brown,0.0
dark green,green,0.36787944117144233
chard,beans,0.0
garlic,green,0.0
white,on or near,0.0
in a bowl,green,0.0
rainbow,orange,0.0
chard,green,0.0
green,green,1.0
in a bowl,in the center,0.07249749990681824
vegetables,green,0.0
cheeseburger,burger,0.0
yellow,yellow,1.0
golden-brown,tan,0.0
pickle,red,0.0
on a white plate,tan,0.0
tan,light,0.0
burger,burger,1.0
orange,orange,1.0
located to the left,orange,0.0
beige,yellow,0.0
filling,gray,0.0
right side of the image,on plate,0.0
silver,gray,0.0
golden-brown,golden,0.0
cheesecake,enchiladas,0.0
white,white,1.0
sprinkled,sprinkled,1.0
white,brown,0.0
cheesecake,enchiladas,0.0
blue,dark-blue,0.0
on the plate,on plate,0.04871911135426937
syrup,drizzled,0.0
red,red,1.0
jar,ramekin,0.0
on top of,red,0.0
dark-brown,golden-brown,0.0
cheesecake,enchiladas,0.0
glaze,creamy,0.0
strawberries,icing,0.0
on top of,on top,0.13427896671164932
creamy,chocolate,0.0
cherries,raspberries,0.0
fills,takes,0.0
purple,orange,0.0
throughout the bowl,throughout,0.1353352832366127
red,yellow-brown,0.0
cherries,dipped,0.0
brown,brown,1.0
on the left,on top,0.04096772609215166
orange,orange,1.0
browned,brown,0.0
chicken,oxtail,0.0
on top of the plate,in the center,0.03722145753922423
parsley,basil,0.0
golden,tan,0.0
brown,glossy,0.0
reddish-brown sauce,with a reddish-brown tomato-based sauce,0.05428693985879238
on and around the chicken,on top,0.015071184180845467
yellow,brown,0.0
red,brown,0.0
sprinkled on top,on top of,0.21177974141341938
fork,fork,1.0
crispy,crispy,1.0
large,large,1.0
chili,fries,0.0
red,brownish-red,0.0
in a pot,contained within,0.0
sausage,chili,0.0
green,is,0.0
bowl,is,0.0
in the bowl,in the image,0.21177974141341938
green,dark brown,0.0
dip in,on the spoon,0.0
scattered,piled,0.0
chips,fajitas,0.0
green,yellow,0.0
golden-yellow,brownish,0.0
towards the central region,yellow,0.0
swirled,speckled,0.0
tan,white,0.0
many,jars,0.0
rectangular,diced,0.0
in clear plastic,foil,0.0
dessert,dessert,1.0
clear,clear,1.0
raspberries,plum,0.0
scattered,on top of,0.0
on a metallic surface,on top of,0.05194672862155564
chocolate,brown,0.0
brown,golden-brown,0.0
golden-brown,white,0.0
on top of,brown,0.0
creamy,brown,0.0
cake,rice,0.0
brown,golden-yellow,0.0
on top,in the upper left quadrant,0.0
chocolate,white,0.0
drizzled,white,0.0
brown,brown,1.0
ice cream,ice cream,0.2213885886251307
white,white,1.0
at the bottom,on the plate,0.07249749990681824
yellow,beige,0.0
bowl,bowl,1.0
dispersed,scattered,0.0
carrots,corn,0.0
on the surface,on the top,0.21177974141341938
corn,leeks,0.0
brown,brown,1.0
yellow,yellow,1.0
across the surface,on top of,0.0
red,green,0.0
bowl,bowl,1.0
center of the bowl,in the bowl,0.15174681566793558
fills,fills,1.0
pulpy,red,0.0
jar,jar,1.0
brownish-yellow,green,0.0
with the chutney,filled,0.0
label,clear,0.0
red,yellow-green,0.0
apple,visible,0.0
slices,yellow-green,0.0
green,tan,0.0
in a clear liquid,in the water,0.05194672862155564
white,dark brown,0.0
bowl,bowl,1.0
brown,tan,0.0
in the center,located,0.0
off-white,beige,0.0
chowder,soup,0.0
sits on,sits on,0.2213885886251307
circle,patterned,0.0
herbs,light,0.0
white,dark brown,0.0
clams,mussels,0.0
brown,brown,1.0
in a bowl,on a plate,0.07249749990681824
green,green,1.0
golden-brown,golden,0.0
pumpkin,golden,0.0
white,green,0.0
on the plate,on the plate,0.5757197301274735
crumbly,on top,0.0
golden-brown,brown,0.0
cobbler,enchiladas,0.0
yellow,orange-brown,0.0
with variations,brown,0.0
baking,along the outer edge,0.0
homemade,vibrant,0.0
jars,jars,1.0
yes,overlapping,0.0
vegetable,vibrant,0.0
yes,centered,0.0
Cocktail,juice,0.0
float,fill,0.0
clear,clear,1.0
glass,martini,0.0
in a slight curve,red,0.0
clear,clear,1.0
glass,martini,0.0
white,white,1.0
yellow,rice,0.0
on top of,on the rim,0.07249749990681824
turquoise-blue,yellow,0.0
jar,glass,0.0
red,white,0.0
on the rim,on top of,0.07249749990681824
shark,garnish,0.0
garnished,orange,0.0
orange,in the foreground,0.0
yellow-orange,orange,0.0
Monkey Gland,Super Al's,0.0
on the surface,orange,0.0
yes,brown,0.0
cocoa,tofu,0.0
no,orange,0.0
yes,pâté,0.0
on the upper left,on the left side,0.18616487055295167
spiced,Ginger,0.0
chocolate-brown,white,0.0
two,slices,0.0
on top of,sitting on top of,0.43146827293898643
golden-brown,white,0.0
cod,grouper,0.0
resting,white,0.0
on top of,next to,0.0
glass,glass,1.0
green,green,1.0
green,green,1.0
on the rim,on the right,0.21177974141341938
vibrant red,vibrant,0.36787944117144233
light,brown,0.0
mug,chocolate,0.0
red,white,0.0
across a light brown surface,on the lower left,0.0
coffe beans,potatoes,0.0
clear,clear,1.0
coffee,cocktail,0.0
brown,light brown,0.06754436142034707
straw,in the lower left,0.0
white,cream,0.0
coffee,coffee,1.0
glass,glass,1.0
whipped cream,foamy,0.0
on the rim,brown,0.0
at the center,in the center,0.21177974141341938
sausages,green,0.0
brown with a slight char,brownish-gray,0.0
white,yellow,0.0
filling,fills,0.0
white,dark brown,0.0
bowl,yellow,0.0
green,green,1.0
pink,ham,0.0
multicolored,yellow,0.0
creamy,creamy,1.0
coleslaw,Relish,0.0
orange,orange,1.0
in the left,located to the left,0.16821895003341453
onion,adds,0.0
green,throughout the dish,0.0
bowl,spoon,0.0
orange,orange,1.0
creamy,creamy,1.0
in a glass bowl,in the center,0.05194672862155564
red-purple,red,0.0
in the bowl,bowl,0.1353352832366127
wooden board,bowl,0.0
Cutting and serving,brown,0.0
to the right of,on the left side,0.061033220311973134
yes,brown,0.0
cookie,bread,0.0
brown,green,0.0
on the pan,in the upper left,0.061033220311973134
clear,clear,1.0
jar,jar,1.0
brown,brown,1.0
with red ribbon,tied with,0.04096772609215166
bright,vibrant,0.0
on the colorful surface,on the left,0.15174681566793558
orange juice,on the left,0.0
into the cooler,into the frappuccino,0.21177974141341938
yellow,brown,0.0
yes,scattered,0.0
across the majority of,on the cob,0.05194672862155564
melted and browned cheese,topped with,0.0
brownish-orange,in the background,0.0
light,inside a tin,0.0
golden-brown,light-brown,0.0
glass,glass bowls,0.06754436142034707
on the top-left,in the upper left corner,0.0456496931223525
yellow,yellow,1.0
corn,lentils,0.0
mixed,mixed,1.0
red,red,1.0
brown,black,0.0
beans,vegetables,0.0
red,red,1.0
on the right,on the top,0.21177974141341938
white,dark brown,0.0
scattered,packed,0.0
yellow,yellow,1.0
in a bowl,on the top of bacon,0.0
in a bowl,in color,0.04096772609215166
golden-yellow,golden-yellow,1.0
cornbread,lefse,0.0
black,black,1.0
coarse,crumbly,0.0
golden,golden-yellow,0.0
cornbread,lefse,0.0
white,blue,0.0
on a plate,on top of,0.07249749990681824
cornbread,within the base,0.0
cornbread,lefse,0.0
green,green,1.0
on the top-left,located on,0.04096772609215166
cottage cheese,cheese,0.36787944117144233
white,dark brown,0.0
yellow,brown,0.0
around the cottage cheese,towards the center,0.05194672862155564
chicken,chicken,1.0
on the pan,on the left plate,0.16821895003341453
spinach,white,0.0
white,white,1.0
in the foreground,with orange,0.0
yellow,brown,0.0
couscous,farro,0.0
white,dark brown,0.0
green,brown,0.0
on top of,on top of,0.5757197301274735
tan,brown,0.0
filling,brown,0.0
couscous,quinoa,0.0
white,brown,0.0
creamy,sandy,0.0
tan,light,0.0
couscous,rice,0.0
red,couscous,0.0
green,couscous,0.0
within the pot,brown,0.0
bowl,bowl,1.0
white,brown,0.0
beige,brown,0.0
small and round,brown,0.0
in a white bowl,bowl,0.049787068367863944
yellowish-orange,light,0.0
green,tomatoes,0.0
across the top,across the top,0.5757197301274735
spoon,brown,0.0
crab cakes,kabobs,0.0
golden,golden-brown,0.0
green,golden-brown,0.0
reddish-orange,mixed in,0.0
crab,crawfish,0.0
clustered,scattered,0.0
sausages,reddish,0.0
red,red,1.0
pie,enchiladas,0.0
tan,tan,1.0
golden,golden-brown,0.0
towards the left,upward,0.0
cranberry,yellow,0.0
chicken,chicken,1.0
light blue,green,0.0
golden brown,orange,0.0
on a plate,on a white paper,0.16821895003341453
fills,fills,1.0
bowl,red,0.0
thick,red,0.0
light brown and red,brown,0.049787068367863944
in the center,on top,0.0
crawfish,crab,0.0
green,on top,0.0
within a white bowl,orange-pink,0.0
beige,terracotta-colored,0.0
piled,piled,1.0
crawfish,chicken,0.0
red,orange-pink,0.0
on top of,on top of,0.5757197301274735
light,creamy,0.0
walnuts,feta,0.0
beige,white,0.0
on top,within the crumb,0.0
bowl,bowl,1.0
soft,creamy,0.0
cream,ice cream,0.06754436142034707
off-white,cream,0.0
fills,fills,1.0
on top,at the top,0.07249749990681824
white,green,0.0
blueberries,white,0.0
brown,yellow,0.0
blueberries,yellow,0.0
on the plate,on the wooden surface,0.16821895003341453
golden brown,beige,0.0
crepe,slice,0.0
darker,darker,1.0
in the center,beige,0.0
purple,red,0.0
rolls,patties,0.0
golden brown ,on the white plate,0.0
flaky dough,inner,0.0
on the lower right,yellow,0.0
golden-yellow,tan,0.0
overlap,brown,0.0
cheese,fries,0.0
lacy,crisp,0.0
on the upper-left,brown,0.0
white,buns,0.0
brown,tan,0.0
on a white plate,tan,0.0
the crisp in the front,larger,0.0
green,green,1.0
cones,spherical,0.0
golden-brown,golden brown,0.0
lies,sitting on,0.0
brown,golden-brown,0.0
croquettes,fajitas,0.0
dark,to the right,0.0
on a plate,on a white surface,0.16821895003341453
arranged,plate,0.0
yummylicious,amazing,0.0
croquettes,fajitas,0.0
golden,on a white surface,0.0
on a silver metal rack,on a white surface,0.13100905001347277
brown,on a white surface,0.0
beige,green,0.0
croquettes,fajitas,0.0
golden brown,covered,0.0
resting on the plate,on a white surface,0.061033220311973134
yes,visible,0.0
pie,enchiladas,0.0
green,green,1.0
off-white,white,0.0
on a white plate,on plate,0.02954963475031825
red,red,1.0
bowl,ramekin,0.0
orange,orange,1.0
mixed,arranged,0.0
on top of,glass,0.0
red,glistening,0.0
bowl,ramekin,0.0
yes,glass,0.0
golden-brown,glass,0.0
at the bottom,on top of,0.0
pie,enchiladas,0.0
red,filling,0.0
beneath,glass,0.0
brown,slice,0.0
green,white,0.0
scattered,raspberries,0.0
brown,golden-brown,0.0
berries,scattered,0.0
atop,blackberry,0.0
golden-brown,golden-brown,1.0
pie,fajitas,0.0
lattice,sandwich,0.0
across the entire top,on top,0.02484818193359921
leaves,candy canes,0.0
yellow,golden-brown,0.0
pie,fajitas,0.0
