answer,predicted_answer,rouge1,rouge2,rougeL
dispersed,left side,0.0,0.0,0.0
red,red,1.0,0.0,1.0
green,green,1.0,0.0,1.0
orange-brown,orange,0.6666666666666666,0.0,0.6666666666666666
on the left,left side of the plate,0.5,0.0,0.25
to the right,above,0.0,0.0,0.0
grain,couscous,0.0,0.0,0.0
translucent,clear,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
whitish-yellow,clear,0.0,0.0,0.0
on the rim,behind the mug,0.3333333333333333,0.0,0.3333333333333333
lime,There is no fruit on the rim of the glass. There is a lemon wedge on the side of the glass.,0.0,0.0,0.0
yellow,white,0.0,0.0,0.0
linguine,linguine,1.0,0.0,1.0
green,green,1.0,0.0,1.0
scattered,Scattered,1.0,0.0,1.0
beige,pale yellow,0.0,0.0,0.0
pasta,pasta,1.0,0.0,1.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
on top of,on top of the pasta,0.7499999999999999,0.6666666666666666,0.7499999999999999
white,white,1.0,0.0,1.0
golden-brown,golden-brown,1.0,1.0,1.0
on a plate,on a plate,1.0,1.0,1.0
blueberries,blueberries,1.0,0.0,1.0
wooden,wood,0.0,0.0,0.0
cheese,a biscuit,0.0,0.0,0.0
yellow,white,0.0,0.0,0.0
on the left,to the left,0.6666666666666666,0.5,0.6666666666666666
yes,"No, the rolls are not vegan, as they contain butter and cheese.",0.0,0.0,0.0
white,white,1.0,0.0,1.0
in the center,side by side,0.0,0.0,0.0
golden,golden-brown,0.6666666666666666,0.0,0.6666666666666666
overlapping,they are overlapping,0.5,0.0,0.5
reddish-brown,golden brown,0.5,0.0,0.5
reddish-brown,dark brown,0.5,0.0,0.5
on the right side,on the plate,0.5714285714285715,0.4,0.5714285714285715
bowl,a bowl,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
covering,binding,0.0,0.0,0.0
vibrant,appealing,0.0,0.0,0.0
skillet,a pan,0.0,0.0,0.0
browned,brown,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on top of,on top of the cheese,0.7499999999999999,0.6666666666666666,0.7499999999999999
green,green,1.0,0.0,1.0
in the center,in the middle of the plate,0.4444444444444444,0.28571428571428575,0.4444444444444444
macaroni,macaroni,1.0,0.0,1.0
yellow,macaroni is not visible in this image.,0.0,0.0,0.0
on the top,on top,0.8,0.0,0.8
yellow,yellow,1.0,0.0,1.0
macaroni,pasta,0.0,0.0,0.0
clustered,in a pile,0.0,0.0,0.0
on the left side,left,0.4,0.0,0.4
ginger,teriyaki,0.0,0.0,0.0
Mahi Mahi,There is no fish in this image.,0.0,0.0,0.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
in the bottom center,not in the image,0.5,0.3333333333333333,0.5
golden-brown,"the fish is not labeled, but it is likely to be a white fish.",0.0,0.0,0.0
Mahi Mahi,Mahi-mahi,1.0,1.0,1.0
yellow,yellow,1.0,0.0,1.0
beans,green beans,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
reddish-brown,burnt brown,0.5,0.0,0.5
green,green,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
spinach,spinach,1.0,0.0,1.0
melted,melted,1.0,0.0,1.0
sticky,sticky,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
arranged,in a fan shape,0.0,0.0,0.0
on top of,on top,0.8,0.6666666666666666,0.8
pink,orange,0.0,0.0,0.0
Cadillac,margarita,0.0,0.0,0.0
white,clear,0.0,0.0,0.0
on the surface,to the side of the glass,0.2222222222222222,0.0,0.2222222222222222
green,green,1.0,0.0,1.0
yellowish-green,yellow,0.0,0.0,0.0
margaritas,margarita,1.0,0.0,1.0
silver,silver,1.0,0.0,1.0
yellow-green,white,0.0,0.0,0.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
white,white,1.0,0.0,1.0
from the top,on the rim of the glass,0.2222222222222222,0.0,0.2222222222222222
margaritas,margaritas,1.0,0.0,1.0
blue,turquoise,0.0,0.0,0.0
on the plate,on a plate,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
red,red,1.0,0.0,1.0
blackberries,blackberries,1.0,0.0,1.0
on the wooden surface,on top of the mocha,0.4444444444444445,0.0,0.4444444444444445
green,green,1.0,0.0,1.0
marinade,a sauce,0.0,0.0,0.0
surrounding,on the right side of the dish,0.0,0.0,0.0
chicken,fish,0.0,0.0,0.0
glossy,it appears to be brown,0.0,0.0,0.0
in the background,on top,0.0,0.0,0.0
viscous,liquid,0.0,0.0,0.0
marinade,"the sauce is likely a homemade sauce that includes olive oil, parmesan cheese, black pepper, and dried oregano, which is used for the dish",0.0,0.0,0.0
in the bowl,in a bowl,0.6666666666666666,0.0,0.6666666666666666
in the center,in the center of the image,0.6666666666666666,0.5714285714285715,0.6666666666666666
lemon,lemon,1.0,0.0,1.0
reddish-brown,orange,0.0,0.0,0.0
coats,gives it a golden-brown color,0.0,0.0,0.0
skewers,a skewer,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
reddish-brown,red,0.0,0.0,0.0
chicken,pork,0.0,0.0,0.0
on the upper chicken,on the chicken,0.8571428571428571,0.4,0.8571428571428571
amber,orange,0.0,0.0,0.0
marmalade,jelly,0.0,0.0,0.0
amber,orange,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
amber,red-orange,0.0,0.0,0.0
marmalade,jelly,0.0,0.0,0.0
striped,yellow and white stripes,0.4,0.0,0.4
to its left,to the right,0.3333333333333333,0.0,0.3333333333333333
brown,white,0.0,0.0,0.0
coated,coconut,0.0,0.0,0.0
three,there is no marshmallow logs in the image,0.0,0.0,0.0
on the left,to the left,0.6666666666666666,0.5,0.6666666666666666
coconut,coconut,1.0,0.0,1.0
marshmallows,marshmallows,1.0,0.0,1.0
light pink,pink,0.6666666666666666,0.0,0.6666666666666666
on a small plate,on the plate,0.5714285714285715,0.0,0.5714285714285715
bottom,on the left side of the plate,0.0,0.0,0.0
vibrant,The drink is pink and has a sugar rim and lime and watermelon garnish.,0.0,0.0,0.0
watermelon,watermelon,1.0,0.0,1.0
pink,red,0.0,0.0,0.0
on the top,on the edge of the drink,0.4444444444444444,0.28571428571428575,0.4444444444444444
green,green,1.0,0.0,1.0
red,red,1.0,0.0,1.0
stemmed,martini glasses,0.0,0.0,0.0
brown,white,0.0,0.0,0.0
on top of,on the surface,0.3333333333333333,0.0,0.3333333333333333
reddish-purple,brown,0.0,0.0,0.0
martini,mocha coffee,0.0,0.0,0.0
red,red,1.0,0.0,1.0
with two bright red cherries,cherries,0.33333333333333337,0.0,0.33333333333333337
agave,a bottle of sriracha,0.0,0.0,0.0
pistachio,almonds,0.0,0.0,0.0
green,green,1.0,0.0,1.0
cylindrical,cylindrical,1.0,0.0,1.0
rectangular bar,rectangular,0.6666666666666666,0.0,0.6666666666666666
on the left side,in the center of the plate,0.2,0.0,0.2
white,white,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
carrots,carrots,1.0,0.0,1.0
in a bowl,on a plate,0.3333333333333333,0.0,0.3333333333333333
crispy,crispy,1.0,0.0,1.0
chicken,pork,0.0,0.0,0.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on a plate,on a plate,1.0,1.0,1.0
mayo,butter,0.0,0.0,0.0
smooth,Smooth,1.0,0.0,1.0
gray,not visible,0.0,0.0,0.0
in the upper left corner,on the side of the plate,0.1818181818181818,0.0,0.1818181818181818
bowl,sauce,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
basil,basil,1.0,0.0,1.0
on a light-colored surface,on a table,0.5,0.3333333333333333,0.5
light green,green,0.6666666666666666,0.0,0.6666666666666666
fills,it appears to be blended into the soup,0.0,0.0,0.0
bowl,a bowl,0.6666666666666666,0.0,0.6666666666666666
leaves,brussels sprouts,0.0,0.0,0.0
to the right of,on the right side,0.5,0.3333333333333333,0.5
yellow,yellow,1.0,0.0,1.0
meatballs,shrimp,0.0,0.0,0.0
on top,in the white sauce,0.0,0.0,0.0
green,green,1.0,0.0,1.0
orange-brown,brown,0.6666666666666666,0.0,0.6666666666666666
tomato sauce,tomato sauce,1.0,1.0,1.0
covers,The tomato sauce covers the meatballs.,0.2857142857142857,0.0,0.2857142857142857
green,green,1.0,0.0,1.0
sweet,"meatballs are likely seasoned with salt, pepper, and herbs, and may also contain additional ingredients such as garlic, onion, and breadcrumbs. The flavor of the meatballs is likely savory and slightly sweet, with a rich, meaty taste.",0.052631578947368425,0.0,0.052631578947368425
meatballs,meatballs,1.0,0.0,1.0
brownish-red,brown,0.0,0.0,0.0
in the center,on top of the sauce,0.25,0.0,0.25
bowl,a sauce,0.0,0.0,0.0
creamy,thick and creamy,0.5,0.0,0.5
meatballs,shrimp,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
underneath,underneath the meatballs,0.5,0.0,0.5
green,green,1.0,0.0,1.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
salad,a salad,0.6666666666666666,0.0,0.6666666666666666
sliced,sliced,1.0,0.0,1.0
is in,not shown,0.0,0.0,0.0
golden,golden-brown,0.6666666666666666,0.0,0.6666666666666666
meatloaf,meatloaf,1.0,0.0,1.0
light-brown,brown,0.6666666666666666,0.0,0.6666666666666666
reddish-brown,dark brown,0.5,0.0,0.5
towards the right side,center,0.0,0.0,0.0
dark,charred,0.0,0.0,0.0
meatloaf,meatloaf,1.0,0.0,1.0
white,white,1.0,0.0,1.0
with sprigs,thyme,0.0,0.0,0.0
bright,green,0.0,0.0,0.0
broccoli,broccoli,1.0,0.0,1.0
red,pink,0.0,0.0,0.0
browned,the cubes appear to be cooked,0.0,0.0,0.0
across the image,evenly,0.0,0.0,0.0
yellow,orange,0.0,0.0,0.0
smoothie,mocha,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
white,orange,0.0,0.0,0.0
near to,next to the dish,0.3333333333333333,0.0,0.3333333333333333
clear,clear,1.0,0.0,1.0
pitcher,a jar,0.0,0.0,0.0
beige,light brown,0.0,0.0,0.0
in the center-left,on a wooden surface,0.0,0.0,0.0
pink,pink,1.0,0.0,1.0
milkshakes,milkshake,1.0,0.0,1.0
topped,on top of the whipped cream,0.2857142857142857,0.0,0.2857142857142857
red,red,1.0,0.0,1.0
on each milkshake,top of the whipped cream,0.0,0.0,0.0
chocolate,chocolate,1.0,0.0,1.0
brown,beige,0.0,0.0,0.0
on top,on top of the chocolate frosting,0.5,0.33333333333333337,0.5
clear,clear,1.0,0.0,1.0
pitcher,a pitcher,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
on a wooden board,on a wooden cutting board,0.888888888888889,0.5714285714285715,0.888888888888889
yellowish,yellow,0.0,0.0,0.0
tofu,the tofu,0.6666666666666666,0.0,0.6666666666666666
scattered across,scattered around the soup,0.3333333333333333,0.0,0.3333333333333333
blue,white,0.0,0.0,0.0
reddish-brown,reddish-brown,1.0,1.0,1.0
jar,a bottle,0.0,0.0,0.0
viscous,smooth,0.0,0.0,0.0
on the top,sprinkled on top of the mocha coffee,0.6,0.0,0.4
tomatoes,tomatoes,1.0,0.0,1.0
bowl,a bowl,0.6666666666666666,0.0,0.6666666666666666
mixed,randomly,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
orange,yellow,0.0,0.0,0.0
in a clear glass bowl,inside the tin,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
bowl,a bowl,0.6666666666666666,0.0,0.6666666666666666
candies,candy corn,0.6666666666666666,0.0,0.6666666666666666
golden-brown,gold,0.0,0.0,0.0
blue,blue and white,0.5,0.0,0.5
wooden,wood,0.0,0.0,0.0
pretzels,chex mix,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
on the left,next to the plate,0.28571428571428575,0.0,0.28571428571428575
beige,golden-brown,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
towards the bottom,on top of the other ingredients,0.2222222222222222,0.0,0.2222222222222222
brown,white,0.0,0.0,0.0
jar,a jar,0.6666666666666666,0.0,0.6666666666666666
filled,It is crushed.,0.0,0.0,0.0
white,brown and white,0.5,0.0,0.5
to the left of,in the background,0.28571428571428575,0.0,0.28571428571428575
brown,brown,1.0,0.0,1.0
foamy,whipped cream,0.0,0.0,0.0
with whipped cream,whipped cream and chocolate chips,0.5,0.3333333333333333,0.5
scattered,on top of the whipped cream,0.0,0.0,0.0
yellow-green,greenish-yellow,0.5,0.0,0.5
mojito,mocha,0.0,0.0,0.0
green,green,1.0,0.0,1.0
by the Pitcher,"Not served, the image shows a plate of food, not a mojito",0.13333333333333333,0.0,0.13333333333333333
fresh,green,0.0,0.0,0.0
green,green,1.0,0.0,1.0
mojito,a mocha coffee,0.0,0.0,0.0
yellow,green,0.0,0.0,0.0
strawberry,strawberry,1.0,0.0,1.0
transparent,clear,0.0,0.0,0.0
mousse,mousse,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
creamy,smooth,0.0,0.0,0.0
on a silver tray,on the plate,0.28571428571428575,0.0,0.28571428571428575
golden-yellow,golden brown,0.5,0.0,0.5
muffins,muffins,1.0,0.0,1.0
obscuring,leaning,0.0,0.0,0.0
blue,blue,1.0,0.0,1.0
beverage,cocktail,0.0,0.0,0.0
fill,there are no ice cubes in the glass.,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on top of,on top of the drink,0.7499999999999999,0.6666666666666666,0.7499999999999999
copper,copper,1.0,0.0,1.0
mug,a mug,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
yellow,green,0.0,0.0,0.0
on the wooden surface,on top of the ice,0.4444444444444445,0.0,0.4444444444444445
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
mushrooms,"mushroom, pork, and onion stir-fry",0.2857142857142857,0.0,0.2857142857142857
glossy,thick,0.0,0.0,0.0
green,green,1.0,0.0,1.0
in a pile,on top of the onions,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
eggs,scrambled eggs,0.6666666666666666,0.0,0.6666666666666666
mushroom,mushrooms,1.0,0.0,1.0
brown,mushrooms are brown and white,0.33333333333333337,0.0,0.33333333333333337
chicken,shrimp,0.0,0.0,0.0
brown,cream-colored,0.0,0.0,0.0
on the right,it is not visible,0.0,0.0,0.0
herbs,parsley,0.0,0.0,0.0
creamy,soft,0.0,0.0,0.0
mushrooms,mushrooms,1.0,0.0,1.0
black,black,1.0,0.0,1.0
from the pan,in a pan,0.3333333333333333,0.0,0.3333333333333333
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
yellow,white,0.0,0.0,0.0
enoki mushrooms,Enoki mushrooms,1.0,1.0,1.0
tangled,long,0.0,0.0,0.0
strands,"long, thin, and white",0.0,0.0,0.0
immersed,cooked,0.0,0.0,0.0
mussels,mussels,1.0,0.0,1.0
orange-red,orange,0.6666666666666666,0.0,0.6666666666666666
brownish-red,red,0.6666666666666666,0.0,0.6666666666666666
on the left,on the left side of the plate,0.6,0.5,0.6
yellow-orange,orange,0.6666666666666666,0.0,0.6666666666666666
pouring,The spoon is pouring the sauce into the jar.,0.19999999999999998,0.0,0.19999999999999998
jar,a jar,0.6666666666666666,0.0,0.6666666666666666
wooden,wood,0.0,0.0,0.0
above the jar,above the jar,1.0,1.0,1.0
glass,ceramic,0.0,0.0,0.0
wooden,wood,0.0,0.0,0.0
mustard,butter,0.0,0.0,0.0
to the right,to the left,0.6666666666666666,0.5,0.6666666666666666
Dijon,"There is no mustard in the jars. The jars contain what appears to be a creamy coffee beverage, likely mocha.",0.0,0.0,0.0
tan,tan,1.0,0.0,1.0
lined up,There are no jars in the image.,0.0,0.0,0.0
jars,jars,1.0,0.0,1.0
creamy,thick,0.0,0.0,0.0
nachos,nachos,1.0,0.0,1.0
light-orange,orange,0.6666666666666666,0.0,0.6666666666666666
on top of,on top of the nachos,0.7499999999999999,0.6666666666666666,0.7499999999999999
bowl,a jar,0.0,0.0,0.0
potato,potatoes,1.0,0.0,1.0
white,white,1.0,0.0,1.0
golden-brown,golden brown,1.0,1.0,1.0
cheese,cheese,1.0,0.0,1.0
on a plate,on a plate,1.0,1.0,1.0
chocolate,chocolate,1.0,0.0,1.0
nachos,pita chips,0.0,0.0,0.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
white,"there is no paper plate, the dish is on a white plate.",0.15384615384615385,0.0,0.15384615384615385
on top of,on the middle of the pizza,0.4444444444444444,0.0,0.4444444444444444
smooth,smooth,1.0,0.0,1.0
glass,a glass,0.6666666666666666,0.0,0.6666666666666666
pink,pink,1.0,0.0,1.0
refresher,coffee,0.0,0.0,0.0
soup,a bowl of chicken soup with lime and jalapeno slices,0.18181818181818182,0.0,0.18181818181818182
green,green,1.0,0.0,1.0
chicken,chicken,1.0,0.0,1.0
on the lower-right,on the right side,0.75,0.3333333333333333,0.75
light blue,blue with a copper trim,0.28571428571428575,0.0,0.28571428571428575
bowl,a bowl,0.6666666666666666,0.0,0.6666666666666666
fill,most of the bowl,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
in the center,on top of the plate,0.25,0.0,0.25
crunchy,crispy,0.0,0.0,0.0
nuggets,food,0.0,0.0,0.0
white,white with black stripes,0.4,0.0,0.4
on the right side,"There are no catfish nuggets on the plate, there are fried shrimp.",0.25,0.14285714285714288,0.25
red,red,1.0,0.0,1.0
corn nuts,none,0.0,0.0,0.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
on the napkin,on the left side of the plate,0.4,0.25,0.4
golden-brown,golden-brown,1.0,1.0,1.0
oatmeal,"It is not a pie, it is a slice of pizza",0.0,0.0,0.0
filling,"a filling of eggs, cheese, and cured pork",0.2222222222222222,0.0,0.2222222222222222
white,white,1.0,0.0,1.0
on a white surface,on a plate,0.5714285714285715,0.4,0.5714285714285715
beige,off-white,0.0,0.0,0.0
fill,The buckwheat oats are likely used to make the oatmeal,0.0,0.0,0.0
blueberries,blueberries,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on top,on top of the food,0.5714285714285715,0.4,0.5714285714285715
black,black,1.0,0.0,1.0
rice,Rice,1.0,0.0,1.0
green,green,1.0,0.0,1.0
okra,brussels sprouts,0.0,0.0,0.0
in a black cooking pot,a wok,0.28571428571428575,0.0,0.28571428571428575
beige,white,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
green,green and black,0.5,0.0,0.5
on top,scattered on top of the dish,0.5,0.33333333333333337,0.5
tomatoes,cherry tomatoes,0.6666666666666666,0.0,0.6666666666666666
golden,green,0.0,0.0,0.0
olives,fried olives and fried pickles,0.33333333333333337,0.0,0.33333333333333337
cut,they have been halved,0.0,0.0,0.0
on the bottom,in the front of the plate,0.2222222222222222,0.0,0.2222222222222222
green,green,1.0,0.0,1.0
wooden,wood,0.0,0.0,0.0
bread,Italian bread,0.6666666666666666,0.0,0.6666666666666666
black,black,1.0,0.0,1.0
golden-brown,golden-brown,1.0,1.0,1.0
on a wooden cutting board,on a wooden cutting board,1.0,1.0,1.0
visible,"yes, the olives are visible in the jar.",0.2222222222222222,0.0,0.2222222222222222
olives,capers,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
spilling out of,filling it,0.0,0.0,0.0
bacon,bacon,1.0,0.0,1.0
mixed,not shown,0.0,0.0,0.0
located on the left side,there is no spinach in the image,0.16666666666666666,0.0,0.16666666666666666
omelette,cheese,0.0,0.0,0.0
scattered,cubed,0.0,0.0,0.0
red,red,1.0,0.0,1.0
caramelized,dark brown,0.0,0.0,0.0
melted,It has melted,0.5,0.0,0.5
onions,cheese,0.0,0.0,0.0
brown,white,0.0,0.0,0.0
cheese,cheese,1.0,0.0,1.0
towards the bottom,in the background,0.3333333333333333,0.0,0.3333333333333333
reddish-brown,red,0.0,0.0,0.0
nestled,centered,0.0,0.0,0.0
orange,golden-brown,0.0,0.0,0.0
to the left of,in the background,0.28571428571428575,0.0,0.28571428571428575
orange,orange,1.0,0.0,1.0
plate,a plate,0.6666666666666666,0.0,0.6666666666666666
vibrant,golden orange,0.0,0.0,0.0
thick,frothy,0.0,0.0,0.0
drink,mocha coffee,0.0,0.0,0.0
garnished,for decoration,0.0,0.0,0.0
green,green,1.0,0.0,1.0
at the bottom,at the bottom of the drink,0.6666666666666666,0.5714285714285715,0.6666666666666666
pink,pink,1.0,0.0,1.0
Oreo,"yes, the crust is likely made of crushed Oreos",0.19999999999999998,0.0,0.19999999999999998
sprinkled,Yes,0.0,0.0,0.0
on top surface,on the whipped cream,0.28571428571428575,0.0,0.28571428571428575
circular,There is no Cajun Oyster Pie in this image.,0.0,0.0,0.0
crust,top,0.0,0.0,0.0
star-shaped,star,0.6666666666666666,0.0,0.6666666666666666
oysters,shrimp,0.0,0.0,0.0
green,green,1.0,0.0,1.0
on a star-shaped plate,on the plate,0.5,0.0,0.5
white,white,1.0,0.0,1.0
oysters,oysters,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
reddish-brown,"crispy, golden-brown",0.4,0.0,0.4
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
scattered,They are arranged in a circle around the center of the bowl.,0.0,0.0,0.0
shrimp,mussels,0.0,0.0,0.0
in a bowl,on top of the rice,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
scattered,scattered throughout,0.6666666666666666,0.0,0.6666666666666666
orange-brown,golden-brown,0.5,0.0,0.5
shrimp,shrimp,1.0,0.0,1.0
green,green,1.0,0.0,1.0
pancake,a plate of food,0.0,0.0,0.0
white,white,1.0,0.0,1.0
golden brown,golden brown,1.0,1.0,1.0
on the left side,"there are no pancakes on the plate, the dish is actually a type of pasta dish called ""carbonara""",0.1818181818181818,0.1,0.1818181818181818
salty,sweet,0.0,0.0,0.0
pancakes,crepes,0.0,0.0,0.0
cooking,fried,0.0,0.0,0.0
yellow,golden-brown,0.0,0.0,0.0
golden yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
paneer,Pork,0.0,0.0,0.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
on top,scattered on top,0.8,0.6666666666666666,0.8
vibrant,green,0.0,0.0,0.0
green,green,1.0,0.0,1.0
bowl,round,0.0,0.0,0.0
blue,blue with white accents.,0.4,0.0,0.4
scattered,scattered,1.0,0.0,1.0
on top,on the top of the dish,0.5,0.0,0.5
cranberry,"none, there is no fruit",0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on a table,on a table,1.0,1.0,1.0
white,white,1.0,0.0,1.0
parfaits,parfait,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on top,on top of the yogurt,0.5714285714285715,0.4,0.5714285714285715
orange,orange,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
fills,it is topped with a dollop of cream.,0.0,0.0,0.0
vegetable,potato soup,0.0,0.0,0.0
white,white,1.0,0.0,1.0
in the center,on top of the soup,0.25,0.0,0.25
round,round,1.0,0.0,1.0
parsnips,potatoes,0.0,0.0,0.0
beige,white,0.0,0.0,0.0
smooth,smooth,1.0,0.0,1.0
chicken,chicken,1.0,0.0,1.0
reddish-orange,red,0.0,0.0,0.0
pasta,rotini,0.0,0.0,0.0
scattered amidst,in the middle,0.0,0.0,0.0
diced,small,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
pasta,pasta,1.0,0.0,1.0
melted,melted,1.0,0.0,1.0
brownish-tan,orange,0.0,0.0,0.0
beige,pasta is a light tan color,0.0,0.0,0.0
pasta,penne,0.0,0.0,0.0
shrimp,shrimp,1.0,0.0,1.0
green,green,1.0,0.0,1.0
over the shrimp,on top of the shrimp and asparagus,0.4,0.25,0.4
scattered,scattered,1.0,0.0,1.0
pasta,pasta,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on top,on top,1.0,1.0,1.0
dish,pasta,0.0,0.0,0.0
red,red,1.0,0.0,1.0
scattered,diced,0.0,0.0,0.0
eggplant,Brussels sprouts,0.0,0.0,0.0
golden-yellow,light brown,0.0,0.0,0.0
bowls,in the background,0.0,0.0,0.0
with a brown wooden handle,brown,0.33333333333333337,0.0,0.33333333333333337
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
blueberries,blueberries,1.0,0.0,1.0
nestled among,on top of the pasta,0.0,0.0,0.0
pavlova,"not a dessert, but a savory dish",0.0,0.0,0.0
greenish-yellow,yellowish,0.0,0.0,0.0
soup,soup,1.0,0.0,1.0
white,white,1.0,0.0,1.0
submerged,there is no spoon in this image.,0.0,0.0,0.0
peas,peas,1.0,0.0,1.0
bowl,in the bowl,0.5,0.0,0.5
Italian,italian,1.0,0.0,1.0
on the right side,in the middle,0.28571428571428575,0.0,0.28571428571428575
vibrant,orange,0.0,0.0,0.0
holding,There are no peach slices in this image.,0.0,0.0,0.0
white,white with green trim,0.4,0.0,0.4
in the center,to the left,0.3333333333333333,0.0,0.3333333333333333
yellow-orange,golden brown,0.0,0.0,0.0
glasses,a bowl,0.0,0.0,0.0
wooden,wood,0.0,0.0,0.0
on the rim,on the rim,1.0,1.0,1.0
reddish-yellow,yellow and red,0.4,0.0,0.4
margaritas,margarita,1.0,0.0,1.0
served,in a glass,0.0,0.0,0.0
bright,orange,0.0,0.0,0.0
glasses,margaritas,0.0,0.0,0.0
in the center,in the top right corner,0.5,0.3333333333333333,0.5
tea,peach smoothie,0.0,0.0,0.0
drinking,drinking it,0.6666666666666666,0.0,0.6666666666666666
peach,There is no tea in the image.,0.0,0.0,0.0
yellow,yellow and white,0.5,0.0,0.5
to the right,behind the first glass,0.28571428571428575,0.0,0.28571428571428575
peachy-orange,reddish-orange,0.5,0.0,0.5
pitcher,a pitcher,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
on the left,on the left,1.0,1.0,1.0
dark,dark brown,0.6666666666666666,0.0,0.6666666666666666
peanut butter,There is no butter in the cookies.,0.22222222222222224,0.0,0.22222222222222224
golden brown,golden brown,1.0,1.0,1.0
on the lower right,on the plate,0.5714285714285715,0.4,0.5714285714285715
cookie,miniature cheesecakes,0.0,0.0,0.0
light brown,brown,0.6666666666666666,0.0,0.6666666666666666
ice cream,melted cheese,0.0,0.0,0.0
smooth,smooth,1.0,0.0,1.0
near the top,The reflective surface is most noticeable on the top left of the image.,0.25,0.14285714285714285,0.25
yellow,white,0.0,0.0,0.0
muffins,muffins,1.0,0.0,1.0
perfect,golden brown,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on the plate,on a plate,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
in the left side,They are not present in the image,0.36363636363636365,0.2222222222222222,0.36363636363636365
brown,brown,1.0,0.0,1.0
pecan,pecans,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on top,on top of the dessert,0.5714285714285715,0.4,0.5714285714285715
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
tan,light brown,0.0,0.0,0.0
overlapping,overlapping,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
on the cracker,Not visible,0.0,0.0,0.0
appetizer,crumble,0.0,0.0,0.0
penne,pasta,0.0,0.0,0.0
distributed,in a circular pattern,0.0,0.0,0.0
red,orange,0.0,0.0,0.0
cilantro,parsley,0.0,0.0,0.0
on top of,on top of the pasta,0.7499999999999999,0.6666666666666666,0.7499999999999999
penne,penne,1.0,0.0,1.0
red-orange,red,0.6666666666666666,0.0,0.6666666666666666
sauteed,diced,0.0,0.0,0.0
peppers,red bell pepper,0.5,0.0,0.5
green,green,1.0,0.0,1.0
peppers,brussels sprouts,0.0,0.0,0.0
scattered across,a plate,0.0,0.0,0.0
glistening,fried,0.0,0.0,0.0
white,white,1.0,0.0,1.0
