answer,predicted_answer,rouge1,rouge2,rougeL
red,red,1.0,0.0,1.0
blackberries,blueberries,0.0,0.0,0.0
on the wooden surface,on top of,0.28571428571428575,0.0,0.28571428571428575
green,green,1.0,0.0,1.0
marinade,cheese,0.0,0.0,0.0
surrounding,on top,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
glossy,glossy,1.0,0.0,1.0
in the background,on top of,0.0,0.0,0.0
viscous,thick,0.0,0.0,0.0
marinade,soup,0.0,0.0,0.0
in the bowl,contained,0.0,0.0,0.0
in the center,in the center,1.0,1.0,1.0
lemon,lemon,1.0,0.0,1.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
coats,covers,0.0,0.0,0.0
skewers,plate,0.0,0.0,0.0
white,white,1.0,0.0,1.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
chicken,chicken,1.0,0.0,1.0
on the upper chicken,on top of,0.28571428571428575,0.0,0.28571428571428575
amber,vibrant,0.0,0.0,0.0
marmalade,jam,0.0,0.0,0.0
amber,orange,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
orange,red,0.0,0.0,0.0
amber,vibrant,0.0,0.0,0.0
marmalade,salsa,0.0,0.0,0.0
striped,striped,1.0,0.0,1.0
to its left,to the left,0.6666666666666666,0.0,0.6666666666666666
brown,white,0.0,0.0,0.0
coated,coated,1.0,0.0,1.0
three,jars,0.0,0.0,0.0
on the left,on the left,1.0,1.0,1.0
coconut,coconut,1.0,0.0,1.0
marshmallows,taffy,0.0,0.0,0.0
light pink,pink,0.6666666666666666,0.0,0.6666666666666666
on a small plate,on a plate,0.8571428571428571,0.4,0.8571428571428571
bottom,on top of,0.0,0.0,0.0
vibrant,vibrant,1.0,0.0,1.0
watermelon,lime,0.0,0.0,0.0
pink,red,0.0,0.0,0.0
on the top,on the rim,0.6666666666666666,0.5,0.6666666666666666
green,green,1.0,0.0,1.0
red,red,1.0,0.0,1.0
stemmed,glasses,0.0,0.0,0.0
brown,white,0.0,0.0,0.0
on top of,in the center,0.0,0.0,0.0
reddish-purple,red,0.0,0.0,0.0
martini,cocktail,0.0,0.0,0.0
red,red,1.0,0.0,1.0
with two bright red cherries,cherry,0.33333333333333337,0.0,0.33333333333333337
agave,bottle,0.0,0.0,0.0
pistachio,almond,0.0,0.0,0.0
green,green,1.0,0.0,1.0
cylindrical,rectangular,0.0,0.0,0.0
rectangular bar,rectangular,0.6666666666666666,0.0,0.6666666666666666
on the left side,on the left side,1.0,1.0,1.0
white,white,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
carrots,carrots,1.0,0.0,1.0
in a bowl,bowl,0.5,0.0,0.5
crispy,browned,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on a plate,on a plate,1.0,1.0,1.0
mayo,mustard,0.0,0.0,0.0
smooth,creamy,0.0,0.0,0.0
gray,silver,0.0,0.0,0.0
in the upper left corner,on top,0.0,0.0,0.0
bowl,bowl,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
basil,basil,1.0,0.0,1.0
on a light-colored surface,on a white plate,0.4444444444444445,0.28571428571428575,0.4444444444444445
light green,green,0.6666666666666666,0.0,0.6666666666666666
fills,fills,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
leaves,with,0.0,0.0,0.0
to the right of,to the left,0.5714285714285715,0.4,0.5714285714285715
yellow,yellow,1.0,0.0,1.0
meatballs,chicken,0.0,0.0,0.0
on top,on top of,0.8,0.6666666666666666,0.8
green,green,1.0,0.0,1.0
orange-brown,golden-brown,0.5,0.0,0.5
tomato sauce,sauce,0.6666666666666666,0.0,0.6666666666666666
covers,covers,1.0,0.0,1.0
green,green,1.0,0.0,1.0
sweet,spicy,0.0,0.0,0.0
meatballs,meatballs,1.0,0.0,1.0
brownish-red,brown,0.0,0.0,0.0
in the center,on top of,0.0,0.0,0.0
bowl,bowl,1.0,0.0,1.0
creamy,creamy,1.0,0.0,1.0
meatballs,chicken,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
underneath,on top of,0.0,0.0,0.0
green,green,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
salad,salad,1.0,0.0,1.0
sliced,sliced,1.0,0.0,1.0
is in,located in,0.5,0.0,0.5
golden,yellow,0.0,0.0,0.0
meatloaf,meatloaf,1.0,0.0,1.0
light-brown,brown,0.6666666666666666,0.0,0.6666666666666666
reddish-brown,reddish-brown,1.0,1.0,1.0
towards the right side,on the left side,0.5,0.0,0.5
dark,brown,0.0,0.0,0.0
meatloaf,meat,0.0,0.0,0.0
white,white,1.0,0.0,1.0
with sprigs,herbs,0.0,0.0,0.0
bright,green,0.0,0.0,0.0
broccoli,broccoli,1.0,0.0,1.0
red,red,1.0,0.0,1.0
browned,appear,0.0,0.0,0.0
across the image,throughout,0.0,0.0,0.0
yellow,orange,0.0,0.0,0.0
smoothie,smoothie,1.0,0.0,1.0
glass,glass,1.0,0.0,1.0
white,orange,0.0,0.0,0.0
near to,on the rim,0.0,0.0,0.0
clear,clear,1.0,0.0,1.0
pitcher,jar,0.0,0.0,0.0
beige,light,0.0,0.0,0.0
in the center-left,on a wooden surface,0.0,0.0,0.0
pink,pink,1.0,0.0,1.0
milkshakes,smoothie,0.0,0.0,0.0
topped,on top of,0.5,0.0,0.5
red,red,1.0,0.0,1.0
on each milkshake,on top of,0.3333333333333333,0.0,0.3333333333333333
chocolate,chocolate,1.0,0.0,1.0
brown,yellow,0.0,0.0,0.0
on top,on top,1.0,1.0,1.0
clear,clear,1.0,0.0,1.0
pitcher,glass,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
on a wooden board,on a wooden surface,0.75,0.6666666666666666,0.75
yellowish,yellow,0.0,0.0,0.0
tofu,garlic,0.0,0.0,0.0
scattered across,scattered,0.6666666666666666,0.0,0.6666666666666666
blue,white,0.0,0.0,0.0
reddish-brown,reddish-brown,1.0,1.0,1.0
jar,jar,1.0,0.0,1.0
viscous,smooth,0.0,0.0,0.0
on the top,on top,0.8,0.0,0.8
tomatoes,tomatoes,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
mixed,mixed,1.0,0.0,1.0
brown,golden-brown,0.6666666666666666,0.0,0.6666666666666666
orange,orange,1.0,0.0,1.0
in a clear glass bowl,in a bowl,0.7499999999999999,0.3333333333333333,0.7499999999999999
brown,brown,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
candies,popcorn,0.0,0.0,0.0
golden-brown,brown,0.6666666666666666,0.0,0.6666666666666666
blue,blue,1.0,0.0,1.0
wooden,wooden,1.0,0.0,1.0
pretzels,nuts,0.0,0.0,0.0
orange,brown,0.0,0.0,0.0
on the left,on the left,1.0,1.0,1.0
beige,brown,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
towards the bottom,throughout,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
jar,jar,1.0,0.0,1.0
filled,filling,1.0,0.0,1.0
white,brown,0.0,0.0,0.0
to the left of,in the center,0.28571428571428575,0.0,0.28571428571428575
brown,brown,1.0,0.0,1.0
foamy,creamy,0.0,0.0,0.0
with whipped cream,topped,0.0,0.0,0.0
scattered,on top,0.0,0.0,0.0
yellow-green,green,0.6666666666666666,0.0,0.6666666666666666
mojito,cocktail,0.0,0.0,0.0
green,green,1.0,0.0,1.0
by the Pitcher,served,0.0,0.0,0.0
fresh,translucent,0.0,0.0,0.0
green,green,1.0,0.0,1.0
mojito,cocktail,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
strawberry,strawberries,1.0,0.0,1.0
transparent,clear,0.0,0.0,0.0
mousse,mousse,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
creamy,creamy,1.0,0.0,1.0
on a silver tray,on a plate,0.5714285714285715,0.4,0.5714285714285715
golden-yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
muffins,muffins,1.0,0.0,1.0
obscuring,filling,0.0,0.0,0.0
blue,blue,1.0,0.0,1.0
beverage,cocktail,0.0,0.0,0.0
fill,fills,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on top of,at the top,0.3333333333333333,0.0,0.3333333333333333
copper,glass,0.0,0.0,0.0
mug,mug,1.0,0.0,1.0
green,green,1.0,0.0,1.0
yellow,orange,0.0,0.0,0.0
on the wooden surface,on the rim,0.5714285714285715,0.4,0.5714285714285715
brown,brown,1.0,0.0,1.0
mushrooms,mushrooms,1.0,0.0,1.0
glossy,glossy,1.0,0.0,1.0
green,green,1.0,0.0,1.0
in a pile,scattered,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
eggs,rice,0.0,0.0,0.0
mushroom,cabbage,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
chicken,chicken,1.0,0.0,1.0
brown,beige,0.0,0.0,0.0
on the right,in the center,0.3333333333333333,0.0,0.3333333333333333
herbs,herbs,1.0,0.0,1.0
creamy,creamy,1.0,0.0,1.0
mushrooms,mushrooms,1.0,0.0,1.0
black,black,1.0,0.0,1.0
from the pan,skillet,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
enoki mushrooms,mushrooms,0.6666666666666666,0.0,0.6666666666666666
tangled,appear,0.0,0.0,0.0
strands,diced,0.0,0.0,0.0
immersed,sliced,0.0,0.0,0.0
mussels,mussels,1.0,0.0,1.0
orange-red,reddish-brown,0.0,0.0,0.0
brownish-red,reddish-brown,0.0,0.0,0.0
on the left,in the center,0.3333333333333333,0.0,0.3333333333333333
yellow-orange,orange,0.6666666666666666,0.0,0.6666666666666666
pouring,dripping,0.0,0.0,0.0
jar,jar,1.0,0.0,1.0
wooden,wooden,1.0,0.0,1.0
above the jar,on the rim,0.3333333333333333,0.0,0.3333333333333333
glass,glass,1.0,0.0,1.0
wooden,wooden,1.0,0.0,1.0
mustard,mustard,1.0,0.0,1.0
to the right,to the left,0.6666666666666666,0.5,0.6666666666666666
Dijon,cheesy,0.0,0.0,0.0
tan,yellow,0.0,0.0,0.0
lined up,arranged,0.0,0.0,0.0
jars,jars,1.0,0.0,1.0
creamy,creamy,1.0,0.0,1.0
nachos,chips,0.0,0.0,0.0
light-orange,orange,0.6666666666666666,0.0,0.6666666666666666
on top of,scattered,0.0,0.0,0.0
bowl,with,0.0,0.0,0.0
potato,tortilla,0.0,0.0,0.0
white,white,1.0,0.0,1.0
golden-brown,golden-brown,1.0,1.0,1.0
cheese,cheese,1.0,0.0,1.0
on a plate,on a plate,1.0,1.0,1.0
chocolate,drizzled,0.0,0.0,0.0
nachos,chips,0.0,0.0,0.0
brown,golden-brown,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
on top of,on top,0.8,0.6666666666666666,0.8
smooth,creamy,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
pink,pink,1.0,0.0,1.0
refresher,smoothie,0.0,0.0,0.0
soup,soup,1.0,0.0,1.0
green,green,1.0,0.0,1.0
chicken,chicken,1.0,0.0,1.0
on the lower-right,on the left,0.5714285714285715,0.4,0.5714285714285715
light blue,blue,0.6666666666666666,0.0,0.6666666666666666
bowl,bowl,1.0,0.0,1.0
fill,fills,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
in the center,in the center,1.0,1.0,1.0
crunchy,crispy,0.0,0.0,0.0
nuggets,fritters,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on the right side,located,0.0,0.0,0.0
red,red,1.0,0.0,1.0
corn nuts,pecans,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on the napkin,located,0.0,0.0,0.0
golden-brown,golden-brown,1.0,1.0,1.0
oatmeal,pie,0.0,0.0,0.0
filling,filling,1.0,0.0,1.0
white,golden-brown,0.0,0.0,0.0
on a white surface,on a plate,0.5714285714285715,0.4,0.5714285714285715
beige,brown,0.0,0.0,0.0
fill,fills,1.0,0.0,1.0
blueberries,blueberries,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on top,on top of,0.8,0.6666666666666666,0.8
black,black,1.0,0.0,1.0
rice,rice,1.0,0.0,1.0
green,green,1.0,0.0,1.0
okra,okra,1.0,0.0,1.0
in a black cooking pot,skillet,0.0,0.0,0.0
beige,brown,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
green,green,1.0,0.0,1.0
on top,on top of,0.8,0.6666666666666666,0.8
tomatoes,tomatoes,1.0,0.0,1.0
golden,green,0.0,0.0,0.0
olives,fritters,0.0,0.0,0.0
cut,cut,1.0,0.0,1.0
on the bottom,on top of,0.3333333333333333,0.0,0.3333333333333333
green,green,1.0,0.0,1.0
wooden,wooden,1.0,0.0,1.0
bread,bread,1.0,0.0,1.0
black,black,1.0,0.0,1.0
golden-brown,golden-brown,1.0,1.0,1.0
on a wooden cutting board,on a wooden cutting board,1.0,1.0,1.0
visible,visible,1.0,0.0,1.0
olives,vegetables,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
spilling out of,filling,0.0,0.0,0.0
bacon,bacon,1.0,0.0,1.0
mixed,sliced,0.0,0.0,0.0
located on the left side,on top of,0.25,0.0,0.25
omelette,cheese,0.0,0.0,0.0
scattered,scattered,1.0,0.0,1.0
red,red,1.0,0.0,1.0
caramelized,red,0.0,0.0,0.0
melted,melted,1.0,0.0,1.0
onions,cheese,0.0,0.0,0.0
brown,white,0.0,0.0,0.0
cheese,cheese,1.0,0.0,1.0
towards the bottom,on the left,0.3333333333333333,0.0,0.3333333333333333
reddish-brown,reddish-brown,1.0,1.0,1.0
nestled,arranged,0.0,0.0,0.0
orange,reddish-brown,0.0,0.0,0.0
to the left of,to the left,0.8571428571428571,0.8,0.8571428571428571
orange,orange,1.0,0.0,1.0
plate,plate,1.0,0.0,1.0
vibrant,vibrant,1.0,0.0,1.0
thick,creamy,0.0,0.0,0.0
drink,smoothie,0.0,0.0,0.0
garnished,garnished,1.0,0.0,1.0
green,green,1.0,0.0,1.0
at the bottom,on top,0.0,0.0,0.0
pink,pink,1.0,0.0,1.0
Oreo,filling,0.0,0.0,0.0
sprinkled,chocolate,0.0,0.0,0.0
on top surface,on top,0.8,0.6666666666666666,0.8
circular,round,0.0,0.0,0.0
crust,crust,1.0,0.0,1.0
star-shaped,round,0.0,0.0,0.0
oysters,mussels,0.0,0.0,0.0
green,green,1.0,0.0,1.0
on a star-shaped plate,on a plate,0.7499999999999999,0.3333333333333333,0.7499999999999999
white,white,1.0,0.0,1.0
oysters,mussels,0.0,0.0,0.0
yellow,green,0.0,0.0,0.0
reddish-brown,reddish-brown,1.0,1.0,1.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
scattered,scattered,1.0,0.0,1.0
shrimp,shrimp,1.0,0.0,1.0
in a bowl,in the center,0.3333333333333333,0.0,0.3333333333333333
chicken,chicken,1.0,0.0,1.0
scattered,scattered,1.0,0.0,1.0
orange-brown,brown,0.6666666666666666,0.0,0.6666666666666666
shrimp,shrimp,1.0,0.0,1.0
green,green,1.0,0.0,1.0
pancake,quesadillas,0.0,0.0,0.0
white,white,1.0,0.0,1.0
golden brown,golden-brown,1.0,1.0,1.0
on the left side,on the left,0.8571428571428571,0.8,0.8571428571428571
salty,sweet,0.0,0.0,0.0
pancakes,crepes,0.0,0.0,0.0
cooking,cut,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
golden yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
paneer,tofu,0.0,0.0,0.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
on top,on top,1.0,1.0,1.0
vibrant,fresh,0.0,0.0,0.0
green,green,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
blue,blue,1.0,0.0,1.0
scattered,scattered,1.0,0.0,1.0
on top,on top,1.0,1.0,1.0
cranberry,apple,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
red,clear,0.0,0.0,0.0
on a table,on a wooden surface,0.5714285714285715,0.4,0.5714285714285715
white,white,1.0,0.0,1.0
parfaits,ice cream,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on top,on top,1.0,1.0,1.0
orange,blueberries,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
fills,fills,1.0,0.0,1.0
vegetable,chowder,0.0,0.0,0.0
white,white,1.0,0.0,1.0
in the center,in the center,1.0,1.0,1.0
round,bowl,0.0,0.0,0.0
parsnips,potatoes,0.0,0.0,0.0
beige,yellow,0.0,0.0,0.0
smooth,creamy,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
reddish-orange,red,0.0,0.0,0.0
pasta,pasta,1.0,0.0,1.0
scattered amidst,in the center,0.0,0.0,0.0
diced,large,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
pasta,rice,0.0,0.0,0.0
melted,melted,1.0,0.0,1.0
brownish-tan,yellow,0.0,0.0,0.0
beige,yellow,0.0,0.0,0.0
pasta,pasta,1.0,0.0,1.0
shrimp,shrimp,1.0,0.0,1.0
green,green,1.0,0.0,1.0
over the shrimp,on top of,0.0,0.0,0.0
scattered,scattered,1.0,0.0,1.0
pasta,pasta,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on top,on top of,0.8,0.6666666666666666,0.8
dish,pasta,0.0,0.0,0.0
red,red,1.0,0.0,1.0
scattered,scattered,1.0,0.0,1.0
eggplant,eggplant,1.0,0.0,1.0
golden-yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
bowls,in a bowl,0.5,0.0,0.5
with a brown wooden handle,brown,0.33333333333333337,0.0,0.33333333333333337
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
blueberries,blueberries,1.0,0.0,1.0
nestled among,on top of,0.0,0.0,0.0
pavlova,cake,0.0,0.0,0.0
greenish-yellow,green,0.0,0.0,0.0
soup,soup,1.0,0.0,1.0
white,white,1.0,0.0,1.0
submerged,submerged,1.0,0.0,1.0
peas,beans,0.0,0.0,0.0
bowl,in a bowl,0.5,0.0,0.5
Italian,Italian,1.0,0.0,1.0
on the right side,in the center,0.28571428571428575,0.0,0.28571428571428575
vibrant,vibrant,1.0,0.0,1.0
holding,adding,0.0,0.0,0.0
white,black,0.0,0.0,0.0
in the center,in the center,1.0,1.0,1.0
yellow-orange,orange,0.6666666666666666,0.0,0.6666666666666666
glasses,glass,1.0,0.0,1.0
wooden,wooden,1.0,0.0,1.0
on the rim,on top of,0.3333333333333333,0.0,0.3333333333333333
reddish-yellow,orange,0.0,0.0,0.0
margaritas,cocktail,0.0,0.0,0.0
served,served,1.0,0.0,1.0
bright,vibrant,0.0,0.0,0.0
glasses,glass,1.0,0.0,1.0
in the center,in the center,1.0,1.0,1.0
tea,smoothie,0.0,0.0,0.0
drinking,drinking,1.0,0.0,1.0
peach,lemon,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
to the right,on the left,0.3333333333333333,0.0,0.3333333333333333
peachy-orange,orange,0.6666666666666666,0.0,0.6666666666666666
pitcher,glass,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on the left,on the left,1.0,1.0,1.0
dark,brown,0.0,0.0,0.0
peanut butter,peanut butter,1.0,1.0,1.0
golden brown,brown,0.6666666666666666,0.0,0.6666666666666666
on the lower right,located,0.0,0.0,0.0
cookie,tarts,0.0,0.0,0.0
light brown,brown,0.6666666666666666,0.0,0.6666666666666666
ice cream,coconut,0.0,0.0,0.0
smooth,thick,0.0,0.0,0.0
near the top,in the center,0.3333333333333333,0.0,0.3333333333333333
yellow,beige,0.0,0.0,0.0
muffins,tarts,0.0,0.0,0.0
perfect,colorful,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on the plate,on a plate,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
in the left side,in the center,0.5714285714285715,0.4,0.5714285714285715
brown,brown,1.0,0.0,1.0
pecan,pecans,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on top,on top,1.0,1.0,1.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
tan,golden-brown,0.0,0.0,0.0
overlapping,arranged,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on the cracker,on top of,0.3333333333333333,0.0,0.3333333333333333
appetizer,pie,0.0,0.0,0.0
penne,pasta,0.0,0.0,0.0
distributed,scattered,0.0,0.0,0.0
red,red,1.0,0.0,1.0
cilantro,parsley,0.0,0.0,0.0
on top of,on top of,1.0,1.0,1.0
penne,pasta,0.0,0.0,0.0
red-orange,red,0.6666666666666666,0.0,0.6666666666666666
sauteed,sliced,0.0,0.0,0.0
peppers,vegetables,0.0,0.0,0.0
green,green,1.0,0.0,1.0
peppers,spinach,0.0,0.0,0.0
scattered across,scattered,0.6666666666666666,0.0,0.6666666666666666
glistening,glistening,1.0,0.0,1.0
white,white,1.0,0.0,1.0
pesto,pesto,1.0,0.0,1.0
container,container,1.0,0.0,1.0
vibrant,vibrant,1.0,0.0,1.0
textured,crispy,0.0,0.0,0.0
pesto,pesto,1.0,0.0,1.0
fills,fills,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on top of,on top of,1.0,1.0,1.0
chicken,fish,0.0,0.0,0.0
falling onto,on top,0.0,0.0,0.0
green,green,1.0,0.0,1.0
scattered,scattered,1.0,0.0,1.0
pickles,vegetables,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
full,filling,0.0,0.0,0.0
yellow,green,0.0,0.0,0.0
sliced,cut,0.0,0.0,0.0
yellowish-green,yellow,0.0,0.0,0.0
pickles,pickles,1.0,0.0,1.0
on the left side,on the left,0.8571428571428571,0.8,0.8571428571428571
white,white,1.0,0.0,1.0
clear,clear,1.0,0.0,1.0
pickles,vegetables,0.0,0.0,0.0
green,green,1.0,0.0,1.0
in a jar,contained,0.0,0.0,0.0
melted,melted,1.0,0.0,1.0
pie,pizza,0.0,0.0,0.0
tan,golden-brown,0.0,0.0,0.0
silver,silver,1.0,0.0,1.0
apricot,apple,0.0,0.0,0.0
golden-brown,golden-brown,1.0,1.0,1.0
pies,cookies,0.0,0.0,0.0
uneven,crispy,0.0,0.0,0.0
pie,pie,1.0,0.0,1.0
white,white,1.0,0.0,1.0
green plate,green,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
pierogi,wontons,0.0,0.0,0.0
on the plate,on a plate,0.6666666666666666,0.0,0.6666666666666666
center,in the center,0.5,0.0,0.5
white,white,1.0,0.0,1.0
pinkish-red,red,0.6666666666666666,0.0,0.6666666666666666
on a plate,on a plate,1.0,1.0,1.0
rice,rice,1.0,0.0,1.0
inside the bowl,in a bowl,0.3333333333333333,0.0,0.3333333333333333
yellow,white,0.0,0.0,0.0
scattered,scattered,1.0,0.0,1.0
rice,rice,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on the left,on top of,0.3333333333333333,0.0,0.3333333333333333
large,large,1.0,0.0,1.0
to the lower left,on the right,0.28571428571428575,0.0,0.28571428571428575
chocolate,chocolate,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
on the left,on the left,1.0,1.0,1.0
hot,hot,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
on top,on top of,0.8,0.6666666666666666,0.8
bread,bread,1.0,0.0,1.0
brown,beige,0.0,0.0,0.0
on the plate,on top of,0.3333333333333333,0.0,0.3333333333333333
crumbs,sprinkled,0.0,0.0,0.0
white,white,1.0,0.0,1.0
bread,bread,1.0,0.0,1.0
red,red,1.0,0.0,1.0
tan,tan,1.0,0.0,1.0
on a white plate,on top of,0.28571428571428575,0.0,0.28571428571428575
arranged,scattered,0.0,0.0,0.0
pear,apple,0.0,0.0,0.0
on top of,on top of,1.0,1.0,1.0
silver,silver,1.0,0.0,1.0
pizza,tortillas,0.0,0.0,0.0
red,red,1.0,0.0,1.0
beige,beige,1.0,0.0,1.0
on a round,round,0.5,0.0,0.5
golden-brown,golden-brown,1.0,1.0,1.0
on the left,located,0.0,0.0,0.0
plum bread,cornbread,0.0,0.0,0.0
white,white,1.0,0.0,1.0
tan,brown,0.0,0.0,0.0
cracked,crispy,0.0,0.0,0.0
on a plate,on a wooden surface,0.5714285714285715,0.4,0.5714285714285715
pink,green,0.0,0.0,0.0
plate,plate,1.0,0.0,1.0
red,light,0.0,0.0,0.0
parsley,parsley,1.0,0.0,1.0
polenta,omelet,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
green,green,1.0,0.0,1.0
polenta,casserole,0.0,0.0,0.0
in the lower center,located in,0.3333333333333333,0.0,0.3333333333333333
roasted,mixed,0.0,0.0,0.0
beige,white,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
yellow,beige,0.0,0.0,0.0
cream,beige,0.0,0.0,0.0
yellow,orange,0.0,0.0,0.0
rice,rice,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
in light yellow,white,0.0,0.0,0.0
interspersed,scattered,0.0,0.0,0.0
rice,rice,1.0,0.0,1.0
red,red,1.0,0.0,1.0
green,green,1.0,0.0,1.0
above the rice,on top of,0.0,0.0,0.0
pink,pink,1.0,0.0,1.0
cake,cupcakes,0.0,0.0,0.0
colorful,colorful,1.0,0.0,1.0
on a light brown surface,on a wooden surface,0.6666666666666665,0.28571428571428575,0.6666666666666665
brown,brown,1.0,0.0,1.0
ice pops,crackers,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on a white plate,on a plate,0.8571428571428571,0.4,0.8571428571428571
blurred,on a white plate,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
cookies,cookies,1.0,0.0,1.0
on a metal baking sheet,on a baking sheet,0.888888888888889,0.5714285714285715,0.888888888888889
shiny,glossy,0.0,0.0,0.0
rice,brown,0.0,0.0,0.0
brown,golden-brown,0.6666666666666666,0.0,0.6666666666666666
stacked on,arranged,0.0,0.0,0.0
pink,pink,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
almonds,almonds,1.0,0.0,1.0
jar,jar,1.0,0.0,1.0
on the same surface,on top of,0.28571428571428575,0.0,0.28571428571428575
orange,orange,1.0,0.0,1.0
on the bottom center,wooden,0.0,0.0,0.0
green,green,1.0,0.0,1.0
vibrant,orange,0.0,0.0,0.0
sweet potatoes,potatoes,0.6666666666666666,0.0,0.6666666666666666
orange,white,0.0,0.0,0.0
within the bowl,on top of,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
apples,apples,1.0,0.0,1.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
in a bowl,in a bowl,1.0,1.0,1.0
applesauce,bowl,0.0,0.0,0.0
blue,blue,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on a surface,on a wooden surface,0.8571428571428571,0.4,0.8571428571428571
applesauce,golden-brown,0.0,0.0,0.0
golden-brown,golden-brown,1.0,1.0,1.0
scooped,adding,0.0,0.0,0.0
white,white,1.0,0.0,1.0
in the bowl,located in,0.4,0.0,0.4
golden-amber,yellow,0.0,0.0,0.0
jar,jar,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on the table,on a wooden surface,0.28571428571428575,0.0,0.28571428571428575
white,white,1.0,0.0,1.0
meat,meat,1.0,0.0,1.0
carrots,cabbage,0.0,0.0,0.0
fried,cut,0.0,0.0,0.0
on the plate,located in,0.0,0.0,0.0
adjacent,to the left,0.0,0.0,0.0
green,green,1.0,0.0,1.0
artichoke,zucchini,0.0,0.0,0.0
white,white,1.0,0.0,1.0
to the right,on the left,0.3333333333333333,0.0,0.3333333333333333
green,green,1.0,0.0,1.0
asparagus,asparagus,1.0,0.0,1.0
arranged,scattered,0.0,0.0,0.0
green,green,1.0,0.0,1.0
asparagus,asparagus,1.0,0.0,1.0
upwards,towards,0.0,0.0,0.0
