Image,Food Name,Summary,Ingredients,Calories
a7b8cc08cd34d0b,One-Pot Taco Spaghetti,This one-pan taco spaghetti is full of flavor and great for a busy weeknight!,"['olive oil', 'onion, diced', 'dry taco seasoning mix', 'garlic powder', 'onion powder', 'paprika', 'diced tomatoes with green chile peppers (such as RO*TEL®)', '80% lean ground beef', 'dry spaghetti', 'chicken broth', 'water', 'cream of chicken soup', 'shredded Cheddar cheese', 'processed cheese food (such as Velveeta®), thinly sliced']",857.0
4273ff4b0cd80c2,Peanut Butter and Apple Sandwich,"My kids love to spread peanut butter on their apples, so one day I thought I would take a favorite of theirs and just tweak it a little bit....voila, a peanut butter and apple sandwich. PB and J can get boring after a while and this provides a healthy alternative.","['whole wheat bread', 'peanut butter, or to taste', 'apple - peeled, cored and shredded']",291.0
82c950e0842f1db,Cherry Cream Cheese Dessert,"This dessert is the ideal way to get your cherry fix, especially when they're not in season. Lovely enough to serve to guests who don't need to know how quick and easy it is to make. Nice served with a dollop of whipped cream.","['crushed shortbread cookies', 'unsalted butter, melted', 'white sugar', 'reduced-fat cream cheese', 'low-fat plain Greek yogurt', 'sweetened condensed milk', 'fresh lemon juice', 'almond extract', 'salt', 'cherry pie filling']",803.0
af07df2bbee4c6c,Smoked and Glazed Chicken Thighs,"Smoky, floral, and acidic, these aren't your typical smoked chicken thighs. The lavender comes through nicely and isn't overpowering; the thyme pairs well with the lavender and strawberries. The strawberries and white balsamic pair nicely and the vinegar adds a good bit of acidity to balance the sweetness from the peak-season strawberries and the caramelized sugar. The thighs have a light amount of smoke and are juicy and tender.","['hulled fresh strawberries', 'white sugar', 'white balsamic vinegar', 'chopped fresh thyme leaves', 'kosher salt', 'applewood chunks, for smoking', 'dried lavender', 'kosher salt', 'ground black pepper', 'bone-in, skin-on chicken thighs']",462.0
0414d4b8f184be1,Jen's Nine Layer Dip,"Can also be made without chicken as an 8-layer dip, or omit bacon, too, for vegetarian. Serve with tortilla chips. A clear 8x8 pan is good for this.","['skinless, boneless chicken breast halves', 'chopped fresh cilantro', 'vegetable oil', 'lean bacon, chopped', 'refried beans', 'taco seasoning mix', 'sour cream', 'shredded Cheddar cheese', 'prepared guacamole', 'diced tomatoes', 'chopped fresh cilantro', 'sliced black olives', 'finely sliced green onions', 'shredded Cheddar cheese']",434.0
0329f7023e5bb59,Sous Vide Chicken Breast,Cook chicken sous vide before using in any grilled chicken recipe.,"['skinless, boneless chicken breast halves', 'vegetable oil', 'herbes de Provence', 'garlic paste', 'salt', 'strips lemon zest', '1 medium sous vide vacuum bag']",151.0
ec59de457aafa5a,Layered Cheddar-Fruit Salad,Everyone loves those layered salads; here's a fruit one! My personal preference is that this salad be served well-chilled so I make sure all fruit is chilled when I assemble it. Then it can then be served right away.,"['mayonnaise', 'sour cream', 'honey', 'shredded Cheddar cheese, divided', 'shredded lettuce', 'fresh peaches - peeled, pitted, and sliced', 'sliced fresh strawberries', 'seedless grapes']",402.0
e2760b4d07f804f,Dog Food Dip,"This ""dog food"" dip recipe was given to me by a co-worker some 15 or more years ago. She made it for potlucks at work, and it was always gone from the nurse's station before the rest of the food was put out! It's a simple mixture of beef, cheese, and jalapeños but it should always be made a day in advance to allow the flavors to blend. Serve with your favorite corn chips.","['lean ground beef', 'onion, chopped', 'condensed cream of mushroom soup', 'processed cheese food, cubed', 'pickled jalapeno pepper slices, to taste']",88.0
18f856883ff34b6,Plant-Based Taco,Get as creative as you want! Add as many veggies as you like. Experiment with Mexican seasonings or make this into a taco salad instead of using it as a tortilla shell. Have fun with it and know you are eating healthy!,"['cauliflower florets', 'water', 'extra-virgin olive oil', 'canned black beans, rinsed', 'canned corn, rinsed', 'onion, chopped', 'onion powder', 'garlic powder', 'Cajun seasoning', 'paprika', 'ground cumin', 'whole wheat tortilla', 'taco sauce', 'ground flaxseed meal', 'nutritional yeast', 'tomato, diced', 'shredded dark leafy greens']",635.0
4bc967e8b59bff8,Guatemalan Rice,"My Guatemalan sister-in-law taught me how to make this rice. In Guatemala, it is served with almost any food, and is accompanied by black beans, salsa, and corn tortillas.","['vegetable oil', 'long-grain rice', 'minced onion', 'minced tomato', 'water', 'chopped carrot', 'chopped celery', 'chicken bouillon granules']",440.0
81f1051dc81f8c0,Date-Marshmallow Waldorf Salad,"I've kept this recipe from my Grandmother. Apples, celery, dates and walnuts are dressed in a light fluffy marshmallow cream. It's very good and children seem to love it.","['peeled, diced tart apples', 'white sugar', 'lemon juice', 'salt', 'chopped celery', 'chopped pitted dates', 'chopped walnuts', 'mayonnaise', 'heavy cream', 'miniature marshmallows']",415.0
3f9831aeae8dd21,Baked Cajun Tilapia,"Try this Cajun tilapia recipe for a quick, easy, flavorful meal. Serve with green beans and couscous for a fantastic meal that is sure to become a favorite.","['mayonnaise', 'ground cumin', 'onion powder', 'Cajun seasoning', 'garlic powder', 'ground black pepper', 'tilapia fillets', 'buttery round crackers (such as Ritz®), crushed']",456.0
55c51937f9cc744,PB Banana Oat Smoothie,"This banana oat smoothie is smooth and creamy, the perfect consistency, just like a smoothie should be! You will taste hints of honey, vanilla, peanut butter, and banana. The smoothie is very filling and great for an on-the-go breakfast!","['banana, broken in half', 'ice', 'old-fashioned rolled oats', 'vanilla yogurt', 'skim milk', 'peanut butter', 'honey, or to taste', 'ground cinnamon, or to taste']",499.0
6476907eb3289cf,Mexican Bison Bake with Cilantro-Lime Cream,"Browned ground bison casserole recipe with tomatoes and penne pasta gets a Mexican-inspired twist with cumin, oregano, and black beans in this easy weeknight dish.","['dried penne pasta', 'ground bison', 'garlic, minced', 'black beans, rinsed and drained', 'diced tomatoes, undrained', 'salsa', 'dried oregano', 'ground cumin', 'chili powder', 'crushed tortilla chips (Optional)', 'shredded Cheddar cheese', 'sliced green onion', 'sour cream', 'sliced green onions', 'chopped fresh cilantro', 'finely shredded lime zest']",375.0
878575164317167,Oven-Baked Beef Tagliata,This beef tagliata cooks in the oven and is perfect for those following a low-carb diet!,"['garlic, minced', 'finely chopped fresh rosemary', 'chopped fresh oregano', 'sea salt, divided', 'ground black pepper, divided', 'sirloin steaks, about 1 1/2-inches thick', 'extra-virgin olive oil', 'loosely packed arugula', 'extra virgin olive oil', 'lemon juice', 'lemon, sliced', 'Parmesan cheese, shaved']",333.0
4fa4d0efec68b23,Kid-Pleasing Sloppy Joes,"This is one of my kids' favorite recipes! I could make this five times in a row and they'd never get tired of it. It's easy to make and a real quick, hot meal for those busy nights. I will add cheese on top of these kid-friendly Sloppy Joes or warm the rolls in the oven. I occasionally add mild banana peppers on top for my husband since he is a fan of spicy things.","['ground beef', 'onion, chopped', 'ketchup', 'cider vinegar', 'brown sugar', 'Worcestershire sauce', 'mustard']",199.0
2ba07272d5dfeea,Beef Salad Sandwich Filling,"Like chicken salad, but with beef! A great way to use leftover roast beef or pulled beef. Even my kids like it, minus the onions. Chopping and mixing all the ingredients together in my manual food processor works really well and saves time. Serve on bread or in pita pockets.","['chopped cooked beef', 'celery, chopped', 'carrot, diced', 'chopped onion', 'mayonnaise', 'salt', 'ground black pepper', 'garlic powder']",228.0
eea88334336e3b2,Slow Cooker Shredded Beef for Tacos and Burritos,"Simplest dish ever! Serve this meat in tacos, burritos, taquitos, or get creative. Garnish with all your favorite toppings.","['boneless beef chuck roast', 'taco seasoning', 'onion, halved and sliced (Optional)', 'seasoned salt, or more to taste']",253.0
2c802777e9b70f7,Stuffed Green Pepper Soup,"I gave some of this stuffed pepper soup to a neighbor who said that her husband probably wouldn't eat it as it had onions in it. She said he tried it, loved it, and asked me for the recipe. I have used instant brown rice, and it worked fine.","['vegetable oil', 'green bell peppers, diced small', 'onion, diced small', 'garlic, minced', 'ground beef', 'water', 'tomato sauce', 'petite diced tomatoes in juice', 'ketchup', 'beef base', 'brown sugar', 'salt', 'ground black pepper', 'water', 'brown rice']",515.0
6bd358dcf6bbd4c,Hippie Juice,This is a quick summer drink that is easy to make and even easier to drink. Enjoy!,"['raspberry lemonade (such as Simply Lemonade®)', 'watermelon vodka', 'coconut-flavored rum (such as Malibu®)', 'triple sec']",336.0
d301d770be2e4c3,Ginger Sekanjabin,"Sekanjabin (sometimes spelled sekanjubin or sekanjamin, among others) is a refreshing Persian drink, sometimes even prepared for medicinal purposes. Earliest references to this concoction date from the 10th century AD. The syrup keeps almost indefinitely without refrigeration, and the drink is particularly tasty with fruits. Enjoy!","['white sugar', 'water', 'red or white wine vinegar', 'minced fresh ginger']",
63fb20217f8bf1f,Agua de Melon (Cantaloupe Juice),"This is a refreshing and delicious melon drink that is easy to make and super tasty too! If this is too much for your blender, then make it in two batches and combine in a pitcher. If you are able to chill before serving it is delicious! Great for an afternoon grill session!","['cantaloupe, cut into cubes', 'sweetened condensed milk', 'water', 'ice cubes, for serving']",241.0
73a174ea9b80b70,Bacon Ranch Pea Salad,This easy pea salad with ranch dressing came about in an attempt to satisfy my son who loves peas and my husband who doesn't. It has become a huge hit. You may want to double the recipe if you want any leftovers!,"['bacon', 'water', 'frozen green peas', 'chopped onions', 'Ranch dressing', 'shredded Cheddar cheese']",359.0
5e23e35dca5fc44,Flavored Water,This is wonderfully refreshing and thirst-quenching homemade flavored water. Ideal and healthy alternative to bought soda drinks.,"['cucumber, sliced thin', 'nectarine, pitted and chopped', 'lemon, sliced', 'lemon, juiced', 'lime, sliced', 'lime, juiced', 'ginger root, peeled, or more to taste', 'melissa leaves (lemon balm), or more to taste', 'water', 'liquid stevia, or to taste']",8.0
46237d63c66477f,Refreshing Blueberry Soda,Summer favorite that can easily be translated into freezer pops. Fresh mint leaves could also be used instead of basil.,"['water', 'white sugar', 'fresh basil', 'blueberries', 'water', 'lemon juice', 'carbonated sparkling water']",121.0
27c2885b5bb7c99,Southern Sweet Potato Pie,This sweet potato pie recipe makes two tasty pies. Delicious at Thanksgiving or anytime of year!,"['sweet potatoes', 'butter, softened', 'vanilla extract', 'sugar, or more to taste', 'ground nutmeg', 'eggs, beaten', 'evaporated milk', 'unbaked pie shells']",371.0
eb372fece1b5e59,Mint Ice Cubes,These wonderful little cubes add just a touch of flavor to those summertime glasses of lemonade.,"['fresh mint leaves', 'boiling water, or as needed']",
2b5d0b05edf29b8,Spicy Tomato Cooler,This versatile spicy tomato cooler is a tasty way to start the day. Add some vodka and you'll have a great beverage for brunch or an evening cocktail. Adjust the hot sauce and horseradish to your desired level of spiciness.,"['tomato-vegetable juice cocktail (such as V8®)', 'beef broth', 'steak sauce (such as A1®)', 'lime juice', ""hot pepper sauce (such as Frank's RedHot®)"", 'prepared horseradish, or to taste', 'celery salt', 'crushed ice', 'celery', 'lime']",52.0
0a58f7b2e6c0c55,Refreshing Watermelon Cooler,Wonderful on those hot summer days!,"['cubed seeded watermelon', 'peppermint, leaves plucked off', 'honey', 'ice cubes']",92.0
d5eb5fc8e824654,Strawberry Agua Fresca,"A delicious, refreshing easy-to-make drink made with only 3 ingredients. It only takes around 10 minutes to make and fun for all ages!","['strawberries, hulled and chopped', 'water', 'white sugar, or to taste', 'ice cubes']",77.0
0b166ed00417a41,Agua Fresca de Pina y Espinacas (Pineapple Spinach Agua Fresca),"Refreshing, delicious, and healthy! With fresh pineapples being so sweet, sweetener is added only if needed.","['chopped fresh pineapple', 'packed fresh spinach', 'stevia sugar substitute (such as Truvia®)', 'water, divided']",23.0
4cb3b1546308178,Strawberry Watermelon Agua Fresca,This refreshing blend of strawberries and watermelon is sweetened with organic stevia and finished with sparkling water and ice. A perfect drink for a hot summer day.,"['chunks fresh watermelon, seeds removed, or more to taste', 'fresh strawberries, hulled, or more to taste', 'Wholesome Organic Stevia, or more to taste', 'basil leaves', 'Ice', 'Sparkling water to taste']",183.0
1ac88977d31a7f6,Sauerkraut Soup,"A quick, easy, and tasty sausage and sauerkraut soup! You may add 1 to 2 tablespoons of lemon juice if needed, for extra zing.","['smoked sausage, finely diced', 'chopped onion', 'all-purpose flour', 'milk', 'half-and-half', 'dried thyme', 'sauerkraut, undrained']",480.0
e523d15e951e958,Agua Fresca de Sandia (Watermelon Agua Fresca),A typical agua fresca served throughout Mexico. Serve cold and over ice. Very refreshing.,"['water, divided', 'medium seedless watermelon', 'sugar, or more to taste']",121.0
a317912d1d493f8,Instant Pot Risotto,"Risotto in the Instant Pot has been a life-changer for me! Risotto used to be something that I'd make on special occasions, due to the time it took to make. No more standing at the stove, stirring and adding broth one ladle at a time for 40 minutes. Use that extra time to make something delicious to accompany this simple risotto. Our favorite is pan-seared scallops with a lemon-garlic sauce.","['chicken bouillon (such as Knorr®)', 'hot water', 'extra-virgin olive oil', 'finely diced onion', 'garlic, minced', 'Arborio rice', 'white wine', 'butter', 'grated Parmigiano-Reggiano cheese', 'chopped fresh parsley (Optional)']",447.0
140180b0660dffb,Bow-Tie Cowboy Pasta Salad,"This cowboy salad is a tasty mix of fresh veggies, bow-tie pasta, and a delectable ranch sauce that your family will gobble up as quickly as mine did!","['bow-tie pasta (such as Barilla®)', 'vegetable oil (Optional)', 'frozen peas', 'creamy salad dressing (such as Miracle Whip®)', 'milk', 'ranch dressing mix (such as Hidden Valley®)', 'garlic salt', 'mushroom stems and pieces', 'chopped broccoli florets', 'shredded Cheddar cheese, divided', 'bacon bits', 'diced red onion', 'chopped green onion']",337.0
783082e08e4c230,Slow Cooker Chicken and Mushroom Stew,"This delicious chicken and mushroom stew is easy to make, flexible, and with layers of flavor it has a real comfort food richness but with a little zing! We do not add salt to this dish. We find it gets enough from the chicken stock and the soups and adding extra can overdo it. It can always be added to taste when you serve. We like it on brown rice or noodles but baked or mashed potato works well too.","['all-purpose flour', 'dried basil', 'dried thyme', 'dried rubbed sage', 'ground black pepper', 'chicken thighs, quartered', 'olive oil, or as needed', 'yellow onion, diced', 'bell pepper, diced', 'chorizo sausage, thinly sliced', 'garlic, crushed', 'sliced fresh mushrooms', 'chicken stock', 'cream of mushroom soup', 'cream of celery soup', 'sour cream', 'Cajun seasoning', 'cayenne pepper']",554.0
69bf489e8fb3436,Spinach Strawberry Agua Fresca,This agua fresca (Mexican fruit water) is not only refreshing but also very healthy. Serve cold and over ice.,"['water, divided', 'fresh strawberries, hulled', 'fresh spinach, with stems', 'sugar, or to taste']",32.0
b97a3eae65d9ddd,"Easy, Speedy Corn Muffins","This is a very moist, made-in-minutes corn muffin with a hint of sweetness. The batter can also be baked in a 13x9 pan for approximately 40 minutes to make corn bread.","['eggs', 'cream-style corn', 'packed brown sugar', 'dry corn muffin mix']",199.0
63230d058c30464,Slow Cooker London Broil,"This crockpot London Broil is easy by any standard. The steak is flavored with condensed tomato soup mixed with cream of mushroom soup. Dry onion soup mix is sprinkled over the top, all together in a slow cooker for a one-pot meal.","['flank steak', 'condensed cream of mushroom soup', 'condensed tomato soup', 'dry onion soup mix']",198.0
23191176dff3f72,Roasted Carrots and Radishes,"Never had a roasted radish? You must try this! Carrots complement the flavor well, and I don't really care for radishes raw.","['radishes, trimmed and quartered', 'baby carrots', 'olive oil', 'garlic salt', 'lemon-pepper seasoning, or to taste']",146.0
faaf98f4383ebff,Russian Tea (No Mixes),Russian tea is a great wintertime beverage my mom always made. Love it at Christmas...always makes the house smell good! Great hot or cold!,"['water, divided', 'family-size tea bags', 'white sugar', 'cinnamon stick', 'whole cloves', 'pineapple juice', 'orange juice', 'lemon juice']",129.0
b6c4a6e93d1df38,Chicken Soba Noodle Soup,A great homemade chicken soup with soba noodles.,"['olive oil', 'onion, diced', 'garlic, minced', 'carrots, chopped', 'celery, chopped', 'chicken broth', 'curry powder', 'salt, or more to taste', 'ground black pepper', 'ground white pepper', 'butter', 'skinless, boneless chicken breasts, cubed', 'dried soba noodles', 'frozen peas']",524.0
dee59fb3ec031a1,Yummy Apple Cinnamon Crepes,My spin on the classic crepe. The apple crepe filling gives them a nice flavor; my family loves them!,"['eggs', 'salt', 'all-purpose flour', 'milk', 'vegetable oil', 'ground cinnamon', 'Granny Smith apples, peeled and diced', 'white sugar', 'cinnamon', 'water', 'cornstarch', 'water', 'milk', 'vegetable oil, divided']",361.0
2a0350c72e94e23,Summer Watermelon Gazpacho,"This twist on classic gazpacho will be a welcome, refreshing sight on those hot summer days!","['cubed seeded watermelon', 'roma (plum) tomatoes, seeded and chopped', 'red bell pepper, chopped', 'English (seedless) cucumber - peeled, seeded, and cubed', 'minced shallot', 'fresh lime juice', 'apple cider vinegar', 'salt, or to taste', 'freshly ground black pepper', 'crumbled feta cheese', 'minced fresh cilantro']",83.0
04a000aa3d6734d,Cherry Cheese Pie,This is a sweet and creamy cherry cheese pie with a cherry topping. Very easy and very good! You'll be glad you tried it!,"['cream cheese', 'sweetened condensed milk', 'lemon juice', 'vanilla extract', 'prepared graham cracker crust', 'cherry pie filling']",492.0
72745fd732841ad,Chipotle Macaroni and Cheese,Creamy chipotle mac and cheese gets a spicy kick with the addition of chipotle peppers and pepper Jack cheese.,"['elbow macaroni, cooked according to package directions', 'half and half, divided', 'chipotle pepper from canned chipotles in adobo sauce, or more to taste', 'chicken bouillon cubes', 'fresh garlic, roughly chopped', 'Spice Islands® Onion Powder', 'Spice Islands® Fine Grind Black Pepper', ""Argo® OR Kingsford's® Corn Starch"", 'shredded Monterey Jack cheese', 'shredded pepper Jack cheese', 'shredded pepper Jack cheese']",556.0
c16714186668f07,Cranberry Lentil and Quinoa Salad,"A healthy, protein-packed lentil quinoa salad.","['dried lentils', 'bay leaves, divided (Optional)', 'water to cover', 'water', 'quinoa', 'lemon juice', 'honey', 'white wine vinegar', 'salt', 'olive oil', 'ground black pepper to taste', 'coarsely chopped walnuts, toasted', 'dried cranberries, or to taste', 'crumbled feta cheese', 'green onion, finely chopped']",205.0
eaae37b1898bb9f,Mojito Perfecto,"Trial and error pay off! Time-consuming mojito recipe, but so worth it.","['mint leaves', 'white sugar', 'lime, cut into 6 wedges', 'lemon-flavored rum', 'ice cubes, or as needed', 'carbonated water, or as needed']",139.0
e357df58780461d,Everyone Loves It Chocolate Mousse,"Since this recipe was created, it has been requested at family holidays. I make it in big batches so that people can take some home. It is light and creamy in texture yet rich in flavor!","['semisweet chocolate chips', 'milk chocolate chips', 'coffee', 'egg yolks', 'heavy whipping cream', 'white sugar', 'egg whites', 'salt']",788.0
fcdfa3b260f193d,Shredded Beef,This is a delicious way to enjoy shredded beef so you taste all the flavors without too much barbeque sauce.,"['rump roast', 'water', 'barbeque sauce', 'honey', 'steak seasoning', 'cumin', 'onion powder', 'garlic powder']",215.0
8b57f578dd1e321,Perfect Thai Fried Rice With Marinated Chicken,"A perfect Thai-style fried rice with marinated chicken. Easy and simple with great cilantro and garlic flavors. Serve with fresh cucumber and lime wedges, topped with cilantro and chile fish sauce.","['boneless chicken thighs, cut into 1/3-inch pieces across the grain', 'light soy sauce', 'brown sugar', 'ground black pepper', 'vegetable oil', 'chopped onion', 'garlic, chopped', 'eggs, beaten', 'light soy sauce', 'white sugar', 'ground white pepper', 'leftover cooked rice', 'thinly sliced green onions', 'chopped cilantro']",493.0
64e6f8295e6b38f,Moroccan Beef and Lentil Stew,A flavorful beef and lentil stew inspired by the tastes of Morocco. This Moroccan beef recipe is great served over rice.,"['vegetable oil', 'carrots, chopped', 'celery stalk, chopped', 'onion, chopped', 'garlic, minced', 'chuck roast, cut into 1-inch cubes', 'salt, or to taste', 'ground turmeric', 'onion powder', 'garlic powder', 'ground black pepper, or to taste', 'ground cinnamon', 'ground ginger', 'ground cumin', 'ground coriander', 'ground allspice', 'tomato paste', 'low-sodium beef broth', 'molasses', 'bay leaves', 'dried red lentils', 'dried apricots, chopped', 'lemon, juiced']",406.0
17ddd4093cd10cf,Sesame Grilled Salmon,"Delicious grilled sesame salmon. A very flavorful main dish. Great when served with grilled yellow bell peppers, green beans, and wild rice with herbs.","['light soy sauce', 'honey', 'grated fresh ginger', 'garlic, minced', 'salmon fillets', 'sesame oil', 'sesame seeds']",406.0
82b55053afe52d3,Polish Chicken and Dumplings,"This Polish chicken recipe is an old family recipe that originally used Polish egg noodles (kluski), and over the years I have modified it to use homemade dumplings.","['whole chicken', 'onion, chopped', 'celery, with leaves', 'poultry seasoning', 'whole allspice', 'dried basil', 'salt', 'black pepper', 'seasoning salt', 'condensed cream of chicken soup (Optional)', 'eggs', 'olive oil', 'salt', 'black pepper', 'water', 'all-purpose flour']",704.0
3375c86031453e1,Laura's Lemon Roasted Potatoes,Try this recipe for lemon and dill roasted potatoes that fit perfectly into a Mediterranean or Greek menu.,"['canola oil', 'butter, melted', 'lemon juice', 'garlic, minced', 'dried dill weed', 'salt', 'ground black pepper', 'potatoes, peeled and cubed']",461.0
d54af3d0b0a0994,Marinade for Steak,"This is a great marinade recipe for any cut of meat. I like to use it as a steak marinade for cube, or skirt, or anything in between. It contains basic ingredients that, when combined and allowed to blend, will give you a tender, juicy piece of meat every time.","['vegetable oil', 'soy sauce', 'red wine vinegar', 'fresh lemon juice', 'Worcestershire sauce', 'freshly ground black pepper', 'Dijon-style prepared mustard', 'onion, sliced', 'garlic, minced']",
e4e7e851ea83be7,Spicy Chicken and Sweet Potato Stew,"With flavors reminiscent of Morocco and Mexico, this easy yet richly-flavored spicy chicken and sweet potato stew contains loads of chicken, vegetables, and some surprising spices! If desired, pass lime wedges to squeeze over individual servings.","['olive oil', 'onion, chopped', 'garlic, minced', 'sweet potato, peeled and cubed', 'orange bell pepper, seeded and cubed', 'cooked chicken breast, cubed', 'diced tomatoes', 'water', 'salt', 'chili powder', 'ground cumin', 'dried oregano', 'cocoa powder', 'ground cinnamon', 'red pepper flakes', 'all-purpose flour', 'water', 'frozen corn', 'kidney beans, rinsed and drained', 'chopped fresh cilantro']",361.0
171e833f470f75d,Malian Ginger Juice,"A popular and refreshing ginger drink recipe from West Africa. If it's too spicy, dilute with water. All ingredients can be adjusted to taste. This drink is great for cutting the heaviness of fried foods. Enjoy!","['fresh unpeeled ginger root, cut into 1/2-inch chunks', 'water, or as needed to cover', 'large lemons, juiced', 'white sugar', 'water, or as needed', 'fresh mint, crushed']",59.0
84b199030277d1b,Country Style Green Beans with Red Potatoes,"These green beans with smoked turkey and potatoes are a spectacular dish. I have been making them for years in large quantities for special events at my church. The smoked turkey tails make an excellent broth that is seasoned beyond words. Let the meat cook until it falls off the bone, at least 2 hours, for the ultimate flavor.","['smoked turkey tails', 'green beans, drained and rinsed', 'onion, chopped', 'red potatoes, peeled and cubed', 'seasoned salt', 'ground black pepper', 'garlic powder']",232.0
75d78097eb86a46,Simple and Delicious Buttercream Frosting,"I decided on a whim yesterday that I wanted to make cupcakes for Canada Day. I didn't have time to buy frosting before getting ready for the fireworks show, so I ended up making my own with ingredients I already had. I was shocked at how quick and easy this was! This basic vanilla buttercream frosting recipe makes enough to cover a dozen cupcakes, but feel free to double it (for cakes), triple it, add food coloring, or different flavor extracts. If you find this too sweet, you can add a dash of salt to the milk or the vanilla. Personally, I like it sweet, and I used salted butter, so I didn't find it necessary.","['salted butter', 'shortening', 'vanilla extract', ""confectioners' sugar"", 'milk']",173.0
c8ae3341fd22e6a,Lemon Herb Grilled Salmon,"My family eats lots of seafood, and salmon is one of our favorites. This is a quick and delicious grilled salmon recipe that will have a meal prepared in minutes! If you like heat, you may add crushed red peppers or a dash of cayenne!","['olive oil', 'lemon juice', 'green onions, thinly sliced', 'chopped fresh parsley', 'chopped fresh rosemary', 'chopped fresh thyme', 'salt', 'black pepper', 'garlic powder', 'salmon fillets']",412.0
d1aba616a012864,Frosted Pistachio Cake,"This pastel-green, easy-to-make cake is super moist with a light, creamy frosting that is perfect for any holiday like Christmas, St. Patrick's Day, Easter, etc. This cake and the yummy frosting can be adapted with almost any flavor pudding. Experiment away!","['yellow cake mix', 'vegetable oil', 'club soda', 'eggs', 'instant pistachio pudding mix', 'milk', 'instant pistachio pudding mix', 'dry whipped topping mix (such as Dream Whip®)']",323.0
4b5d6ac62758965,Sweet Potato Bird Balls,"This bird bread is an excellent staple to have; when you need a quick treat, defrost a few of these balls. Aside from softening the sweet potato in the microwave, this recipe does not require you to do any cooking at all. It's a relatively simple recipe you can make that will provide you with a big batch of treats that freeze well. The fresh fruits and vegetables are incredibly nutritious for your bird, and the cereal gives the balls a pleasant crunch.","['sweet potato', 'frozen mixed vegetables, thawed', 'banana', 'raisins', 'diced apples', 'quick-cooking oatmeal, corn flakes, granola, or similar cereal']",
bbc98d2414a3413,Korean Hot Wings,"Finger-licking good, Korean-style hot wings made easy and simple. The sauce can be made up to two weeks ahead of time; flavor will intensify.","['low-sodium soy sauce', 'dark brown sugar', 'ketchup', 'barbeque sauce', 'minced garlic', 'rice wine vinegar', 'chile-garlic sauce (such as Sriracha) (Optional)', 'ground black pepper', 'Asian (toasted) sesame oil', 'grated fresh ginger', 'cornstarch', 'water', 'peanut oil for frying, or as needed', 'chicken wings', 'lemon-pepper seasoning, or to taste (Optional)']",459.0
9b055dda242cb58,Sarah's Boozy BBQ Sauce,A touch of bourbon gives an upscale flair to a normal BBQ sauce.,"['brown sugar', 'ketchup', 'vinegar', 'bourbon whiskey', 'dry mustard', 'Worcestershire Sauce', 'salt', 'smoked paprika', 'freshly ground black pepper', 'liquid smoke']",68.0
8697814baa85f82,Lettuce Leaf Tacos,"For those on a low-carb kick that love Mexican but dread all the beans and bread, try these ground beef lettuce wraps as an alternative for taco night. Low on carbs and still delicious!","['green bell pepper, chopped', 'yellow onion, chopped', 'olive oil', 'chicken stock (Optional)', 'ground beef', 'taco seasoning', 'roma (plum) tomatoes, chopped', 'salt', 'shredded Cheddar cheese', 'large romaine lettuce leaves']",550.0
4f765e6f13bfbbc,Pulled Pork Tamale Casserole,"From time to time, I cook a pork shoulder and pull the pork to be used in a few different meals. This is a pulled pork tamales recipe I came up with that may not be a traditional tamale, but the ingredients meet the criteria, and it is filling comfort food. There is no reason why you couldn't substitute shredded chicken or ground beef for the pork.","['cooked pulled pork', 'red enchilada sauce', 'chopped green chile peppers', 'black beans, rinsed and drained', 'frozen corn', 'onion, diced', 'sliced black olives', 'corn bread mix', 'milk', 'egg', 'butter, melted', 'shredded Cheddar cheese']",456.0
28d2119f7894df2,French Macaroons,"Fantabulous colored, bite-sized macaroons. Divide batter into thirds; color one portion pink and flavor with raspberry, another yellow with lemon flavoring, and the remaining pale blue with vanilla flavoring. Fill and make sandwich cookies with filling of choice, like peach jam or strawberry preserves.","['egg whites', 'superfine (castor) sugar', 'almond meal', ""confectioners' sugar""]",61.0
1202bc38bcee6b4,Vanilla Pear Muffins,"This vanilla and pear muffin recipe results in tender, light, and deliciously moist muffins. Vanilla and pear are a flavor-match made in heaven, and with the added goodness of whole wheat flour, these sweet vanilla pear muffins are great for breakfast or a snack. Store in an airtight container in the refrigerator for up to 3 days. These muffins do not freeze well.","['whole wheat flour', 'all-purpose flour', 'white sugar', 'baking powder', 'salt', 'low-fat vanilla yogurt', 'canola oil', 'egg', 'vanilla extract', 'ripe pear - peeled, cored, and diced', 'chopped pecans']",240.0
71d6cf3c2c5863d,Jif Buckeyes,Peanut butter balls are dipped in chocolate for this Jif buckeye recipe.,"[""Smucker's® Creamy Natural Peanut Butter, stirred OR Jif® Creamy Peanut Butter"", 'butter, softened', 'vanilla extract', 'salt', 'powdered sugar, or as needed', 'semi-sweet chocolate chips', 'Crisco® All-Vegetable Shortening']",109.0
ed99863ac7e4670,Chef John's Blueberry Muffins,I decided to push the envelope in this recipe for blueberry muffins and toss in 2 cups of blueberries!,"['white sugar', 'butter, softened', 'large eggs', 'vegetable oil', 'sour cream', 'milk', 'grated lemon zest', 'all-purpose flour', 'baking powder', 'baking soda', 'salt', 'fresh blueberries']",254.0
