answer,predicted_answer,bleu_score
light blue,light blue,0.2213885886251307
bowl,a bowl,0.06754436142034707
fill,eighty to ninety percent,0.0
yellow,light yellow,0.06754436142034707
in the center,in the bowl,0.21177974141341938
crunchy,crunchy,1.0
nuggets,fried snacks,0.0
white,white,1.0
on the right side,right side,0.08144431026514741
red,red,1.0
corn nuts,almonds or walnuts,0.0
brown,dark brown,0.06754436142034707
on the napkin,center-right,0.0
golden-brown,golden brown,0.0
oatmeal,coconut cream pie,0.0
filling,fruit-based filling,0.06754436142034707
white,white,1.0
on a white surface,on a white plate,0.43146827293898643
beige,light brown,0.0
fill,breakfast dish,0.0
blueberries,blueberries,1.0
red,red,1.0
on top,top of the oatmeal,0.061033220311973134
black,black,1.0
rice,rice,1.0
green,green,1.0
okra,green bell peppers,0.0
in a black cooking pot,frying pan,0.0
beige,light brown,0.0
chicken,poultry,0.0
green,green,1.0
on top,top of the meat,0.061033220311973134
tomatoes,cherry tomatoes halves,0.07249749990681824
golden,green,0.0
olives,fried stuffed olives,0.07249749990681824
cut,hollowed out and filled,0.0
on the bottom,inside fried balls,0.0
green,green,1.0
wooden,wood,0.0
bread,artisanal or rustic,0.0
black,green,0.0
golden-brown,golden-brown,1.0
on a wooden cutting board,wooden cutting board,0.2955843652122688
visible,yes,0.0
olives,pickled olives,0.06754436142034707
glass,glass,1.0
white,white,1.0
yellow,yellow,1.0
spilling out of,being distributed evenly,0.0
bacon,ground meat,0.0
mixed,finely cut or fried,0.0
located on the left side,not visible,0.0
omelette,fried egg,0.0
scattered,fairly evenly,0.0
red,red,1.0
caramelized,dark brown,0.0
melted,melted and slightly browned,0.061033220311973134
onions,melted cheese,0.0
brown,white or light yellow,0.0
cheese,melted cheese,0.06754436142034707
towards the bottom,bottom and edges,0.07249749990681824
reddish-brown,light brown,0.0
nestled,partially inside the bun,0.0
orange,brown,0.0
to the left of,left of the hotdog,0.18616487055295167
orange,golden brown,0.0
plate,round plate,0.06754436142034707
vibrant,golden-brown,0.0
thick,smooth and slightly bubbly,0.0
drink,milkshake or smoothie,0.0
garnished,a garnish,0.0
green,green,1.0
at the bottom,on top,0.0
pink,light pink,0.06754436142034707
Oreo,no,0.0
sprinkled,yes,0.0
on top surface,on top,0.13427896671164932
circular,round,0.0
crust,upper left section,0.0
star-shaped,star,0.0
oysters,oysters,1.0
green,green,1.0
on a star-shaped plate,star-shaped plate,0.08144431026514741
white,white,1.0
oysters,oysters,1.0
yellow,clear or yellowish,0.0
reddish-brown,light brown,0.0
white,white,1.0
yellow,yellow,1.0
scattered,scattered throughout,0.06754436142034707
shrimp,shrimp and mussels,0.07249749990681824
in a bowl,center of the dish,0.0
chicken,chicken,1.0
scattered,evenly distributed,0.0
orange-brown,golden brown,0.0
shrimp,shrimp,1.0
green,light green,0.06754436142034707
pancake,pan-fried dumplings,0.0
white,white,1.0
golden brown,golden-brown,0.0
on the left side,in a row,0.0
salty,slightly sweet flavor,0.0
pancakes,crepes,0.0
cooking,folding thin delicate pancake,0.0
yellow,light brown,0.0
golden yellow,light yellow,0.06754436142034707
paneer,paneer,1.0
reddish-brown,golden-brown,0.0
on top,on top of dish,0.16821895003341453
vibrant,finely-cut,0.0
green,vibrant green,0.06754436142034707
bowl,round,0.0
blue,blue,1.0
scattered,evenly distributed throughout,0.0
on top,green dish,0.0
cranberry,strawberries or raspberries,0.0
glass,glass,1.0
red,light brown,0.0
on a table,on a table,0.5757197301274735
white,white,1.0
parfaits,parfait,0.0
red,red,1.0
on top,on top of dessert,0.16821895003341453
orange,blueberries,0.0
yellow,light yellow,0.06754436142034707
fills,contained within bowl,0.0
vegetable,creamy,0.0
white,white,1.0
in the center,top of the soup,0.061033220311973134
round,round,1.0
parsnips,potatoes,0.0
beige,creamy white,0.0
smooth,smooth and creamy,0.07249749990681824
chicken,shredded chicken,0.06754436142034707
reddish-orange,deep red,0.0
pasta,fusilli,0.0
scattered amidst,throughout the dish,0.0
diced,small,0.0
orange,orange and white,0.07249749990681824
pasta,pasta,1.0
melted,melted and slightly browned,0.061033220311973134
brownish-tan,light yellow,0.0
beige,light yellow,0.0
pasta,penne,0.0
shrimp,shrimp,1.0
green,green,1.0
over the shrimp,top and center,0.0
scattered,throughout the pasta dish,0.0
pasta,pasta and creamy sauce,0.061033220311973134
yellow,white,0.0
on top,on top,0.2213885886251307
dish,bow-tie pasta,0.0
red,red,1.0
scattered,scattered throughout,0.06754436142034707
eggplant,red bell peppers,0.0
golden-yellow,light yellow,0.0
bowls,left side,0.0
with a brown wooden handle,brown,0.01831563888873418
white,light yellow,0.0
yellow,light yellow,0.06754436142034707
blueberries,blueberries,1.0
nestled among,top of the pavlova,0.0
pavlova,pavlova,1.0
greenish-yellow,greenish-yellow,1.0
soup,soup,1.0
white,white,1.0
submerged,inside the bowl,0.0
peas,green peas,0.06754436142034707
bowl,in a white bowl,0.061033220311973134
Italian,indian cuisine,0.0
on the right side,centrally in the frame,0.061033220311973134
vibrant,vibrant orange-peach,0.06754436142034707
holding,scooping up a peach,0.0
white,white,1.0
in the center,not visible,0.0
yellow-orange,light orange,0.0
glasses,tall slender glasses,0.07249749990681824
wooden,wood,0.0
on the rim,on top,0.04096772609215166
reddish-yellow,orange-yellow,0.0
margaritas,orange drink,0.0
served,classic margarita glass,0.0
bright,bright orange,0.06754436142034707
glasses,margarita glasses,0.06754436142034707
in the center,centrally in the frame,0.16821895003341453
tea,peach smoothie,0.0
drinking,no person is visible,0.0
peach,peach-flavored,0.0
yellow,yellow with black stripes,0.061033220311973134
to the right,right of first glass,0.061033220311973134
peachy-orange,orange,0.0
pitcher,glass pitcher,0.06754436142034707
red,red,1.0
on the left,left side,0.04096772609215166
dark,dark brown,0.06754436142034707
peanut butter,peanut butter,0.2213885886251307
golden brown,light brown,0.06754436142034707
on the lower right,right side,0.02484818193359921
cookie,peanut butter cups,0.0
light brown,golden brown,0.06754436142034707
ice cream,curry or sauce,0.0
smooth,smooth and creamy,0.07249749990681824
near the top,top left corner,0.07249749990681824
yellow,white,0.0
muffins,pastries or tarts,0.0
perfect,golden-brown,0.0
white,white,1.0
on the plate,on a plate,0.08621454270909737
red,red,1.0
in the left side,in a white bowl,0.061033220311973134
brown,light brown,0.06754436142034707
pecan,pecan,1.0
white,white,1.0
on top,middle jar,0.0
reddish-brown,light brown,0.0
tan,golden brown,0.0
overlapping,overlapping each other,0.07249749990681824
brown,brown,1.0
on the cracker,clear glass plate,0.0
appetizer,spread or topping,0.0
penne,penne,1.0
distributed,loosely piled,0.0
red,red,1.0
cilantro,cilantro,1.0
on top of,on top,0.13427896671164932
penne,penne,1.0
red-orange,red and green,0.0
sauteed,sliced into thin strips,0.0
peppers,sausage or chicken,0.0
green,green,1.0
peppers,green peppers,0.06754436142034707
scattered across,white plate,0.0
glistening,whole and green,0.0
white,white,1.0
pesto,green sauce,0.0
container,green lid container,0.07249749990681824
vibrant,vibrant fresh shade,0.07249749990681824
textured,chunky textured,0.06754436142034707
pesto,pesto,1.0
fills,walnut pesto,0.0
white,white,1.0
on top of,around the bowl,0.0
chicken,piece of fish,0.0
falling onto,onto the surface,0.07249749990681824
green,green,1.0
scattered,decorative presentation,0.0
pickles,pineapple,0.0
glass,glass,1.0
full,not full,0.06754436142034707
yellow,yellowish-green,0.0
sliced,into rounds,0.0
yellowish-green,yellowish-green,1.0
pickles,pickled cucumbers,0.0
on the left side,left side,0.08144431026514741
white,white,1.0
clear,clear,1.0
pickles,pickled vegetables,0.0
green,green,1.0
in a jar,glass jar,0.04096772609215166
melted,partially melted and browned,0.061033220311973134
pie,baked dish,0.0
tan,golden brown,0.0
silver,silver,1.0
apricot,apple,0.0
golden-brown,golden brown,0.0
pies,doughnuts,0.0
uneven,crispy,0.0
pie,chocolate pie,0.06754436142034707
white,white,1.0
green plate,green,0.36787944117144233
yellow,light golden brown,0.0
pierogi,dumplings,0.0
on the plate,on a plate,0.08621454270909737
center,middle of the plate,0.0
white,white,1.0
pinkish-red,pinkish-red,1.0
on a plate,white rectangular plate,0.07249749990681824
rice,rice,1.0
inside the bowl,in a ceramic bowl,0.061033220311973134
yellow,white,0.0
scattered,scattered throughout,0.06754436142034707
rice,rice,1.0
red,green,0.0
on the left,lower right,0.0
large,large,1.0
to the lower left,left side,0.02484818193359921
chocolate,chocolate,1.0
brown,dark brown,0.06754436142034707
on the left,left side,0.04096772609215166
hot,warm,0.0
brown,light golden-brown,0.0
on top,on top,0.2213885886251307
bread,pita bread,0.06754436142034707
brown,light brown,0.06754436142034707
on the plate,left side,0.0
crumbs,seeds or grains,0.0
white,white,1.0
bread,naan,0.0
red,orange,0.0
tan,golden brown,0.0
on a white plate,on a white plate,1.0
arranged,circular pattern,0.0
pear,sliced pears,0.0
on top of,top of the pizza,0.16821895003341453
silver,silver,1.0
pizza,pizza base,0.06754436142034707
red,deep red,0.06754436142034707
beige,white,0.0
on a round,round,0.1353352832366127
golden-brown,golden brown,0.0
on the left,left side,0.04096772609215166
plum bread,muffins,0.0
white,white,1.0
tan,light brown,0.0
cracked,slightly rough and uneven,0.0
on a plate,countertop or table,0.0
pink,vibrant red,0.0
plate,white paper plate,0.07249749990681824
red,vibrant red,0.06754436142034707
parsley,parsley,1.0
polenta,creamy polenta,0.06754436142034707
yellow,yellowish-white,0.0
green,green,1.0
polenta,creamed corn,0.0
in the lower center,foreground,0.0
roasted,cooked and mixed,0.0
beige,white,0.0
chicken,chicken,1.0
yellow,light yellow,0.06754436142034707
cream,light yellow,0.0
yellow,yellowish-orange,0.0
rice,rice,1.0
brown,brown,1.0
in light yellow,light yellow and white,0.16821895003341453
interspersed,mixed in,0.0
rice,biryani,0.0
red,red,1.0
green,green,1.0
above the rice,top left corner,0.0
pink,pink,1.0
cake,cake pop,0.06754436142034707
colorful,colorful and small,0.07249749990681824
on a light brown surface,flat surface,0.015071184180845467
brown,light brown,0.06754436142034707
ice pops,ice cream popsicles,0.07249749990681824
white,white,1.0
on a white plate,white plate,0.08144431026514741
blurred,unopened,0.0
brown,golden-brown,0.0
cookies,cookies,1.0
on a metal baking sheet,baking sheet,0.04939847123496026
shiny,golden brown,0.0
rice,light brown,0.0
brown,golden brown,0.06754436142034707
stacked on,scattered manner,0.0
pink,pink,1.0
bowl,pink bowl,0.06754436142034707
brown,light brown,0.06754436142034707
almonds,almonds,1.0
jar,glass jar,0.06754436142034707
on the same surface,wooden surface,0.02484818193359921
orange,light amber,0.0
on the bottom center,table,0.0
green,green,1.0
vibrant,deep orange,0.0
sweet potatoes,sweet potato,0.06754436142034707
orange,deep orange,0.06754436142034707
within the bowl,glass bowl,0.04096772609215166
brown,brown,1.0
apples,peach or nectarine,0.0
white,white,1.0
yellow,yellowish-orange,0.0
in a bowl,in a bowl,0.5757197301274735
applesauce,blue ceramic bowl,0.0
blue,blue,1.0
red,red,1.0
on a surface,wooden surface,0.04096772609215166
applesauce,light brown,0.0
golden-brown,light brown,0.0
scooped,scooping up substance,0.0
white,white,1.0
in the bowl,in the bowl,0.5757197301274735
golden-amber,light orange,0.0
jar,glass jar,0.06754436142034707
yellow,yellow,1.0
on the table,wooden surface,0.0
white,white,1.0
meat,ground meat,0.06754436142034707
carrots,carrot,0.0
fried,fried or roasted,0.07249749990681824
on the plate,left section,0.0
adjacent,right side,0.0
green,light green,0.06754436142034707
artichoke,artichokes,0.0
white,white,1.0
to the right,right side of plate,0.061033220311973134
green,green,1.0
asparagus,asparagus,1.0
arranged,scattered manner,0.0
green,green,1.0
asparagus,asparagus,1.0
upwards,top left,0.0
on top of,white plate,0.0
green,green,1.0
avocado,avocado,1.0
white,light yellowish-white,0.0
on its outer skin,not visible,0.0
scattered,on top of avocado,0.0
green,green,1.0
pie,key lime pie,0.07249749990681824
white,white,1.0
on top,on top of pie,0.16821895003341453
golden-brown,light golden brown,0.0
avocado,vegetables and cheese,0.0
green,green,1.0
on a white square plate,on a white plate,0.3610854011224141
vary,roughly the same,0.0
raspberries,raspberries and blueberries,0.07249749990681824
scattered,circular cluster,0.0
red,red,1.0
on the white cloth,cast iron skillet,0.0
glistening,dark crispy texture,0.0
bacon,ham or bacon,0.07249749990681824
dark brown,dark brown,0.2213885886251307
separated by,side by side,0.07249749990681824
bacon,bacon,1.0
oven,in an oven,0.07249749990681824
on a wire rack,on a rack,0.16793545727180179
golden-brown,light brown,0.0
bagel bites,fresh berries,0.0
blue,right side,0.0
in the bottom half,two bagel bites,0.0
broken,blue,0.0
golden-brown,golden brown,0.0
bagels,bagels,1.0
spice,spice rub or seasoning,0.061033220311973134
on a wire rack,cooling rack,0.02484818193359921
pumpernickel,yeast bread,0.0
brown,light brown,0.06754436142034707
bagels,bagels,1.0
on a black wire rack,cooling rack,0.015071184180845467
white,light brown,0.0
golden-brown,golden brown,0.0
melted,melted and slightly browned,0.061033220311973134
plate,white plate,0.06754436142034707
sesame,sesame seeds,0.06754436142034707
on the left,left side,0.04096772609215166
white,white,1.0
cheese,shredded cheese,0.06754436142034707
sausage,sausage bits,0.06754436142034707
brown,golden-brown,0.0
within the cheese,throughout casserole dish,0.0
beige,light brown,0.0
bananas,bananas,1.0
yellow,green,0.0
to the left of,left side,0.02484818193359921
brown,dark brown,0.06754436142034707
chocolate,chocolate chips,0.06754436142034707
loaves,rectangular,0.0
golden-brown,golden brown,0.0
towards the center,top right corner,0.0
fries,sweet potato fries,0.07249749990681824
brown,golden brown,0.06754436142034707
white,black and white,0.07249749990681824
on a plate,on a plate,0.5757197301274735
bananas,pineapple,0.0
golden-yellow,yellow,0.0
in coconut milk,coconut milk,0.13427896671164932
bowl,plastic container,0.0
golden-brown,golden brown,0.0
banana,difficult to definitively identify,0.0
together,scattered manner,0.0
tempura,japanese cuisine,0.0
irregular,round balls,0.0
yellow,yellow,1.0
banana,banana,1.0
white,white,1.0
on top of,in a bowl,0.0
dark blue,blue,0.36787944117144233
golden,dark brown,0.0
bars,rectangular slice,0.0
white,light brown,0.0
reddish-brown,golden brown,0.0
chicken,chicken,1.0
white,white,1.0
on top of,on top,0.13427896671164932
green,green,1.0
mix,barley beef vegetables herbs,0.0
white,white,1.0
dispersed,mixed throughout,0.0
orange,orange,1.0
of beef,beef pork lamb chicken,0.061033220311973134
white,white,1.0
chicken,chicken,1.0
brown,green,0.0
green,green,1.0
at the bottom,bottom part of bowl,0.061033220311973134
overlapping,folded over themselves,0.0
Sea Bass,cannot be determined,0.0
white,creamy white,0.06754436142034707
on the left side,on top,0.02484818193359921
green,green,1.0
yellowish,light pale,0.0
scattered,scattered across the surface,0.061033220311973134
sea bass,white fish,0.0
on the rack,baking tray,0.0
green,green,1.0
smooth,yes,0.0
batter,not possible,0.0
brown,no,0.0
on top,no,0.0
yes,yes,1.0
tangy,sweet and tangy,0.07249749990681824
beef,pulled beef,0.06754436142034707
tan,light brown,0.0
orange,orange,1.0
shredded,tender and moist,0.0
meat,pulled pork,0.0
coating,reddish-brown,0.0
yellowish,golden brown,0.0
chicken,chicken breast,0.06754436142034707
reddish-brown,reddish-brown,1.0
ribs,pork or beef,0.0
grill,on a grill,0.07249749990681824
unevenly,evenly distributed,0.0
on the top,on the ribs,0.21177974141341938
tasty,cooked and seasoned,0.0
pan,sautéing and simmering,0.0
green,vibrant green,0.06754436142034707
green beans,green beans,0.2213885886251307
in the center,center of the pan,0.07258113984652705
reddish-brown,red and white,0.0
orange,orange,1.0
with other ingredients,diced tomatoes,0.0
plate,a plate,0.06754436142034707
green,green,1.0
beans,green beans,0.06754436142034707
tangled,in a single line,0.0
yes,no,0.0
in the bottom center,on the plate,0.05194672862155564
glossy,glossy and slightly textured,0.061033220311973134
beans,green beans,0.06754436142034707
peppered,dark seasoning,0.0
overlapping,random and overlapping,0.07249749990681824
throughout the entire image frame,in a container,0.0
tan,brown,0.0
bowl,roasted peanuts,0.0
fill,seventy five percent,0.0
brown,light brown,0.06754436142034707
in the broth,in the bowl,0.21177974141341938
sliced,sliced thin strips,0.07249749990681824
beef,beef or pork,0.07249749990681824
brown,brown,1.0
with peppers,bell peppers and carrots,0.061033220311973134
slow,medium-rare,0.0
reddish-brown,dark or reddish-brown,0.07249749990681824
meat,hearty balanced dish,0.0
in the upper-right portion,upper right,0.0
brown,light brown,0.06754436142034707
white,white,1.0
at the top,top of the glass,0.07258113984652705
glasses,glasses,1.0
amber,light amber,0.06754436142034707
surface,front of the glasses,0.0
red,deep red,0.06754436142034707
beets,roasted vegetables,0.0
green,green,1.0
yellow,light brown,0.0
cake,coffee cake,0.06754436142034707
on a clear glass,glass cake stand,0.05194672862155564
yellow,golden brown,0.0
biscuits,biscuits,1.0
clustered,stacked on top,0.0
baked,freshly baked,0.06754436142034707
golden-brown,golden brown,0.0
pale,light beige,0.0
cream,light brown,0.0
on a wire rack,cooling rack,0.02484818193359921
beige,golden brown,0.0
biscuits,baked scones,0.0
orange,golden-brown,0.0
across the image,baking sheet,0.0
flaky,flaky and crisp,0.07249749990681824
light-colored,white,0.0
blondies,chocolate cake,0.0
brown,light brown,0.06754436142034707
on top,across the surface,0.0
drizzle,chocolate drizzle,0.06754436142034707
purple,blue,0.0
blueberries,berries,0.0
pink,light pinkish-red,0.0
bowl,cannot be determined,0.0
under the bowl,on the plate,0.07249749990681824
golden-brown,light brown,0.0
reddish-brown,dark brown,0.0
covering,coating and covering,0.07249749990681824
plate,rigatoni pasta,0.0
yellow,light beige,0.0
in the center,on top,0.0
green,green,1.0
spinach,spinach,1.0
avocado,green and brownish hues,0.0
closer to,top left corner,0.0
tan,brown,0.0
rice,quinoa,0.0
on the left side,left side,0.08144431026514741
green,green,1.0
reddish-brown,reddish-brown,1.0
brats,bratwurst,0.0
green,green,1.0
draped over,top of sausages,0.0
liquid,not clearly visible,0.0
walnuts,walnuts pieces,0.06754436142034707
speckled,moist and dense,0.0
on top,within the bread,0.0
white,pale yellow,0.0
loaf,whole loaf form,0.07249749990681824
tan,golden brown,0.0
overlapping,staggered manner,0.0
on the board,cooling rack,0.0
white,light pale yellow,0.0
golden-brown,golden brown,0.0
stacked,stacked overlapping manner,0.07249749990681824
beige,golden brown,0.0
bread,loaf of bread,0.07249749990681824
creamy,pale,0.0
on a wire rack,cooling rack,0.02484818193359921
bright,white,0.0
orange,white,0.0
around the eggs,throughout the dish,0.07249749990681824
brown,dark brown,0.06754436142034707
beef brisket,braised beef,0.06754436142034707
green,green,1.0
gravy,dark brown sauce,0.0
on the plate,right side,0.0
golden-brown,golden-brown,1.0
within,on the surface,0.0
brown,light brown,0.06754436142034707
beef,beef,1.0
green,green,1.0
on a plate,on a plate,0.5757197301274735
rice,white rice,0.06754436142034707
broccoli,broccoli,1.0
green,green,1.0
red,red,1.0
cooked,steamed or lightly cooked,0.061033220311973134
on a plate,on a plate,0.5757197301274735
broth,broth,1.0
green,light green,0.06754436142034707
within the broth,bottom and around edges,0.0
square,square shaped,0.06754436142034707
brown,dark brown,0.06754436142034707
on top,on whipped cream,0.07249749990681824
green,green,1.0
brown,light brown,0.06754436142034707
shiny,smooth and slightly glossy,0.0
pecans,pecans,1.0
brown,dark brown,0.06754436142034707
brownies,stack of brownies,0.07249749990681824
cracked,moist and dense,0.0
walnuts,walnuts pieces,0.06754436142034707
on top of,on top,0.13427896671164932
dark-brown,dark brown,0.0
arranged,closely stacked together,0.0
brownies,brownies,1.0
within the chocolate,scattered throughout,0.0
white,white,1.0
bruschetta,bruschetta,1.0
red,red,1.0
on the center,white plate,0.0
toasted,toasted bread,0.06754436142034707
melted,melted and browned,0.07249749990681824
black,black,1.0
red,red,1.0
on top,top of the pizza,0.061033220311973134
reddish-brown,red and brown,0.0
beef,beef or pork,0.07249749990681824
glistening,finely sliced,0.0
on top of,throughout the image,0.0
orange,orange,1.0
one-third,significant portion,0.0
burgers,comfort food,0.0
brownish-tan,dark brown,0.0
of the burgers,creamy or rich sauce,0.0
green,dark brown,0.0
white,white,1.0
melted,melted and browned,0.07249749990681824
orange,golden-yellow,0.0
in the dish,rectangular baking dish,0.07249749990681824
layers,layered dish,0.0
vegan,cannot be determined,0.0
burritos,wrap,0.0
tan,light brown or beige,0.0
on top,wooden cutting board,0.0
sweet,not possible to say,0.0
burritos,burritos,1.0
black,black,1.0
on a black plate,black plate,0.08144431026514741
orange,light orange,0.06754436142034707
white,white,1.0
cupcake,a cupcake,0.06754436142034707
light blue,white and blue,0.07249749990681824
on top of,top of the cupcake,0.16821895003341453
rectangular,rectangular,1.0
cake,birthday cake,0.06754436142034707
blue,blue,1.0
caramel,cannot be determined,0.0
around the perimeter,around the edges,0.21177974141341938
shredded,shredded,1.0
cabbage,red beets,0.0
on the top-right,in a bowl,0.0
white,white,1.0
pinkish-red,red,0.0
white,white,1.0
bowl,oval or oblong,0.0
breadcrumbs,breadcrumbs,1.0
golden,golden brown,0.06754436142034707
shredded,crisp and shredded,0.07249749990681824
green-cabbage,shredded cabbage,0.0
white,white,1.0
orange,orange,1.0
within the salad,top of the salad,0.16821895003341453
reddish-orange,orange,0.0
cabbage,sauerkraut,0.0
yellowish-green,yellowish-green,1.0
beans,red kidney beans,0.07249749990681824
in the center,centrally in the image,0.16821895003341453
cabbage,carrots,0.0
brown,dark brown,0.06754436142034707
on top of the plate,on top of base,0.33602782883534926
orange,orange,1.0
Evenly-distributed ,scattered throughout the bowl,0.0
floating in,bottom of the bowl,0.0
red,red,1.0
orange,orange,1.0
light-brown,golden-brown,0.0
chicken,chicken,1.0
red,red,1.0
on the right side,top of the spaghetti,0.061033220311973134
spaghetti,spaghetti,1.0
reddish-brown,red,0.0
chicken,meatball,0.0
light-yellow,light yellow,0.0
in the center,top of the plate,0.061033220311973134
light,light brown,0.06754436142034707
chicken,chicken or turkey,0.07249749990681824
red,red,1.0
cheese,grated cheese,0.06754436142034707
golden,golden brown,0.06754436142034707
calamari,fried calamari,0.06754436142034707
arranging,circular pattern,0.0
white,white,1.0
on the plate,center of the plate,0.16821895003341453
yellow,yellow,1.0
bowl,yellow bowl,0.06754436142034707
brown,light brown,0.06754436142034707
on top of,top of bowl,0.21177974141341938
yellow,yellow,1.0
plate,white plate,0.06754436142034707
beef,beef,1.0
brown,brown,1.0
in broth,sauce or gravy,0.0
yellow,light yellow,0.06754436142034707
chocolate,chocolate,1.0
candy,chocolate-covered pastry,0.0
brown,chocolate-colored,0.0
right of orange ribbon,behind and slightly above,0.0
brown,light brown,0.06754436142034707
sugar,nuts,0.0
white,white,1.0
to the left,left side,0.04096772609215166
brownish-red,dark brown,0.0
meat,steak,0.0
dark brown,dark brown,0.2213885886251307
charred,well-seareded,0.0
vegetables,text or branding,0.0
hard,crystalline or granular,0.0
candy,candied orange peel,0.0
orange,orange,1.0
coated,coated with white powder,0.061033220311973134
throughout,white surface,0.0
green,green,1.0
candy,dried cranberries,0.0
reddish-brown,reddish-brown,1.0
center,center of the plate,0.061033220311973134
on the plate,on a plate,0.08621454270909737
red,red,1.0
poured,poured or spreading,0.07249749990681824
candy,raw meat,0.0
translucent,translucent quality,0.06754436142034707
on a piece,spread across it,0.0
yellow,light yellow,0.06754436142034707
center of the image,not in the image,0.16821895003341453
fluffy and toasted,golden brown,0.0
meringue,meringc,0.0
silver,golden brown,0.0
light-green,light green,0.0
pasta,pasta,1.0
black,black,1.0
in a creamy sauce,creamy greenish-yellow sauce,0.06177541927786947
silver,silver,1.0
brown,light brown,0.06754436142034707
meat,stew or soup,0.0
bubbling,boiling or simmering,0.0
yellow-brown,light brown,0.0
orange,orange,1.0
carrots,sliced carrots,0.06754436142034707
white,white,1.0
orange,orange,1.0
carrots,potatoes,0.0
glistening,roasted or sauted,0.0
in the center,around the edges,0.07249749990681824
green,green,1.0
yellowish,orange and yellow,0.0
rice,peanuts and carrots,0.0
orange,light brown,0.0
green,green,1.0
cashews,fried peanuts,0.0
tan,light brown,0.0
Piled randomly,loosely piled,0.0
on a purple surface,on the table,0.05194672862155564
triangular,triangular,1.0
casserole,quiche,0.0
green,green,1.0
with cheese,crumbled bacon,0.0
egg,cheese,0.0
beige,golden-brown,0.0
catfish,white fish,0.0
reddish-orange,deep red,0.0
in the upper-center,center of the image,0.061033220311973134
fried,mix all ingredients together,0.0
golden-brown,golden-brown,1.0
catfish,fish,0.0
center,on a plate,0.0
green,no beans present,0.0
on the foreground,on a plate,0.07249749990681824
fills,filling the blue bowl,0.0
cauliflower,potatoes,0.0
blue,blue,1.0
yellow,pale yellow,0.06754436142034707
creamy,creamy smooth,0.06754436142034707
mac-n-cheese,macaroni and cheese,0.0
white,white,1.0
orange-yellow,yellow,0.0
off-white,white,0.0
cauliflower,cauliflower,1.0
green,green,1.0
broccoli,brussels sprouts,0.0
broccoli,brussels sprouts,0.0
glass jars,glass,0.36787944117144233
white,white,1.0
orange,orange,1.0
on the countertop,on a countertop,0.08621454270909737
golden-brown,golden brown,0.0
bread,challah bread,0.06754436142034707
on the cutting board,wooden cutting board,0.15174681566793558
yellow,golden brown,0.0
dark green,green,0.36787944117144233
chard,spinach,0.0
garlic,chopped onions,0.0
white,white,1.0
in a bowl,top edge of image,0.0
rainbow,green red orange yellow,0.0
chard,swiss chard,0.06754436142034707
green,green,1.0
in a bowl,on a table,0.07249749990681824
vegetables,pomegranate seeds,0.0
cheeseburger,cheeseburger,1.0
yellow,yellow,1.0
golden-brown,light brown,0.0
pickle,pickle spear,0.06754436142034707
on a white plate,on a white plate,1.0
tan,light brown,0.0
burger,a sandwich,0.0
orange,golden brown,0.0
located to the left,left side,0.02484818193359921
beige,light beige,0.06754436142034707
filling,risen slightly above,0.0
right side of the image,on a round plate,0.0
silver,black,0.0
golden-brown,light brown,0.0
cheesecake,cheesecake,1.0
white,white,1.0
sprinkled,cinnamon or a spice,0.0
white,light golden brown,0.0
cheesecake,cheesecake,1.0
blue,blue,1.0
on the plate,serving dish,0.0
syrup,caramel sauce,0.0
red,red,1.0
jar,glass jars,0.0
on top of,top of yogurt,0.21177974141341938
dark-brown,chocolate-colored,0.0
cheesecake,layered cake,0.0
glaze,smooth and glossy,0.0
strawberries,strawberry,0.0
on top of,on top,0.13427896671164932
creamy,creamy or smooth,0.07249749990681824
cherries,strawberries and blueberries,0.0
fills,fills it up,0.07249749990681824
purple,dark red,0.0
throughout the bowl,throughout the mixture,0.21177974141341938
red,bright orange,0.0
cherries,cherry,0.0
brown,dark brown,0.06754436142034707
on the left,white surface,0.0
orange,orange,1.0
browned,light brown,0.0
chicken,cannot be determined,0.0
on top of the plate,red plate,0.015071184180845467
parsley,parsley,1.0
golden,golden brown,0.06754436142034707
brown,golden brown,0.06754436142034707
reddish-brown sauce,reddish-brown,0.36787944117144233
on and around the chicken,covering the chicken,0.10873134470594509
yellow,light yellowish-orange,0.0
red,red,1.0
sprinkled on top,on top of dish,0.16821895003341453
fork,a fork,0.06754436142034707
crispy,slightly crispy,0.06754436142034707
large,2-3 quarts,0.0
chili,ground meat,0.0
red,dark red,0.06754436142034707
in a pot,on a stovetop,0.07249749990681824
sausage,ground meat,0.0
green,green,1.0
bowl,terracotta bowl,0.06754436142034707
in the bowl,in a bowl,0.08621454270909737
green,pink,0.0
dip in,inside the bowl,0.0
scattered,scattered,1.0
chips,green chilies,0.0
green,green and yellow,0.07249749990681824
golden-yellow,green yellow brown,0.0
towards the central region,left and right sides,0.0
swirled,marbled pattern,0.0
tan,brown,0.0
many,at least fifteen,0.0
rectangular,square shapes,0.0
in clear plastic,clear plastic,0.13427896671164932
dessert,baking dish,0.0
clear,rectangular and layered,0.0
raspberries,raspberries,1.0
scattered,scattered around the base,0.061033220311973134
on a metallic surface,on the surface,0.06177541927786947
chocolate,dark brown,0.0
brown,golden yellow,0.0
golden-brown,white,0.0
on top of,inside the pastries,0.0
creamy,crumbly,0.0
cake,chocolate cake,0.06754436142034707
brown,dark brown,0.06754436142034707
