answer,predicted_answer,rouge1,rouge2,rougeL
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
on top of,top of pasta,0.6666666666666666,0.5,0.6666666666666666
white,white,1.0,0.0,1.0
golden-brown,golden brown,1.0,1.0,1.0
on a plate,on a plate,1.0,1.0,1.0
blueberries,blueberries,1.0,0.0,1.0
wooden,wood,0.0,0.0,0.0
cheese,bread,0.0,0.0,0.0
yellow,golden brown,0.0,0.0,0.0
on the left,left side,0.4,0.0,0.4
yes,cannot be definitively said,0.0,0.0,0.0
white,white,1.0,0.0,1.0
in the center,side by side,0.0,0.0,0.0
golden,golden brown,0.6666666666666666,0.0,0.6666666666666666
overlapping,side by side,0.0,0.0,0.0
reddish-brown,golden brown,0.5,0.0,0.5
reddish-brown,reddish-brown,1.0,1.0,1.0
on the right side,on the plate,0.5714285714285715,0.4,0.5714285714285715
bowl,white bowl,0.6666666666666666,0.0,0.6666666666666666
yellow,orange,0.0,0.0,0.0
covering,melting,0.0,0.0,0.0
vibrant,golden-brown,0.0,0.0,0.0
skillet,red cast iron skillet,0.4,0.0,0.4
browned,brown,1.0,0.0,1.0
yellow,orange,0.0,0.0,0.0
on top of,on top of dish,0.8571428571428571,0.8,0.8571428571428571
green,green,1.0,0.0,1.0
in the center,in a basket,0.3333333333333333,0.0,0.3333333333333333
macaroni,macaroni,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on the top,on top,0.8,0.0,0.8
yellow,yellow,1.0,0.0,1.0
macaroni,macaroni,1.0,0.0,1.0
clustered,in a pile,0.0,0.0,0.0
on the left side,left side,0.6666666666666666,0.5,0.6666666666666666
ginger,sweet and savory,0.0,0.0,0.0
Mahi Mahi,fish,0.0,0.0,0.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
in the bottom center,lower half,0.0,0.0,0.0
golden-brown,golden brown,1.0,1.0,1.0
Mahi Mahi,grilled fish,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
beans,green beans,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
reddish-brown,dark brown,0.5,0.0,0.5
green,green,1.0,0.0,1.0
orange,light yellow,0.0,0.0,0.0
spinach,spinach,1.0,0.0,1.0
melted,melted and slightly browned,0.4,0.0,0.4
sticky,sticky texture,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
arranged,fan-like pattern,0.0,0.0,0.0
on top of,top of rice,0.6666666666666666,0.5,0.6666666666666666
pink,vibrant pink,0.6666666666666666,0.0,0.6666666666666666
Cadillac,cosmopolitan cocktail,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on the surface,rim of glass,0.0,0.0,0.0
green,green,1.0,0.0,1.0
yellowish-green,yellowish,0.6666666666666666,0.0,0.6666666666666666
margaritas,margaritas,1.0,0.0,1.0
silver,silver,1.0,0.0,1.0
yellow-green,white,0.0,0.0,0.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
white,white,1.0,0.0,1.0
from the top,in the glass,0.3333333333333333,0.0,0.3333333333333333
margaritas,margaritas,1.0,0.0,1.0
blue,blue,1.0,0.0,1.0
on the plate,on a plate,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
red,pink,0.0,0.0,0.0
blackberries,blackberry,1.0,0.0,1.0
on the wooden surface,wooden board,0.3333333333333333,0.0,0.3333333333333333
green,green,1.0,0.0,1.0
marinade,dark glossy sauce,0.0,0.0,0.0
surrounding,bottom of the image,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
glossy,rich dark sauce,0.0,0.0,0.0
in the background,beneath the chicken,0.3333333333333333,0.0,0.3333333333333333
viscous,thick semi-liquid,0.0,0.0,0.0
marinade,dressing or marinade,0.5,0.0,0.5
in the bowl,small white bowl,0.3333333333333333,0.0,0.3333333333333333
in the center,wooden surface,0.0,0.0,0.0
lemon,lemon,1.0,0.0,1.0
reddish-brown,dark brown,0.5,0.0,0.5
coats,flavor enhancement,0.0,0.0,0.0
skewers,white plate,0.0,0.0,0.0
white,white,1.0,0.0,1.0
reddish-brown,reddish-brown,1.0,1.0,1.0
chicken,chicken,1.0,0.0,1.0
on the upper chicken,surface of the chicken,0.5,0.0,0.5
amber,amber color,0.6666666666666666,0.0,0.6666666666666666
marmalade,fruit preserves,0.0,0.0,0.0
amber,amber,1.0,0.0,1.0
glass,glass,1.0,0.0,1.0
orange,reddish-brown,0.0,0.0,0.0
amber,reddish-brown,0.0,0.0,0.0
marmalade,strawberry jam,0.0,0.0,0.0
striped,striped pattern,0.6666666666666666,0.0,0.6666666666666666
to its left,left of the marmalade,0.28571428571428575,0.0,0.28571428571428575
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
coated,coconut,0.0,0.0,0.0
three,three,1.0,0.0,1.0
on the left,left side,0.4,0.0,0.4
coconut,shredded coconut,0.6666666666666666,0.0,0.6666666666666666
marshmallows,turkish delight,0.0,0.0,0.0
light pink,pink,0.6666666666666666,0.0,0.6666666666666666
on a small plate,on a plate,0.8571428571428571,0.4,0.8571428571428571
bottom,on a plate,0.0,0.0,0.0
vibrant,vibrant red color,0.5,0.0,0.5
watermelon,a lime,0.0,0.0,0.0
pink,red,0.0,0.0,0.0
on the top,on the rim,0.6666666666666666,0.5,0.6666666666666666
green,green,1.0,0.0,1.0
red,red,1.0,0.0,1.0
stemmed,martini glasses,0.0,0.0,0.0
brown,white,0.0,0.0,0.0
on top of,on top,0.8,0.6666666666666666,0.8
reddish-purple,dark red,0.0,0.0,0.0
martini,cocktail,0.0,0.0,0.0
red,red,1.0,0.0,1.0
with two bright red cherries,red cherries,0.5714285714285715,0.4,0.5714285714285715
agave,organic rose hip nectar,0.0,0.0,0.0
pistachio,almonds,0.0,0.0,0.0
green,green,1.0,0.0,1.0
cylindrical,cylindrical,1.0,0.0,1.0
rectangular bar,rectangular,0.6666666666666666,0.0,0.6666666666666666
on the left side,green cutting board,0.0,0.0,0.0
white,white,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
carrots,cauliflower,0.0,0.0,0.0
in a bowl,in a bowl,1.0,1.0,1.0
crispy,brown in color,0.0,0.0,0.0
chicken,roasted chicken,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on a plate,on a white plate,0.8571428571428571,0.4,0.8571428571428571
mayo,mayonnaise,0.0,0.0,0.0
smooth,smooth and creamy,0.5,0.0,0.5
gray,silver,0.0,0.0,0.0
in the upper left corner,being mixed or spread,0.0,0.0,0.0
bowl,white bowl,0.6666666666666666,0.0,0.6666666666666666
orange,light orange,0.6666666666666666,0.0,0.6666666666666666
basil,basil,1.0,0.0,1.0
on a light-colored surface,on a table,0.5,0.3333333333333333,0.5
light green,green,0.6666666666666666,0.0,0.6666666666666666
fills,enhances aesthetic appeal,0.0,0.0,0.0
bowl,clear plastic container,0.0,0.0,0.0
leaves,green leaf,0.0,0.0,0.0
to the right of,right of the bowl,0.75,0.3333333333333333,0.5
yellow,yellow,1.0,0.0,1.0
meatballs,meatballs,1.0,0.0,1.0
on top,on top of pasta,0.6666666666666666,0.5,0.6666666666666666
green,green,1.0,0.0,1.0
orange-brown,reddish-brown,0.5,0.0,0.5
tomato sauce,tomato-based sauce,0.8,0.0,0.8
covers,coats the meatballs,0.0,0.0,0.0
green,green,1.0,0.0,1.0
sweet,barbecue or teriyaki,0.0,0.0,0.0
meatballs,meatballs,1.0,0.0,1.0
brownish-red,brown,0.0,0.0,0.0
in the center,on a plate,0.0,0.0,0.0
bowl,white bowl,0.6666666666666666,0.0,0.6666666666666666
creamy,smooth and creamy,0.5,0.0,0.5
meatballs,meatballs,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
underneath,underneath the meatballs,0.5,0.0,0.5
green,green,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
salad,a salad,0.6666666666666666,0.0,0.6666666666666666
sliced,thin strips,0.0,0.0,0.0
is in,foreground of the image,0.0,0.0,0.0
golden,golden brown,0.6666666666666666,0.0,0.6666666666666666
meatloaf,meatloaf,1.0,0.0,1.0
light-brown,brown,0.6666666666666666,0.0,0.6666666666666666
reddish-brown,dark brown,0.5,0.0,0.5
towards the right side,right side,0.6666666666666666,0.5,0.6666666666666666
dark,brown,0.0,0.0,0.0
meatloaf,meatloaf,1.0,0.0,1.0
white,white,1.0,0.0,1.0
with sprigs,thyme,0.0,0.0,0.0
bright,green,0.0,0.0,0.0
broccoli,broccoli,1.0,0.0,1.0
red,pinkish-red,0.6666666666666666,0.0,0.6666666666666666
browned,small and evenly cut,0.0,0.0,0.0
across the image,across the entire surface,0.5714285714285715,0.4,0.5714285714285715
yellow,orange,0.0,0.0,0.0
smoothie,smoothie or a milkshake,0.4,0.0,0.4
glass,glass or plastic,0.5,0.0,0.5
white,orange,0.0,0.0,0.0
near to,rim of a glass,0.0,0.0,0.0
clear,clear,1.0,0.0,1.0
pitcher,glass pitcher,0.6666666666666666,0.0,0.6666666666666666
beige,light beige,0.6666666666666666,0.0,0.6666666666666666
in the center-left,on a surface,0.0,0.0,0.0
pink,pink,1.0,0.0,1.0
milkshakes,vanilla milkshake,0.6666666666666666,0.0,0.6666666666666666
topped,on top,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
on each milkshake,on top,0.4,0.0,0.4
chocolate,chocolate ganache,0.6666666666666666,0.0,0.6666666666666666
brown,creamy,0.0,0.0,0.0
on top,on top of cake,0.6666666666666666,0.5,0.6666666666666666
clear,clear and refreshing,0.5,0.0,0.5
pitcher,glass pitcher,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
on a wooden board,wooden surface,0.3333333333333333,0.0,0.3333333333333333
yellowish,light,0.0,0.0,0.0
tofu,tofu,1.0,0.0,1.0
scattered across,on top,0.0,0.0,0.0
blue,blue,1.0,0.0,1.0
reddish-brown,reddish-brown,1.0,1.0,1.0
jar,glass bottle,0.0,0.0,0.0
viscous,smooth and slightly thick,0.0,0.0,0.0
on the top,in a small bottle,0.0,0.0,0.0
tomatoes,two tomatoes,0.6666666666666666,0.0,0.6666666666666666
bowl,glass bowl,0.6666666666666666,0.0,0.6666666666666666
mixed,random but visually balanced,0.0,0.0,0.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
orange,orange,1.0,0.0,1.0
in a clear glass bowl,clear glass bowl,0.7499999999999999,0.6666666666666666,0.7499999999999999
brown,warm brown,0.6666666666666666,0.0,0.6666666666666666
bowl,wooden bowl,0.6666666666666666,0.0,0.6666666666666666
candies,candy corn,0.6666666666666666,0.0,0.6666666666666666
golden-brown,brown,0.6666666666666666,0.0,0.6666666666666666
blue,blue and white,0.5,0.0,0.5
wooden,wooden surface,0.6666666666666666,0.0,0.6666666666666666
pretzels,pretzels,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
on the left,wooden surface,0.0,0.0,0.0
beige,golden brown,0.0,0.0,0.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
towards the bottom,throughout the mix,0.3333333333333333,0.0,0.3333333333333333
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
jar,glass jar,0.6666666666666666,0.0,0.6666666666666666
filled,finely ground,0.0,0.0,0.0
white,light brown,0.0,0.0,0.0
to the left of,background of the image,0.5,0.0,0.25
brown,brown,1.0,0.0,1.0
foamy,whipped cream,0.0,0.0,0.0
with whipped cream,whipped cream,0.8,0.6666666666666666,0.8
scattered,on top,0.0,0.0,0.0
yellow-green,greenish-yellow,0.5,0.0,0.5
mojito,pitcher of lemonade,0.0,0.0,0.0
green,green,1.0,0.0,1.0
by the Pitcher,clear glass pitcher,0.3333333333333333,0.0,0.3333333333333333
fresh,fresh and vibrant,0.5,0.0,0.5
green,green,1.0,0.0,1.0
mojito,cocktails,0.0,0.0,0.0
yellow,green,0.0,0.0,0.0
strawberry,strawberry,1.0,0.0,1.0
transparent,clear,0.0,0.0,0.0
mousse,mousse,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
creamy,smooth and creamy,0.5,0.0,0.5
on a silver tray,silver tray,0.6666666666666666,0.5,0.6666666666666666
golden-yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
muffins,muffins,1.0,0.0,1.0
obscuring,not doing anything,0.0,0.0,0.0
blue,blue,1.0,0.0,1.0
beverage,limoncello mule,0.0,0.0,0.0
fill,chill the beverage,0.0,0.0,0.0
white,clear,0.0,0.0,0.0
on top of,top of the drink,0.5714285714285715,0.4,0.5714285714285715
copper,copper,1.0,0.0,1.0
mug,copper mug,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
yellow,green,0.0,0.0,0.0
on the wooden surface,in the copper mug,0.25,0.0,0.25
brown,brown,1.0,0.0,1.0
mushrooms,cooked mushrooms,0.6666666666666666,0.0,0.6666666666666666
glossy,rich dark brown,0.0,0.0,0.0
green,green,1.0,0.0,1.0
in a pile,casual,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
eggs,scrambled eggs,0.6666666666666666,0.0,0.6666666666666666
mushroom,mushrooms,1.0,0.0,1.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
chicken,chicken,1.0,0.0,1.0
brown,light yellow,0.0,0.0,0.0
on the right,in the bowl,0.3333333333333333,0.0,0.3333333333333333
herbs,parsley,0.0,0.0,0.0
creamy,soft and moist,0.0,0.0,0.0
mushrooms,sliced mushrooms,0.6666666666666666,0.0,0.6666666666666666
black,black,1.0,0.0,1.0
from the pan,in a pan,0.3333333333333333,0.0,0.3333333333333333
brown,brown,1.0,0.0,1.0
yellow,white,0.0,0.0,0.0
enoki mushrooms,enoki mushrooms,1.0,1.0,1.0
tangled,long thin and white,0.0,0.0,0.0
strands,long thin cylindrical,0.0,0.0,0.0
immersed,cooked,0.0,0.0,0.0
mussels,mussels,1.0,0.0,1.0
orange-red,orange,0.6666666666666666,0.0,0.6666666666666666
brownish-red,reddish,0.0,0.0,0.0
on the left,left side,0.4,0.0,0.4
yellow-orange,yellow,0.6666666666666666,0.0,0.6666666666666666
pouring,being poured from spoon,0.4,0.0,0.4
jar,glass jar,0.6666666666666666,0.0,0.6666666666666666
wooden,wood,0.0,0.0,0.0
above the jar,above a small glass,0.28571428571428575,0.0,0.28571428571428575
glass,glass,1.0,0.0,1.0
wooden,wooden surface,0.6666666666666666,0.0,0.6666666666666666
mustard,mustard,1.0,0.0,1.0
to the right,right of the spreader,0.5714285714285715,0.0,0.28571428571428575
Dijon,mustard,0.0,0.0,0.0
tan,light yellow,0.0,0.0,0.0
lined up,side by side,0.0,0.0,0.0
jars,glass jars,0.6666666666666666,0.0,0.6666666666666666
creamy,smooth and creamy,0.5,0.0,0.5
nachos,tortilla chips,0.0,0.0,0.0
light-orange,creamy yellow,0.0,0.0,0.0
on top of,on top,0.8,0.6666666666666666,0.8
bowl,glass bowl,0.6666666666666666,0.0,0.6666666666666666
potato,potato chips,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
golden-brown,golden brown,1.0,1.0,1.0
cheese,melted cheese,0.6666666666666666,0.0,0.6666666666666666
on a plate,on a plate,1.0,1.0,1.0
chocolate,chocolate,1.0,0.0,1.0
nachos,tortilla chips,0.0,0.0,0.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
on top of,tortilla chips,0.0,0.0,0.0
smooth,smooth and slightly frothy,0.4,0.0,0.4
glass,clear glass,0.6666666666666666,0.0,0.6666666666666666
pink,pinkish-orange,0.0,0.0,0.0
refresher,smoothie or juice,0.0,0.0,0.0
soup,broth-based soup,0.5,0.0,0.5
green,green,1.0,0.0,1.0
chicken,chicken,1.0,0.0,1.0
on the lower-right,right side of bowl,0.25,0.0,0.25
light blue,light blue,1.0,1.0,1.0
bowl,a bowl,0.6666666666666666,0.0,0.6666666666666666
fill,most of its surface,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
in the center,in a bowl,0.3333333333333333,0.0,0.3333333333333333
crunchy,crispy and crunchy,0.5,0.0,0.5
nuggets,tater tots,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on the right side,right side,0.6666666666666666,0.5,0.6666666666666666
red,reddish-brown,0.0,0.0,0.0
corn nuts,almonds or hazelnuts,0.0,0.0,0.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
on the napkin,bottom edge,0.0,0.0,0.0
golden-brown,golden brown,1.0,1.0,1.0
oatmeal,coconut cream,0.0,0.0,0.0
filling,apples,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on a white surface,white surface,0.6666666666666666,0.5,0.6666666666666666
beige,light brown,0.0,0.0,0.0
fill,base for breakfast dishes,0.0,0.0,0.0
blueberries,blueberries,1.0,0.0,1.0
red,vibrant shade of red,0.4,0.0,0.4
on top,in a bowl,0.0,0.0,0.0
black,black,1.0,0.0,1.0
rice,rice,1.0,0.0,1.0
green,green,1.0,0.0,1.0
okra,celery,0.0,0.0,0.0
in a black cooking pot,black pot,0.5714285714285715,0.0,0.5714285714285715
beige,white or light-colored,0.0,0.0,0.0
chicken,white meat,0.0,0.0,0.0
green,green,1.0,0.0,1.0
on top,around the dish,0.0,0.0,0.0
tomatoes,tomatoes,1.0,0.0,1.0
golden,green,0.0,0.0,0.0
olives,jalapeno poppers,0.0,0.0,0.0
cut,sliced in half,0.0,0.0,0.0
on the bottom,on the plate,0.6666666666666666,0.5,0.6666666666666666
green,green,1.0,0.0,1.0
wooden,wood,0.0,0.0,0.0
bread,raisin or fruit bread,0.4,0.0,0.4
black,black or deep green,0.4,0.0,0.4
golden-brown,golden brown,1.0,1.0,1.0
on a wooden cutting board,wooden cutting board,0.7499999999999999,0.6666666666666666,0.7499999999999999
visible,yes,0.0,0.0,0.0
olives,pickled vegetables,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
spilling out of,adding savory flavor,0.0,0.0,0.0
bacon,bacon,1.0,0.0,1.0
mixed,translucent and caramelized,0.0,0.0,0.0
located on the left side,underneath the egg,0.25,0.0,0.25
omelette,an egg,0.0,0.0,0.0
scattered,small cubed pieces,0.0,0.0,0.0
red,red,1.0,0.0,1.0
caramelized,golden brown,0.0,0.0,0.0
melted,melted and browned,0.5,0.0,0.5
onions,bacon,0.0,0.0,0.0
brown,white or pale yellow,0.0,0.0,0.0
cheese,melted cheese,0.6666666666666666,0.0,0.6666666666666666
towards the bottom,center of the plate,0.28571428571428575,0.0,0.28571428571428575
reddish-brown,reddish-brown,1.0,1.0,1.0
nestled,inside the split bun,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
to the left of,to the left,0.8571428571428571,0.8,0.8571428571428571
orange,orange,1.0,0.0,1.0
plate,a plate,0.6666666666666666,0.0,0.6666666666666666
vibrant,vibrant orange,0.6666666666666666,0.0,0.6666666666666666
thick,creamy and frothy,0.0,0.0,0.0
drink,creamy drink,0.6666666666666666,0.0,0.6666666666666666
garnished,garnish,1.0,0.0,1.0
green,green,1.0,0.0,1.0
at the bottom,bottom of the glass,0.5714285714285715,0.0,0.28571428571428575
pink,light pink,0.6666666666666666,0.0,0.6666666666666666
Oreo,yes,0.0,0.0,0.0
sprinkled,yes,0.0,0.0,0.0
on top surface,on top,0.8,0.6666666666666666,0.8
circular,circular,1.0,0.0,1.0
crust,upper left quadrant,0.0,0.0,0.0
star-shaped,star,0.6666666666666666,0.0,0.6666666666666666
oysters,oysters,1.0,0.0,1.0
green,green,1.0,0.0,1.0
on a star-shaped plate,star-shaped plate,0.7499999999999999,0.6666666666666666,0.7499999999999999
white,white,1.0,0.0,1.0
oysters,oysters,1.0,0.0,1.0
yellow,yellowish,0.0,0.0,0.0
reddish-brown,reddish-brown,1.0,1.0,1.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
scattered,scattered,1.0,0.0,1.0
shrimp,shrimp,1.0,0.0,1.0
in a bowl,among the other seafood,0.0,0.0,0.0
chicken,chicken pieces,0.6666666666666666,0.0,0.6666666666666666
scattered,evenly spread out,0.0,0.0,0.0
orange-brown,browned,0.6666666666666666,0.0,0.6666666666666666
shrimp,shrimp,1.0,0.0,1.0
green,green,1.0,0.0,1.0
pancake,scallion pancakes,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
golden brown,brown,0.6666666666666666,0.0,0.6666666666666666
on the left side,on a plate,0.28571428571428575,0.0,0.28571428571428575
salty,cannot determine taste,0.0,0.0,0.0
pancakes,parathas or scallion pancakes,0.4,0.0,0.4
cooking,using batter,0.0,0.0,0.0
yellow,light beige,0.0,0.0,0.0
golden yellow,yellowish-orange,0.0,0.0,0.0
paneer,paneer,1.0,0.0,1.0
reddish-brown,orange-brown,0.5,0.0,0.5
on top,on top,1.0,1.0,1.0
vibrant,finely chopped,0.0,0.0,0.0
green,green,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
blue,blue,1.0,0.0,1.0
scattered,evenly mixed,0.0,0.0,0.0
on top,on top,1.0,1.0,1.0
cranberry,raspberry or strawberry,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on a table,on a table,1.0,1.0,1.0
white,white,1.0,0.0,1.0
parfaits,parfait,1.0,0.0,1.0
red,red,1.0,0.0,1.0
on top,top of yogurt,0.4,0.0,0.4
orange,blueberry,0.0,0.0,0.0
yellow,light orange,0.0,0.0,0.0
fills,blended until smooth,0.0,0.0,0.0
vegetable,pumpkin or squash,0.0,0.0,0.0
white,white,1.0,0.0,1.0
in the center,center of the soup,0.5714285714285715,0.0,0.28571428571428575
round,round,1.0,0.0,1.0
parsnips,potatoes,0.0,0.0,0.0
beige,light beige,0.6666666666666666,0.0,0.6666666666666666
smooth,smooth and creamy,0.5,0.0,0.5
chicken,shredded chicken,0.6666666666666666,0.0,0.6666666666666666
reddish-orange,reddish-orange,1.0,1.0,1.0
pasta,rotini,0.0,0.0,0.0
scattered amidst,throughout the pasta dish,0.0,0.0,0.0
diced,bite-sized,0.0,0.0,0.0
orange,orange,1.0,0.0,1.0
pasta,pasta,1.0,0.0,1.0
melted,melted and slightly browned,0.4,0.0,0.4
brownish-tan,golden-brown,0.0,0.0,0.0
beige,beige,1.0,0.0,1.0
pasta,rigatoni,0.0,0.0,0.0
shrimp,shrimp,1.0,0.0,1.0
green,green,1.0,0.0,1.0
over the shrimp,center of the dish,0.28571428571428575,0.0,0.28571428571428575
scattered,evenly spread out,0.0,0.0,0.0
pasta,pasta,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
on top,on top,1.0,1.0,1.0
dish,pasta,0.0,0.0,0.0
red,red,1.0,0.0,1.0
scattered,evenly distributed,0.0,0.0,0.0
eggplant,eggplant,1.0,0.0,1.0
golden-yellow,brown,0.0,0.0,0.0
bowls,white bowl,0.6666666666666666,0.0,0.6666666666666666
with a brown wooden handle,brown,0.33333333333333337,0.0,0.33333333333333337
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
blueberries,blueberries,1.0,0.0,1.0
nestled among,top of the cake,0.0,0.0,0.0
pavlova,pavlova,1.0,0.0,1.0
greenish-yellow,light greenish-yellow,0.8,0.6666666666666666,0.8
soup,vegetable soup,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
submerged,in the bowl,0.0,0.0,0.0
peas,peas,1.0,0.0,1.0
bowl,white bowl,0.6666666666666666,0.0,0.6666666666666666
Italian,indian cuisine,0.0,0.0,0.0
on the right side,center of the frame,0.25,0.0,0.25
vibrant,vibrant orange,0.6666666666666666,0.0,0.6666666666666666
holding,serving peach slices,0.0,0.0,0.0
white,white,1.0,0.0,1.0
in the center,center of the image,0.5714285714285715,0.0,0.28571428571428575
yellow-orange,yellow,0.6666666666666666,0.0,0.6666666666666666
glasses,glass flutes,0.6666666666666666,0.0,0.6666666666666666
wooden,wood,0.0,0.0,0.0
on the rim,rims of the glasses,0.5714285714285715,0.0,0.28571428571428575
reddish-yellow,orange,0.0,0.0,0.0
margaritas,margarita,1.0,0.0,1.0
served,in a glass,0.0,0.0,0.0
bright,orange,0.0,0.0,0.0
glasses,margarita,0.0,0.0,0.0
in the center,foreground of the frame,0.28571428571428575,0.0,0.28571428571428575
tea,peach juice,0.0,0.0,0.0
drinking,not drinking it,0.5,0.0,0.5
peach,peach-flavored,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
to the right,behind the first one,0.28571428571428575,0.0,0.28571428571428575
peachy-orange,pink,0.0,0.0,0.0
pitcher,glass pitcher,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
on the left,left side,0.4,0.0,0.4
dark,dark brown,0.6666666666666666,0.0,0.6666666666666666
peanut butter,butter or shortening,0.4,0.0,0.4
golden brown,golden brown,1.0,1.0,1.0
on the lower right,foreground,0.0,0.0,0.0
cookie,tarts,0.0,0.0,0.0
light brown,creamy brown,0.5,0.0,0.5
ice cream,chocolate,0.0,0.0,0.0
smooth,smooth and creamy,0.5,0.0,0.5
near the top,top center,0.4,0.0,0.4
yellow,white,0.0,0.0,0.0
muffins,baked goods,0.0,0.0,0.0
perfect,golden-brown,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on the plate,white plate,0.4,0.0,0.4
red,red color,0.6666666666666666,0.0,0.6666666666666666
in the left side,in a white bowl,0.25,0.0,0.25
brown,warm brown,0.6666666666666666,0.0,0.6666666666666666
pecan,pecans,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on top,in the jars,0.0,0.0,0.0
reddish-brown,warm brown,0.5,0.0,0.5
tan,golden brown,0.0,0.0,0.0
overlapping,partially on top,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on the cracker,orange and white striped,0.0,0.0,0.0
appetizer,condiment or spread,0.0,0.0,0.0
penne,penne,1.0,0.0,1.0
distributed,base layer,0.0,0.0,0.0
red,not applicable,0.0,0.0,0.0
cilantro,parsley,0.0,0.0,0.0
on top of,on top,0.8,0.6666666666666666,0.8
penne,penne,1.0,0.0,1.0
red-orange,red,0.6666666666666666,0.0,0.6666666666666666
sauteed,sliced into strips,0.0,0.0,0.0
peppers,sausage and red pepper,0.4,0.0,0.4
green,green,1.0,0.0,1.0
peppers,chili peppers,0.6666666666666666,0.0,0.6666666666666666
scattered across,white surface,0.0,0.0,0.0
glistening,roasted and slightly charred,0.0,0.0,0.0
white,white,1.0,0.0,1.0
pesto,green sauce,0.0,0.0,0.0
container,white rectangular container,0.5,0.0,0.5
vibrant,vibrant and rich,0.5,0.0,0.5
textured,smooth and creamy texture,0.4,0.0,0.4
pesto,pesto,1.0,0.0,1.0
fills,sauce or dip,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on top of,around the bowl,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
falling onto,on top of chicken,0.0,0.0,0.0
green,green,1.0,0.0,1.0
scattered,overlapping slightly,0.0,0.0,0.0
pickles,zucchini,0.0,0.0,0.0
glass,glass,1.0,0.0,1.0
full,full,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
sliced,round slices,0.6666666666666666,0.0,0.6666666666666666
yellowish-green,yellow,0.0,0.0,0.0
pickles,dill pickle slices,0.5,0.0,0.5
on the left side,white surface,0.0,0.0,0.0
white,white,1.0,0.0,1.0
clear,clear,1.0,0.0,1.0
pickles,pickles,1.0,0.0,1.0
green,green,1.0,0.0,1.0
in a jar,glass jar,0.4,0.0,0.4
melted,melted and slightly browned,0.4,0.0,0.4
pie,quiche,0.0,0.0,0.0
tan,golden brown,0.0,0.0,0.0
silver,silver,1.0,0.0,1.0
apricot,apples,0.0,0.0,0.0
golden-brown,golden brown,1.0,1.0,1.0
